TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Hop,"$5,532,480",+176%,-52%,3616,"$1,530","$51,988,785",8,Universal Pictures,False,False
2,-,Arthur,"$4,498,436",-,-,3276,"$1,373","$4,498,436",1,Warner Bros.,True,False
3,-,Hanna,"$4,163,040",-,-,2535,"$1,642","$4,163,040",1,Focus Features,True,False
4,-,Your Highness,"$3,766,125",-,-,2769,"$1,360","$3,766,125",1,Universal Pictures,True,False
5,-,Soul Surfer,"$3,642,639",-,-,2214,"$1,645","$3,642,639",1,TriStar Pictures,True,False
6,3,Insidious,"$3,273,934",+240.7%,-31.5%,2419,"$1,353","$20,630,522",8,FilmDistrict,False,False
7,2,Source Code,"$2,764,782",+150%,-45.3%,2971,$930,"$22,333,415",8,Summit Entertainment,False,False
8,4,Limitless,"$1,732,345",+130.6%,-42.9%,2655,$652,"$60,420,575",22,Relativity Media,False,False
9,6,Diary of a Wimpy Kid: Rodrick Rules,"$1,338,860",+161.5%,-52.3%,2881,$464,"$41,916,120",15,Twentieth Century Fox,False,False
10,5,The Lincoln Lawyer,"$1,267,752",+113.9%,-38.4%,2420,$523,"$43,122,562",22,Lionsgate,False,False
11,7,Sucker Punch,"$638,252",+34%,-66.7%,1755,$363,"$32,509,906",15,Warner Bros.,False,False
12,8,Rango,"$608,503",+66.3%,-51.9%,2007,$303,"$115,839,396",36,Paramount Pictures,False,False
13,9,Paul,"$525,335",+47.2%,-59.2%,1667,$315,"$33,861,285",22,Universal Pictures,False,False
14,10,Battle Los Angeles,"$449,807",+56.9%,-57.2%,1408,$319,"$80,150,184",29,Sony Pictures Releasing,False,False
15,13,Jane Eyre,"$328,369",+147.1%,-1.2%,247,"$1,329","$4,317,129",29,Focus Features,False,False
16,15,Win Win,"$309,479",+278.8%,+0.5%,226,"$1,369","$2,594,124",22,Fox Searchlight Pictures,False,False
17,11,The Adjustment Bureau,"$270,135",+53.8%,-60.2%,783,$345,"$59,501,835",36,Universal Pictures,False,False
18,-,Born to Be Wild,"$256,699",-,-,206,"$1,246","$256,699",1,Warner Bros.,True,False
19,-,"It's Not You, It's Me","$171,011",-,-,226,$756,"$171,011",1,Lionsgate,True,False
20,12,Red Riding Hood,"$170,369",+19.1%,-70.8%,777,$219,"$36,337,739",29,Warner Bros.,False,False
21,14,The King's SpeechPG-13 Version,"$156,092",+35.4%,-54.8%,675,$231,"$1,738,659",8,The Weinstein Company,False,False
22,17,Beastly,"$87,855",+29.8%,-68.1%,339,$259,"$27,144,798",36,CBS Films,False,False
23,23,Unknown,"$87,412",+269.2%,+16.1%,365,$239,"$62,908,956",50,Warner Bros.,False,False
24,18,Just Go with It,"$85,998",+57.5%,-58.3%,320,$268,"$101,737,977",57,Sony Pictures Releasing,False,False
25,16,Hall Pass,"$84,892",+17.4%,-65.4%,366,$231,"$44,119,882",43,Warner Bros.,False,False
26,-,Thank You,"$69,140",-,-,92,$751,"$69,140",1,UTV Motion Pictures,True,False
27,22,True Grit,"$66,422",+112.2%,-29.2%,263,$252,"$170,617,737",108,Paramount Pictures,False,False
28,27,"Big Mommas: Like Father, Like Son","$39,233",+110.4%,-26.5%,184,$213,"$37,385,704",50,Twentieth Century Fox,False,False
29,21,Hubble 3D,"$34,186",-18.2%,-14.7%,31,"$1,102","$23,580,389",386,Warner Bros.,False,False
30,-,The Green Hornet,"$31,529",-,-26.9%,161,$195,"$98,624,223",85,Sony Pictures Releasing,False,False
31,25,Cedar Rapids,"$29,974",+52%,-52.5%,118,$254,"$6,593,397",57,Fox Searchlight Pictures,False,False
32,29,Kill the Irishman,"$22,610",+120.1%,-28%,52,$434,"$777,336",29,Anchor Bay Films,False,False
33,28,Black Swan,"$16,547",+13.1%,-48.4%,103,$160,"$106,847,804",127,Fox Searchlight Pictures,False,False
34,48,Drive Angry,"$16,003","+1,073.2%",+249.5%,126,$127,"$10,612,546",43,Summit Entertainment,False,False
35,32,Miral,"$14,027",+96.9%,-28.7%,29,$483,"$206,085",15,The Weinstein Company,False,False
36,33,Biutiful,"$12,003",+73.2%,-0.1%,38,$315,"$4,943,253",71,Roadside Attractions,False,False
37,41,Take Me Home Tonight,"$11,344",+340.5%,+167.5%,102,$111,"$6,872,506",36,Relativity Media,False,False
38,34,Justin Bieber: Never Say Never,"$10,002",+81.1%,-36.2%,69,$144,"$72,717,470",57,Paramount Pictures,False,False
39,40,The Company Men,"$7,513",+163.2%,-14.2%,32,$234,"$4,342,795",78,The Weinstein Company,False,False
40,31,The Last Godfather,"$5,385",-25.3%,-80.6%,20,$269,"$141,565",8,Roadside Attractions,False,False
41,-,Meet Monica Velour,"$3,537",-,-,2,"$1,768","$3,537",1,Anchor Bay Films,True,False
42,38,Blue Valentine,"$2,349",-29.4%,-57.4%,15,$156,"$9,684,148",101,The Weinstein Company,False,False
43,36,The Music Never Stopped,"$1,928",-56.6%,-77.2%,14,$137,"$213,005",22,Roadside Attractions,False,False
44,46,Happythankyoumoreplease,"$1,873",+16.8%,-52.3%,9,$208,"$201,144",36,Anchor Bay Films,False,False
45,49,I Love You Phillip Morris2010 Re-release,$999,+158.1%,-54.4%,7,$142,"$2,031,893",127,Roadside Attractions,False,False
46,50,Public Speaking,$212,+41.3%,+37.7%,1,$212,"$42,583",45,Rialto Pictures,False,False
47,51,Violet Tendencies,$206,+83.9%,-,1,$206,"$12,869",155,Embrem Entertainment,False,False
48,-,Winter's Bone,$44,-,-47.6%,2,$22,"$6,531,065",302,Roadside Attractions,False,False
