TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,True Grit,"$1,110,164",-69.1%,-57.7%,3124,$355,"$111,145,321",20,Paramount Pictures,False,False
2,5,Black Swan,"$811,617",-64.3%,-45.5%,1584,$512,"$62,030,121",39,Fox Searchlight Pictures,False,False
3,2,Little Fockers,"$790,125",-73.9%,-67.5%,3675,$215,"$124,477,885",20,Universal Pictures,False,False
4,4,Season of the Witch,"$754,249",-70.4%,-,2816,$267,"$11,366,624",4,Relativity Media,False,False
5,3,TRON: Legacy,"$692,824",-75%,-70.4%,3013,$229,"$148,905,244",25,Walt Disney Studios Motion Pictures,False,False
6,8,The Fighter,"$595,983",-66.8%,-54%,2528,$235,"$58,441,929",32,Paramount Pictures,False,False
7,7,The King's Speech,"$545,492",-70%,-44.5%,758,$719,"$33,442,157",46,The Weinstein Company,False,False
8,9,Country Strong,"$486,371",-71.9%,"+8,945.4%",1424,$341,"$7,949,825",20,Screen Gems,False,False
9,13,The Tourist,"$297,449",-66.4%,-63.3%,2442,$121,"$61,455,393",32,Sony Pictures Releasing,False,False
10,10,Tangled,"$275,746",-81.7%,-75.6%,2383,$115,"$176,055,242",48,Walt Disney Studios Motion Pictures,False,False
11,6,Yogi Bear,"$275,441",-86.8%,-77.5%,3288,$83,"$75,712,212",25,Warner Bros.,False,False
12,12,The Chronicles of Narnia: The Voyage of the Dawn Treader,"$274,214",-78.6%,-74.9%,2814,$97,"$94,806,410",32,Twentieth Century Fox,False,False
13,11,Gulliver's Travels,"$236,308",-81.8%,-74.7%,2964,$79,"$34,684,629",17,Twentieth Century Fox,False,False
14,14,Harry Potter and the Deathly Hallows: Part 1,"$171,343",-73.3%,-72.6%,1507,$113,"$287,833,113",53,Warner Bros.,False,False
15,15,How Do You Know,"$148,588",-64.3%,-72.6%,1902,$78,"$28,982,245",25,Sony Pictures Releasing,False,False
16,16,Blue Valentine,"$74,806",-65.1%,+92.7%,40,"$1,870","$1,219,390",13,The Weinstein Company,False,False
17,17,The Social Network,"$54,578",-67%,-9.2%,603,$90,"$94,132,048",102,Sony Pictures Releasing,False,False
18,20,Love & Other Drugs,"$31,937",-56%,-10.7%,212,$150,"$31,715,109",48,Twentieth Century Fox,False,False
19,19,Unstoppable,"$25,608",-65%,-58.7%,398,$64,"$80,048,855",60,Twentieth Century Fox,False,False
20,25,Due Date,"$21,999",-62%,-44.5%,244,$90,"$99,674,531",67,Warner Bros.,False,False
21,24,127 Hours,"$21,960",-62.2%,-56.7%,88,$249,"$10,846,559",67,Fox Searchlight Pictures,False,False
22,22,I Love You Phillip Morris2010 Re-release,"$19,968",-68.6%,-20.1%,100,$199,"$1,455,448",39,Roadside Attractions,False,False
23,27,RED,"$17,255",-62.1%,-55.8%,261,$66,"$89,860,192",88,Summit Entertainment,False,False
24,18,Megamind,"$16,900",-80.2%,-80.6%,375,$45,"$144,691,284",67,DreamWorks,False,False
25,26,Somewhere,"$15,635",-69.7%,-17.7%,17,$919,"$679,624",20,Focus Features,False,False
26,29,Hubble 3D,"$15,417",-56%,-57.1%,48,$321,"$20,403,934",298,Warner Bros.,False,False
27,30,Rabbit Hole,"$10,334",-68.9%,-54.8%,34,$303,"$638,315",25,Lionsgate,False,False
28,28,Life as We Know It,"$10,165",-73%,-61.8%,188,$54,"$53,143,892",95,Warner Bros.,False,False
29,23,No One Killed Jessica,"$9,877",-84%,-,48,$205,"$237,350",4,UTV Motion Pictures,False,False
30,32,Morning Glory,"$8,618",-62.2%,+43%,178,$48,"$30,892,597",62,Paramount Pictures,False,False
31,34,Fair Game,"$7,309",-59.2%,-48%,103,$70,"$9,249,261",67,Summit Entertainment,False,False
32,31,Despicable Me,"$5,340",-83.8%,-76.4%,178,$30,"$251,389,960",186,Universal Pictures,False,False
33,35,Faster,"$4,493",-65.9%,-48.3%,79,$56,"$22,945,724",48,CBS Films,False,False
34,36,Jackass 3D,"$4,368",-57.7%,-66%,70,$62,"$117,194,668",88,Paramount Pictures,False,False
35,33,Legend of the Guardians: The Owls of Ga'Hoole,"$3,740",-79.2%,-71.6%,95,$39,"$55,642,668",109,Warner Bros.,False,False
36,37,Paranormal Activity 2,"$2,488",-69.6%,-71.5%,90,$27,"$84,725,644",81,Paramount Pictures,False,False
37,38,Summer Wars,"$2,396",-53.8%,+57.4%,11,$217,"$38,351",18,GKIDS,False,False
38,39,The Warrior's Way,"$2,126",-57.7%,+1.7%,32,$66,"$5,607,046",39,Relativity Media,False,False
39,41,Hereafter,"$1,001",-69.7%,-75.5%,33,$30,"$32,742,597",88,Warner Bros.,False,False
40,40,Tees Maar Khan,$695,-84.2%,-93.1%,38,$18,"$1,073,381",20,UTV Motion Pictures,False,False
41,42,Winter's Bone,$596,-62.1%,-76%,6,$99,"$6,254,978",214,Roadside Attractions,False,False
42,43,For Colored Girls,$241,-79.1%,-82.6%,21,$11,"$37,686,515",67,Lionsgate,False,False
