TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,New Year's Eve,"$1,058,002",+3.1%,-,3505,$301,"$17,405,754",7,Warner Bros.,False,False
2,2,The Sitter,"$756,534",-4.3%,-,2750,$275,"$13,321,306",7,Twentieth Century Fox,False,False
3,3,The Twilight Saga: Breaking Dawn - Part 1,"$678,675",+4.2%,-39.7%,3604,$188,"$262,130,081",28,Summit Entertainment,False,False
4,-,Mission: Impossible - Ghost Protocol,"$600,000",-,-,425,"$1,411","$600,000",-,Paramount Pictures,False,True
5,4,Hugo,"$521,002",+9.7%,-3.6%,2608,$199,"$35,447,861",23,Paramount Pictures,False,False
6,7,Arthur Christmas,"$445,230",+20.4%,+8.7%,3272,$136,"$34,947,345",23,Sony Pictures Releasing,False,False
7,6,The Descendants,"$431,114",+6.4%,+14.6%,876,$492,"$25,377,552",30,Fox Searchlight Pictures,False,False
8,5,The Muppets,"$427,236",+1.7%,-26.9%,3328,$128,"$67,473,645",23,Walt Disney Studios Motion Pictures,False,False
9,8,Immortals,"$272,073",-3.1%,-34.6%,2286,$119,"$81,038,005",35,Relativity Media,False,False
10,9,Happy Feet Two,"$267,176",+3.5%,-23.5%,2840,$94,"$57,832,544",28,Warner Bros.,False,False
11,11,Jack and Jill,"$192,001",+10.2%,-39%,2787,$68,"$69,277,786",35,Sony Pictures Releasing,False,False
12,10,Tower Heist,"$186,210",-5.3%,-38%,2069,$90,"$74,887,715",42,Universal Pictures,False,False
13,12,J. Edgar,"$135,373",-3%,-44.6%,1555,$87,"$35,332,403",37,Warner Bros.,False,False
14,13,Puss in Boots,"$115,152",+6.1%,-36.9%,1843,$62,"$142,310,193",49,DreamWorks,False,False
15,14,My Week with Marilyn,"$95,095",+5.4%,-15.1%,244,$389,"$5,495,745",23,The Weinstein Company,False,False
16,15,A Very Harold & Kumar Christmas,"$57,593",-7.8%,-45.7%,470,$122,"$34,238,015",42,Warner Bros.,False,False
17,17,The Artist,"$40,434",+12.8%,+57.9%,16,"$2,527","$1,040,153",21,The Weinstein Company,False,False
18,16,In Time,"$36,098",-10%,-28.3%,354,$101,"$36,569,340",49,Twentieth Century Fox,False,False
19,18,Shame,"$33,983",-2.1%,+4.5%,21,"$1,618","$924,041",14,Fox Searchlight Pictures,False,False
20,19,Young Adult,"$31,110",-1%,-,8,"$3,888","$439,924",7,Paramount Pictures,False,False
21,21,Like Crazy,"$23,461",+7%,-23.7%,162,$144,"$3,235,445",49,Paramount Vantage,False,False
22,20,Tinker Tailor Soldier Spy,"$23,185",-11.4%,-,4,"$5,796","$422,771",7,Focus Features,False,False
23,22,Courageous,"$22,833",+31.1%,-9.9%,191,$119,"$33,411,799",77,TriStar Pictures,False,False
24,28,The Polar Express2011 IMAX Release,"$20,707",+44.2%,+141.2%,25,$828,"$351,745",21,Warner Bros.,False,False
25,30,Born to Be Wild,"$18,848",+56.9%,+22.6%,49,$384,"$14,729,857",252,Warner Bros.,False,False
26,25,Dolphin Tale,"$17,770",+8.8%,-12.8%,342,$51,"$71,137,768",84,Warner Bros.,False,False
27,26,Moneyball,"$17,031",+12.1%,-72.9%,208,$81,"$74,241,828",84,Sony Pictures Releasing,False,False
28,24,The Way2010 Re-release,"$17,027",+2.1%,-22.2%,120,$141,"$3,908,384",70,-,False,False
29,23,Margin Call,"$16,477",-2.7%,-21.4%,149,$110,"$5,016,252",56,Roadside Attractions,False,False
30,27,Paranormal Activity 3,"$16,354",+8.2%,+44.7%,302,$54,"$103,691,862",56,Paramount Pictures,False,False
31,29,The Ides of March,"$15,477",+25.6%,-73%,187,$82,"$40,522,235",70,Sony Pictures Releasing,False,False
32,31,50/50,"$10,039",+8.2%,-37.4%,146,$68,"$34,926,597",77,Summit Entertainment,False,False
33,32,The Three Musketeers,"$8,937",+2.3%,-23%,168,$53,"$20,265,114",56,Summit Entertainment,False,False
34,33,Martha Marcy May Marlene,"$7,317",<0.1%,-29.5%,72,$101,"$2,848,675",56,Fox Searchlight Pictures,False,False
35,34,Footloose2011 Re-release,"$6,647",-6.8%,-36.2%,201,$33,"$51,169,030",63,Paramount Pictures,False,False
36,35,Drive,"$6,330",-7.9%,-20.3%,70,$90,"$34,704,406",91,FilmDistrict,False,False
37,36,Abduction,"$5,939",+10.6%,-23%,131,$45,"$28,087,155",84,Lionsgate,False,False
38,37,Contagion,"$4,603",-7%,-49.2%,111,$41,"$75,658,097",98,Warner Bros.,False,False
39,38,The Rum Diary,"$4,600",+7.3%,-16.6%,63,$73,"$13,087,613",49,FilmDistrict,False,False
40,39,Rise of the Planet of the Apes,"$3,608",+12%,-18.2%,61,$59,"$176,711,822",133,Twentieth Century Fox,False,False
41,40,Pastorela,"$1,982",-18.3%,-59.5%,44,$45,"$146,168",14,Lionsgate,False,False
42,41,Spy Kids 4-D: All the Time in the World,$445,-36.5%,-1.3%,23,$19,"$38,538,188",119,-,False,False
43,43,Project Nim,$426,+73.2%,-,2,$213,"$411,184",161,Roadside Attractions,False,False
44,42,Circumstance,$200,-68.4%,-66.3%,1,$200,"$454,121",112,Roadside Attractions,False,False
45,44,Answers to Nothing,$104,-38.1%,-91.2%,7,$14,"$21,872",14,Roadside Attractions,False,False
46,45,The Future,$59,+293.3%,-,1,$59,"$568,662",140,Roadside Attractions,False,False
