TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Green Hornet,"$12,655,507",+14.1%,-,3584,"$3,531","$23,751,932",2,Sony Pictures Releasing,False,False
2,2,The Dilemma,"$6,776,305",+9.8%,-,2940,"$2,304","$12,950,530",2,Universal Pictures,False,False
3,3,True Grit,"$4,605,414",+41.5%,-30%,3459,"$1,331","$123,071,840",25,Paramount Pictures,False,False
4,4,The King's Speech,"$3,860,924",+58.1%,+36.2%,1543,"$2,502","$41,827,531",51,The Weinstein Company,False,False
5,5,Black Swan,"$3,272,843",+36.4%,-3.9%,2328,"$1,405","$70,541,058",44,Fox Searchlight Pictures,False,False
6,6,Little Fockers,"$3,037,630",+49.2%,-51.2%,3394,$895,"$132,159,640",25,Universal Pictures,False,False
7,11,Yogi Bear,"$2,454,793",+139.8%,-24.7%,2702,$908,"$80,228,705",30,Warner Bros.,False,False
8,8,TRON: Legacy,"$2,410,887",+73.3%,-47.9%,2439,$988,"$155,040,879",30,Walt Disney Studios Motion Pictures,False,False
9,7,The Fighter,"$2,127,022",+42.6%,-30.3%,2414,$881,"$64,263,410",37,Paramount Pictures,False,False
10,9,Season of the Witch,"$1,873,876",+45.9%,-56.5%,2827,$662,"$16,655,786",9,Relativity Media,False,False
11,12,Tangled,"$1,769,264",+112.5%,-27.5%,2048,$863,"$179,630,053",53,Walt Disney Studios Motion Pictures,False,False
12,10,Country Strong,"$1,484,466",+34.6%,-50.8%,1424,"$1,042","$12,192,087",25,Screen Gems,False,False
13,13,The Chronicles of Narnia: The Voyage of the Dawn Treader,"$998,143",+86.6%,-53.4%,1704,$585,"$97,275,712",37,Twentieth Century Fox,False,False
14,15,Gulliver's Travels,"$912,691",+98.5%,-58.2%,1666,$547,"$36,900,876",22,Twentieth Century Fox,False,False
15,14,The Tourist,"$699,843",+39.5%,-58.6%,1420,$492,"$63,780,612",37,Sony Pictures Releasing,False,False
16,17,Harry Potter and the Deathly Hallows: Part 1,"$580,245",+67.5%,-45.7%,941,$616,"$289,330,955",58,Warner Bros.,False,False
17,16,Blue Valentine,"$572,767",+45.2%,+100.5%,230,"$2,490","$2,425,623",18,The Weinstein Company,False,False
18,19,Megamind,"$294,541",+101.1%,+121.1%,341,$863,"$145,196,081",72,DreamWorks,False,False
19,18,The Heart Specialist,"$195,149",+28.4%,-,422,$462,"$347,082",2,Freestyle Releasing,False,False
20,20,How Do You Know,"$162,405",+28.5%,-80.7%,615,$264,"$29,829,473",30,Sony Pictures Releasing,False,False
21,21,The Social Network,"$152,826",+53.7%,-49.3%,322,$474,"$94,594,327",107,Sony Pictures Releasing,False,False
