TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Harry Potter and the Deathly Hallows: Part 2,"$35,703,962",-15.8%,-,4375,"$8,160","$169,189,427",3,Warner Bros.,False,False
2,2,Transformers: Dark of the Moon,"$6,391,044",-25.9%,-54.1%,3917,"$1,631","$302,878,797",19,DreamWorks,False,False
3,3,Horrible Bosses,"$5,204,494",-26.5%,-35.2%,3134,"$1,660","$60,149,603",10,Warner Bros.,False,False
4,4,Zookeeper,"$3,445,748",-31%,-33.5%,3482,$989,"$42,382,978",10,Sony Pictures Releasing,False,False
5,5,Cars 2,"$2,502,038",-27.9%,-42%,3249,$770,"$165,389,754",24,Walt Disney Studios Motion Pictures,False,False
6,6,Winnie the Pooh,"$2,166,833",-21.9%,-,2405,$900,"$7,857,076",3,Walt Disney Studios Motion Pictures,False,False
7,7,Bad Teacher,"$1,449,187",-30.8%,-40%,2659,$545,"$88,457,639",24,Sony Pictures Releasing,False,False
8,8,Larry Crowne,"$720,530",-37%,-53%,2287,$315,"$31,719,560",17,Universal Pictures,False,False
9,10,Midnight in Paris,"$555,000",-32.3%,-17.4%,706,$786,"$41,778,698",59,Sony Pictures Classics,False,True
10,9,Super 8,"$546,284",-35.4%,-56.3%,1459,$374,"$122,287,359",38,Paramount Pictures,False,False
11,11,Bridesmaids,"$479,600",-34.9%,-32%,872,$550,"$161,329,580",66,Universal Pictures,False,False
12,13,Mr. Popper's Penguins,"$383,324",-30.8%,-54%,1002,$382,"$61,473,016",31,Twentieth Century Fox,False,False
13,14,Monte Carlo,"$382,797",-25.3%,-60.4%,1169,$327,"$20,110,471",17,Twentieth Century Fox,False,False
14,12,Green Lantern,"$360,483",-36.3%,-59.9%,973,$370,"$112,789,166",31,Warner Bros.,False,False
15,15,The Tree of Life,"$194,072",-28.2%,-21.1%,235,$825,"$10,090,489",52,Fox Searchlight Pictures,False,False
16,16,X-Men: First Class,"$190,596",-26.9%,-56%,470,$405,"$143,455,857",45,Twentieth Century Fox,False,False
17,18,Pirates of the Caribbean: On Stranger Tides,"$140,915",-32.1%,-50.1%,373,$377,"$237,353,634",59,Walt Disney Studios Motion Pictures,False,False
18,20,Kung Fu Panda 2,"$140,154",-22.5%,-44.7%,354,$395,"$160,074,529",53,DreamWorks,False,False
19,19,Beginners,"$132,501",-30.5%,-19%,170,$779,"$3,932,687",45,Focus Features,False,False
