TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Twilight Saga: Breaking Dawn - Part 1,"$9,853,481",-62.7%,-,4061,"$2,426","$147,975,742",4,Summit Entertainment,False,False
2,2,Happy Feet Two,"$1,758,247",-71.3%,-,3606,$487,"$22,995,315",4,Warner Bros.,False,False
3,3,Immortals,"$1,325,195",-61.6%,-45.7%,3120,$424,"$54,405,084",11,Relativity Media,False,False
4,4,Puss in Boots,"$1,100,276",-66.7%,+19.5%,3415,$322,"$123,492,149",25,DreamWorks,False,False
5,5,Jack and Jill,"$1,027,227",-66.2%,+1.7%,3438,$298,"$41,793,706",11,Sony Pictures Releasing,False,False
6,6,Tower Heist,"$676,880",-60%,-2.2%,2942,$230,"$54,215,700",18,Universal Pictures,False,False
7,7,J. Edgar,"$577,282",-62%,-31.1%,1947,$296,"$21,300,096",13,Warner Bros.,False,False
8,8,A Very Harold & Kumar Christmas,"$361,256",-53.3%,-29%,1808,$199,"$28,696,536",18,Warner Bros.,False,False
9,-,In Time,"$200,971",-,-24.6%,1367,$147,"$33,655,504",25,Twentieth Century Fox,False,False
10,-,The Descendants,"$113,525",-,-,29,"$3,914","$1,382,821",6,Fox Searchlight Pictures,False,False
11,9,Paranormal Activity 3,"$106,055",-52.5%,-49.4%,1402,$75,"$102,725,250",32,Paramount Pictures,False,False
12,10,Footloose2011 Re-release,"$103,492",-50.3%,-15.9%,1218,$84,"$50,270,361",39,Paramount Pictures,False,False
13,11,Real Steel,"$67,526",-57.9%,-29.2%,702,$96,"$82,625,443",46,Walt Disney Studios Motion Pictures,False,False
14,12,Like Crazy,"$56,926",-61.5%,+27.6%,108,$527,"$1,824,284",25,Paramount Vantage,False,False
15,13,Courageous,"$54,077",-59.8%,-32.9%,517,$104,"$32,392,548",53,TriStar Pictures,False,False
16,14,Moneyball,"$51,470",-56.9%,-16.1%,409,$125,"$72,692,761",60,Sony Pictures Releasing,False,False
17,15,The Ides of March,"$42,484",-62.1%,-28.3%,298,$142,"$39,142,627",46,Sony Pictures Releasing,False,False
18,17,Dolphin Tale,"$41,646",-50%,+40.5%,388,$107,"$70,058,774",60,Warner Bros.,False,False
19,-,Martha Marcy May Marlene,"$37,004",-,-16.5%,180,$205,"$2,295,433",32,Fox Searchlight Pictures,False,False
20,16,Margin Call,"$33,291",-69%,-13.5%,170,$195,"$3,949,283",32,Roadside Attractions,False,False
21,-,The Way2010 Re-release,"$30,550",-,+2.3%,137,$222,"$3,069,436",46,-,False,False
22,19,50/50,"$26,191",-53.4%,-28.3%,185,$141,"$34,270,454",53,Summit Entertainment,False,False
23,25,Born to Be Wild,"$26,055",+2%,+151.3%,49,$531,"$14,305,656",228,Warner Bros.,False,False
24,20,Contagion,"$24,372",-54.2%,-6.9%,301,$80,"$75,203,278",74,Warner Bros.,False,False
25,21,Anonymous,"$24,092",-54.7%,-50.3%,179,$134,"$4,177,046",25,Sony Pictures Releasing,False,False
26,22,The Rum Diary,"$20,001",-56.4%,-74.4%,152,$131,"$12,859,268",25,FilmDistrict,False,False
27,24,Abduction,"$16,126",-54.7%,+244.4%,181,$89,"$27,642,845",60,Lionsgate,False,False
28,23,The Three Musketeers,"$15,650",-58%,-56.5%,170,$92,"$19,564,200",32,Summit Entertainment,False,False
29,-,Rise of the Planet of the Apes,"$11,006",-,+25.2%,131,$84,"$176,465,891",109,Twentieth Century Fox,False,False
30,26,Johnny English Reborn,"$8,645",-64.4%,-31.6%,108,$80,"$8,277,750",32,Universal Pictures,False,False
31,27,Drive,"$6,858",-60.5%,-29.3%,46,$149,"$34,369,980",67,FilmDistrict,False,False
32,28,Spy Kids 4-D: All the Time in the World,"$6,098",-53.6%,+132.9%,70,$87,"$38,472,373",95,-,False,False
33,29,"Crazy, Stupid, Love.","$5,576",-48.1%,-18.3%,91,$61,"$84,329,546",116,Warner Bros.,False,False
34,30,Sarah's Key,"$4,589",-48.7%,-60.7%,52,$88,"$7,666,418",123,The Weinstein Company,False,False
35,31,Harry Potter and the Deathly Hallows: Part 2,"$3,293",-55.7%,-37.7%,78,$42,"$381,003,478",130,Warner Bros.,False,False
36,-,The Big Year,"$2,859",-,+9.2%,59,$48,"$7,124,104",39,Twentieth Century Fox,False,False
37,32,The Mighty Macs,"$2,116",-64.2%,-33.2%,28,$75,"$1,867,068",32,Quaker Media,False,False
38,33,Shark Night 3D,"$1,297",-52.2%,+33.3%,27,$48,"$18,873,819",81,Relativity Media,False,False
39,-,What's Your Number?,"$1,218",-,-40.2%,25,$48,"$14,009,411",53,Twentieth Century Fox,False,False
40,34,I Don't Know How She Does It,"$1,213",-43.7%,-53.1%,38,$31,"$9,660,287",67,The Weinstein Company,False,False
41,35,Kevin Hart: Laugh at My Pain,$562,-69.7%,+26.3%,11,$51,"$7,697,185",74,Codeblack Entertainment,False,False
42,40,Apollo 18,$327,+22.9%,-49.5%,5,$65,"$17,687,256",81,-,False,False
43,37,Our Idiot Brother,$312,-52.5%,-58.1%,6,$52,"$24,815,142",88,The Weinstein Company,False,False
44,36,Machine Gun Preacher,$278,-78.7%,+20.9%,19,$14,"$531,873",60,Relativity Media,False,False
45,39,Circumstance,$90,-68.2%,-51.1%,2,$45,"$441,494",88,Roadside Attractions,False,False
46,-,The Future,$11,-,-45%,1,$11,"$568,222",116,Roadside Attractions,False,False
