TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,No Strings Attached,"$7,289,609",-,-,3018,"$2,415","$7,289,609",1,Paramount Pictures,True,False
2,1,The Green Hornet,"$5,028,948",+214%,-54.7%,3584,"$1,403","$50,370,191",8,Sony Pictures Releasing,False,False
3,2,The Dilemma,"$3,001,860",+214.2%,-51.4%,2943,"$1,020","$26,639,195",8,Universal Pictures,False,False
4,3,The King's Speech,"$2,155,346",+150.1%,-11.8%,1680,"$1,282","$51,614,317",57,The Weinstein Company,False,False
5,5,True Grit,"$2,113,496",+190%,-35.1%,3464,$610,"$132,746,923",31,Paramount Pictures,False,False
6,4,Black Swan,"$1,766,812",+134.8%,-26.4%,2407,$734,"$79,147,443",50,Fox Searchlight Pictures,False,False
7,7,Little Fockers,"$1,236,285",+231.4%,-39.3%,2979,$415,"$138,027,900",31,Universal Pictures,False,False
8,6,The Fighter,"$1,226,707",+160.9%,-17.8%,2275,$539,"$69,742,943",43,Paramount Pictures,False,False
9,8,TRON: Legacy,"$931,063",+173.6%,-33.1%,2018,$461,"$160,490,553",36,Walt Disney Studios Motion Pictures,False,False
10,11,Yogi Bear,"$742,115",+294.6%,-27.5%,2510,$295,"$85,572,318",36,Warner Bros.,False,False
11,12,Tangled,"$650,276",+246.2%,-21.9%,1860,$349,"$183,924,775",59,Walt Disney Studios Motion Pictures,False,False
12,9,Season of the Witch,"$638,503",+111.3%,-50.3%,2307,$276,"$20,530,534",15,Relativity Media,False,False
13,10,Country Strong,"$630,093",+157.5%,-42.8%,1441,$437,"$15,392,457",31,Screen Gems,False,False
14,-,The Way Back,"$389,538",-,-,678,$574,"$389,538",1,Newmarket Films,True,False
15,14,The Chronicles of Narnia: The Voyage of the Dawn Treader,"$312,508",+137.7%,-41.6%,1135,$275,"$99,578,938",43,Twentieth Century Fox,False,False
16,13,The Tourist,"$274,293",+90.7%,-45.3%,875,$313,"$65,287,210",43,Sony Pictures Releasing,False,False
17,17,Gulliver's Travels,"$263,829",+229.3%,-42.6%,1100,$239,"$39,126,430",28,Twentieth Century Fox,False,False
18,15,Blue Valentine,"$255,591",+95.7%,-35.2%,242,"$1,056","$3,837,798",24,The Weinstein Company,False,False
19,16,Harry Potter and the Deathly Hallows: Part 1,"$231,627",+148%,-33.1%,725,$319,"$290,674,124",64,Warner Bros.,False,False
20,-,The Company Men,"$170,578",-,-,106,"$1,609","$213,715",1,The Weinstein Company,True,False
21,19,Megamind,"$133,875",+292.7%,-8.6%,320,$418,"$145,903,554",78,DreamWorks,False,False
22,18,The Social Network,"$128,472",+204.8%,+29.2%,385,$333,"$95,092,859",113,Sony Pictures Releasing,False,False
23,-,Mumbai Diaries,"$125,220",-,-,78,"$1,605","$125,220",1,UTV Motion Pictures,True,False
24,20,The Heart Specialist,"$73,749",+142.8%,-51.5%,293,$251,"$744,877",8,Freestyle Releasing,False,False
25,22,Due Date,"$73,402",+150.2%,-20%,275,$266,"$100,284,086",78,Warner Bros.,False,False
26,26,Unstoppable,"$66,976",+250.2%,-4.3%,278,$240,"$80,571,358",71,Twentieth Century Fox,False,False
27,-,Burlesque,"$61,948",-,-12.7%,296,$209,"$38,876,752",59,Screen Gems,False,False
28,25,Somewhere,"$52,588",+138.4%,-21.3%,83,$633,"$1,156,083",31,Focus Features,False,False
29,24,Rabbit Hole,"$47,641",+93.2%,-38.8%,101,$471,"$1,138,091",36,Lionsgate,False,False
30,21,How Do You Know,"$39,927",+32.6%,-68.4%,261,$152,"$30,138,076",36,Sony Pictures Releasing,False,False
31,23,Hubble 3D,"$33,158",+30.2%,-10.4%,49,$676,"$20,752,942",309,Warner Bros.,False,False
32,27,127 Hours,"$33,119",+78.8%,-24.9%,69,$479,"$11,211,367",78,Fox Searchlight Pictures,False,False
33,29,RED,"$31,527",+157%,-24.5%,153,$206,"$90,166,444",99,Summit Entertainment,False,False
34,28,Love & Other Drugs,"$30,723",+80.6%,-32.9%,146,$210,"$32,087,690",59,Twentieth Century Fox,False,False
35,30,I Love You Phillip Morris2010 Re-release,"$22,232",+96.9%,-34.4%,75,$296,"$1,744,976",50,Roadside Attractions,False,False
36,36,Faster,"$15,554",+286.9%,+50.5%,106,$146,"$23,035,723",59,CBS Films,False,False
37,31,Life as We Know It,"$14,975",+125.2%,-40.1%,86,$174,"$53,324,388",106,Warner Bros.,False,False
38,33,Fair Game,"$11,483",+133.2%,-19.8%,72,$159,"$9,353,093",78,Summit Entertainment,False,False
39,34,No One Killed Jessica,"$7,387",+69.8%,-69.3%,28,$263,"$407,411",15,UTV Motion Pictures,False,False
40,40,Down for Life,"$2,377",+149.7%,-69.9%,5,$475,"$33,150",8,-,False,False
41,38,The Warrior's Way,"$2,252",-3.6%,-59.6%,29,$77,"$5,651,070",50,Relativity Media,False,False
42,43,Summer Wars,"$1,396",+79.7%,-32.1%,6,$232,"$58,435",29,GKIDS,False,False
43,44,Winter's Bone,"$1,103",+56.5%,-14.7%,6,$183,"$6,268,173",225,Roadside Attractions,False,False
44,46,Nostalgia for the Light,$807,+108%,-45.8%,1,$807,"$11,197",9,Icarus Films,False,False
45,42,Every Day,$255,-69%,-92.7%,2,$127,"$14,382",8,Image Entertainment,False,False
