TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Green Lantern,"$5,114,443",-66.1%,-,3816,"$1,340","$58,288,746",4,Warner Bros.,False,False
2,2,Super 8,"$2,561,675",-65.7%,-35.4%,3408,$751,"$75,564,484",11,Paramount Pictures,False,False
3,3,Mr. Popper's Penguins,"$2,383,334",-57.1%,-,3339,$713,"$20,828,689",4,Twentieth Century Fox,False,False
4,4,X-Men: First Class,"$1,462,145",-64.1%,-46.4%,3375,$433,"$121,820,231",18,Twentieth Century Fox,False,False
5,6,The Hangover Part II,"$1,233,476",-55.6%,-34.5%,3460,$356,"$234,344,093",26,Warner Bros.,False,False
6,5,Kung Fu Panda 2,"$1,161,267",-62.1%,-35%,3469,$334,"$144,831,735",26,DreamWorks,False,False
7,8,Bridesmaids,"$1,079,385",-39.2%,-14.1%,2573,$419,"$137,530,110",39,Universal Pictures,False,False
8,7,Pirates of the Caribbean: On Stranger Tides,"$843,849",-64.8%,-31.9%,2742,$307,"$221,590,351",32,Walt Disney Studios Motion Pictures,False,False
9,9,Midnight in Paris,"$559,684",-65.2%,-10%,1038,$539,"$22,006,298",32,Sony Pictures Classics,False,False
10,10,Judy Moody and the Not Bummer Summer,"$362,264",-26.2%,-43.4%,2524,$143,"$11,391,571",11,Relativity Media,False,False
11,12,The Tree of Life,"$146,602",-59.4%,+51.2%,114,"$1,285","$4,046,957",25,Fox Searchlight Pictures,False,False
12,11,Thor,"$143,401",-64%,-52.7%,875,$163,"$176,254,479",46,Paramount Pictures,False,False
13,15,The Art of Getting By,"$135,381",-5.1%,-,610,$221,"$814,541",4,Fox Searchlight Pictures,False,False
14,13,Fast Five,"$105,705",-62.4%,-50.3%,735,$143,"$206,922,585",53,Universal Pictures,False,False
15,14,Rio,"$80,486",-49.2%,-11.3%,408,$197,"$138,805,530",67,Twentieth Century Fox,False,False
16,19,Born to Be Wild,"$55,355",-17.4%,-6.8%,47,"$1,177","$7,295,884",74,Warner Bros.,False,False
17,17,Water for Elephants,"$50,658",-35.5%,-16.5%,351,$144,"$57,242,827",60,Twentieth Century Fox,False,False
18,16,Beginners,"$40,154",-62.4%,+63.4%,44,$912,"$949,278",18,Focus Features,False,False
19,24,Hubble 3D,"$29,007",-23.9%,+1.7%,33,$879,"$25,867,729",459,Warner Bros.,False,False
20,23,Something Borrowed,"$28,534",-30.8%,-47.1%,212,$134,"$38,106,218",46,Warner Bros.,False,False
21,21,The Lincoln Lawyer,"$25,064",-59.7%,+198.7%,220,$113,"$57,398,925",95,Lionsgate,False,False
22,22,Rango,"$22,866",-56.2%,-13.2%,188,$121,"$122,773,947",109,Paramount Pictures,False,False
23,25,Source Code,"$18,414",-47.6%,-23.9%,161,$114,"$54,407,263",81,Summit Entertainment,False,False
24,26,Hoodwinked!2011 Re-release,"$15,272",-52.3%,-13.5%,162,$94,"$9,863,210",53,The Weinstein Company,False,False
25,27,Insidious,"$13,725",-46.7%,-21.5%,98,$140,"$53,413,170",81,FilmDistrict,False,False
26,28,Limitless,"$11,754",-48.6%,-25.7%,117,$100,"$79,089,588",95,Relativity Media,False,False
27,30,Submarine,"$9,552",-45.8%,+26.4%,28,$341,"$217,204",18,The Weinstein Company,False,False
28,29,Hanna,"$9,388",-51.9%,-40.7%,91,$103,"$40,132,080",74,Focus Features,False,False
29,31,Diary of a Wimpy Kid: Rodrick Rules,"$9,191",-38%,-15.2%,90,$102,"$52,573,182",88,Twentieth Century Fox,False,False
30,35,Jane Eyre,"$7,971",-34.2%,-22.8%,68,$117,"$11,108,660",102,Focus Features,False,False
31,32,Madea's Big Happy Family,"$5,150",-63.8%,-45.1%,71,$72,"$52,853,492",60,Lionsgate,False,False
32,33,Win Win,"$4,892",-62.4%,-26.4%,67,$73,"$10,083,031",95,Fox Searchlight Pictures,False,False
33,36,Everything Must Go,"$3,834",-58.1%,-52.6%,55,$69,"$2,602,610",39,Roadside Attractions,False,False
34,37,The Conspirator,"$2,930",-65.7%,-34.4%,44,$66,"$11,463,237",67,Roadside Attractions,False,False
35,40,Scream 4,"$2,393",-45.7%,-45.5%,39,$61,"$38,162,770",67,-,False,False
36,39,Beautiful Boy,"$2,021",-54.5%,+155.8%,8,$252,"$51,053",18,Anchor Bay Films,False,False
37,38,The Last Mountain,"$1,595",-76.5%,+94%,7,$227,"$66,138",18,Dada Films,False,False
38,41,The Beaver,"$1,481",-55.8%,-27.4%,23,$64,"$936,969",46,Summit Entertainment,False,False
39,42,35 and Ticking,$185,-81.2%,-51.3%,1,$185,"$72,963",32,Image Entertainment,False,False
40,43,Kill the Irishman,$147,-71.1%,-56.8%,2,$73,"$1,185,400",102,Anchor Bay Films,False,False
41,45,The Music Never Stopped,$56,-6.7%,+16.7%,3,$18,"$249,046",95,Roadside Attractions,False,False
42,46,The Topp Twins: Untouchable Girls2011 Re-release,$20,-50%,-90.7%,1,$20,"$15,327",39,Argot Pictures,False,False
