TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Twilight Saga: Breaking Dawn - Part 1,"$7,732,709",-37.8%,-,4066,"$1,901","$179,148,435",7,Summit Entertainment,False,False
2,2,The Muppets,"$5,766,753",-11.4%,-,3440,"$1,676","$12,277,665",2,Walt Disney Studios Motion Pictures,False,False
3,7,Hugo,"$2,356,287",+40.2%,-,1277,"$1,845","$4,037,537",2,Paramount Pictures,False,False
4,3,Happy Feet Two,"$2,047,160",-29.6%,-,3606,$567,"$30,358,011",7,Warner Bros.,False,False
5,6,Immortals,"$1,915,653",+5.6%,+20.8%,2677,$715,"$59,831,076",14,Relativity Media,False,False
6,5,Jack and Jill,"$1,890,015",-1.7%,+125.5%,3029,$623,"$47,119,970",14,Sony Pictures Releasing,False,False
7,4,Arthur Christmas,"$1,842,931",-22.9%,-,3376,$545,"$4,232,200",2,Sony Pictures Releasing,False,False
8,9,Tower Heist,"$1,555,625",+21.4%,+137.3%,2472,$629,"$58,024,165",21,Universal Pictures,False,False
9,8,Puss in Boots,"$1,288,140",-21.8%,+60.7%,3005,$428,"$127,919,056",28,DreamWorks,False,False
10,10,J. Edgar,"$973,431",+17%,+31.9%,1947,$499,"$23,862,671",16,Warner Bros.,False,False
11,11,A Very Harold & Kumar Christmas,"$368,333",-2.3%,-18.7%,960,$383,"$29,965,335",21,Warner Bros.,False,False
12,12,My Week with Marilyn,"$155,609",-0.3%,-,123,"$1,265","$311,643",2,The Weinstein Company,False,False
13,13,Like Crazy,"$64,930",-32.5%,+37.8%,150,$432,"$2,053,318",28,Paramount Vantage,False,False
14,14,Footloose2011 Re-release,"$64,167",+3.6%,-49.3%,384,$167,"$50,545,080",42,Paramount Pictures,False,False
15,16,Moneyball,"$52,797",+3.2%,-20.4%,187,$282,"$72,869,561",63,Sony Pictures Releasing,False,False
16,15,Paranormal Activity 3,"$50,730",-7.9%,-71%,355,$142,"$102,970,397",35,Paramount Pictures,False,False
17,21,The Ides of March,"$45,284",+10.9%,-33.2%,151,$299,"$39,288,598",49,Sony Pictures Releasing,False,False
18,20,Courageous,"$44,586",+7.4%,-53.3%,211,$211,"$32,550,635",56,TriStar Pictures,False,False
19,17,The Three Musketeers,"$35,669",-20.2%,-14.3%,224,$159,"$19,679,098",35,Summit Entertainment,False,False
20,19,Margin Call,"$32,536",-24.3%,-25.6%,182,$178,"$4,073,995",35,Roadside Attractions,False,False
21,22,50/50,"$30,329",-12.7%,-29.5%,210,$144,"$34,357,130",56,Summit Entertainment,False,False
22,23,The Way2010 Re-release,"$29,018",-13.8%,-14.1%,101,$287,"$3,169,055",49,-,False,False
23,24,Contagion,"$28,849",-13%,+6.9%,218,$132,"$75,295,251",77,Warner Bros.,False,False
24,18,Dolphin Tale,"$21,810",-51%,-34.5%,216,$100,"$70,177,401",63,Warner Bros.,False,False
25,25,Abduction,"$20,212",-20.8%,+366.9%,163,$124,"$27,708,613",63,Lionsgate,False,False
26,27,Drive,"$14,068",-0.9%,+76.9%,46,$305,"$34,406,910",70,FilmDistrict,False,False
27,28,Anonymous,"$12,745",+16.5%,-77.2%,72,$177,"$4,231,807",28,Sony Pictures Releasing,False,False
28,29,The Rum Diary,"$10,550",+9%,-83.5%,152,$69,"$12,902,772",28,FilmDistrict,False,False
29,26,Born to Be Wild,"$8,788",-57.4%,-55.5%,49,$179,"$14,362,631",231,Warner Bros.,False,False
30,30,Johnny English Reborn,"$8,295",-9.1%,-20.9%,108,$76,"$8,305,970",35,Universal Pictures,False,False
31,31,"Crazy, Stupid, Love.","$6,430",-18.2%,-23.2%,91,$70,"$84,351,197",119,Warner Bros.,False,False
32,32,Spy Kids 4-D: All the Time in the World,"$2,217",-67.7%,+22.4%,70,$31,"$38,490,068",98,-,False,False
33,33,The Mighty Macs,"$2,104",-55.6%,-64.6%,28,$75,"$1,877,625",35,Quaker Media,False,False
34,34,Sarah's Key,"$2,104",-20.8%,-84.4%,27,$77,"$7,675,313",126,The Weinstein Company,False,False
35,35,Harry Potter and the Deathly Hallows: Part 2,"$1,694",-15.4%,-41.7%,78,$21,"$381,011,219",133,Warner Bros.,False,False
36,37,Kevin Hart: Laugh at My Pain,$953,+61.5%,+305.5%,11,$86,"$7,699,798",77,Codeblack Entertainment,False,False
37,38,Machine Gun Preacher,$521,-3.5%,+48.9%,9,$57,"$533,333",63,Relativity Media,False,False
38,36,Shark Night 3D,$511,-28.8%,-33.5%,27,$18,"$18,877,153",84,Relativity Media,False,False
39,40,Our Idiot Brother,$223,-16.2%,-72.1%,6,$37,"$24,816,118",91,The Weinstein Company,False,False
40,39,I Don't Know How She Does It,$162,-40.9%,-94.4%,38,$4,"$9,662,284",70,The Weinstein Company,False,False
41,41,Circumstance,$105,-5.4%,-70.3%,2,$52,"$441,829",91,Roadside Attractions,False,False
42,42,Apollo 18,$89,+8.5%,-82.4%,5,$17,"$17,687,709",84,-,False,False
43,43,The Future,$11,+175%,-57.7%,1,$11,"$568,290",119,Roadside Attractions,False,False
