TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Help,"$5,364,078",+47.7%,-8.8%,2843,"$1,886","$113,386,088",25,Walt Disney Studios Motion Pictures,False,False
2,4,The Debt,"$3,658,555",+39%,-,1826,"$2,003","$8,191,968",4,Focus Features,False,False
3,2,Apollo 18,"$3,008,148",+5.6%,-,3328,$903,"$5,855,457",2,-,False,False
4,3,Shark Night 3D,"$3,003,938",+7.4%,-,2806,"$1,070","$5,801,415",2,Relativity Media,False,False
5,6,Rise of the Planet of the Apes,"$2,937,524",+57.3%,-20.4%,3193,$919,"$157,029,468",30,Twentieth Century Fox,False,False
6,5,Colombiana,"$2,749,123",+38.5%,-26.6%,2614,"$1,051","$19,296,256",9,TriStar Pictures,False,False
7,7,Don't Be Afraid of the Dark,"$1,924,895",+30.7%,-36.6%,2780,$692,"$14,837,417",9,FilmDistrict,False,False
8,8,Our Idiot Brother,"$1,913,642",+33.2%,-26.2%,2555,$748,"$13,585,156",9,The Weinstein Company,False,False
9,9,Spy Kids 4-D: All the Time in the World,"$1,883,985",+78.7%,-28%,3007,$626,"$27,337,386",16,-,False,False
10,10,The Smurfs,"$1,590,444",+78.3%,-22.2%,2706,$587,"$130,434,944",37,Sony Pictures Releasing,False,False
11,11,"Crazy, Stupid, Love.","$1,197,854",+38%,-6.6%,1450,$826,"$73,269,511",37,Warner Bros.,False,False
12,12,Harry Potter and the Deathly Hallows: Part 2,"$904,246",+61.5%,-12.2%,1092,$828,"$373,615,016",51,Warner Bros.,False,False
13,14,Captain America: The First Avenger,"$713,285",+56.2%,-25.4%,1050,$679,"$170,869,064",44,Paramount Pictures,False,False
14,15,Cowboys & Aliens,"$699,150",+57.3%,-31.5%,1185,$590,"$95,524,680",37,Universal Pictures,False,False
15,13,30 Minutes or Less,"$646,675",+37.1%,-37.7%,1355,$477,"$34,315,937",23,Sony Pictures Releasing,False,False
16,17,Final Destination 5,"$576,856",+51%,-45.1%,1226,$470,"$40,004,366",23,Warner Bros.,False,False
17,18,Conan the Barbarian,"$532,193",+42.8%,-56.3%,1722,$309,"$19,122,492",16,Lionsgate,False,False
18,20,Fright Night,"$491,671",+42.2%,-60.4%,1468,$334,"$16,599,528",16,Walt Disney Studios Motion Pictures,False,False
19,19,One Day,"$487,094",+35.9%,-50.9%,1187,$410,"$11,823,181",16,Focus Features,False,False
20,21,Cars 2,"$460,656",+93.1%,-,2043,$225,"$188,178,126",72,Walt Disney Studios Motion Pictures,False,False
21,16,Seven Days in Utopia,"$425,905",+1.2%,-,561,$759,"$846,832",2,Visio Entertainment,False,False
22,22,Bodyguard,"$313,572",+35.9%,-,88,"$3,563","$855,223",4,Reliance Big Pictures,False,False
23,26,Zookeeper,"$294,249",+67.5%,+157.4%,401,$733,"$77,746,058",58,Sony Pictures Releasing,False,False
24,23,The Change-Up,"$274,890",+34.2%,-44.7%,539,$510,"$35,495,110",30,Universal Pictures,False,False
25,25,Horrible Bosses,"$253,497",+43.4%,-2.8%,422,$600,"$114,584,878",58,Warner Bros.,False,False
26,27,Sarah's Key,"$246,501",+68.5%,-6.9%,319,$772,"$4,814,934",44,The Weinstein Company,False,False
27,24,Saving Private Perez,"$226,865",+14.5%,-,161,"$1,409","$424,944",2,Lionsgate,False,False
28,28,Transformers: Dark of the Moon,"$223,547",+65.8%,-19.8%,424,$527,"$350,118,110",67,DreamWorks,False,False
29,29,Bad Teacher,"$180,126",+43.9%,+266.9%,986,$182,"$98,605,728",72,Sony Pictures Releasing,False,False
30,31,Kung Fu Panda 2,"$133,681",+88.8%,+44.6%,305,$438,"$164,565,142",101,DreamWorks,False,False
31,32,Mr. Popper's Penguins,"$117,121",+66.6%,-0.7%,252,$464,"$67,308,926",79,Twentieth Century Fox,False,False
32,33,Super 8,"$103,738",+48.4%,-20.9%,240,$432,"$126,349,957",86,Paramount Pictures,False,False
33,30,Bridesmaids,"$102,300",+36.8%,+9.7%,220,$465,"$168,352,435",114,Universal Pictures,False,False
34,36,Born to Be Wild,"$78,577",+113.3%,+20.9%,49,"$1,603","$12,376,128",149,Warner Bros.,False,False
35,35,Green Lantern,"$74,952",+73.6%,-26.1%,185,$405,"$116,181,758",79,Warner Bros.,False,False
36,34,Friends with Benefits,"$68,114",+41.4%,-24.4%,161,$423,"$55,463,457",44,Screen Gems,False,False
37,37,X-Men: First Class,"$37,888",+44.1%,-23.5%,101,$375,"$146,234,166",93,Twentieth Century Fox,False,False
38,38,Attack the Block,"$32,464",+35.1%,+63.8%,66,$491,"$802,529",37,Screen Gems,False,False
39,39,The Tree of Life,"$28,913",+59.4%,-6.4%,86,$336,"$12,956,157",100,Fox Searchlight Pictures,False,False
40,41,The Hangover Part II,"$27,053",+80.8%,-5.6%,90,$300,"$254,375,119",101,Warner Bros.,False,False
41,40,Another Earth,"$22,296",+38.8%,-43.6%,71,$314,"$1,188,800",44,Fox Searchlight Pictures,False,False
42,42,Glee: The 3D Concert Movie,"$20,896",+73.4%,-71.6%,64,$326,"$11,790,597",23,Twentieth Century Fox,False,False
43,44,The Devil's Double,"$15,596",+49.1%,-53.8%,49,$318,"$1,252,029",37,Lionsgate,False,False
44,43,Circumstance,"$13,970",+28.9%,-1.5%,11,"$1,270","$92,123",9,Roadside Attractions,False,False
45,45,Beginners,"$13,780",+54%,+11.2%,34,$405,"$5,751,757",93,Focus Features,False,False
46,46,The Future,"$8,304",+22.5%,-4.3%,17,$488,"$430,626",37,Roadside Attractions,False,False
47,47,Monte Carlo,"$7,964",+52.9%,-70.5%,41,$194,"$22,930,140",65,Twentieth Century Fox,False,False
48,55,Insidious,"$7,398",+887.7%,+147.8%,4,"$1,849","$54,000,822",156,FilmDistrict,False,False
49,49,Rio,"$4,544",+142%,-60.6%,25,$181,"$143,609,024",142,Twentieth Century Fox,False,False
50,48,Project Nim,"$4,126",+88.2%,+47.1%,15,$275,"$357,887",58,Roadside Attractions,False,False
51,52,Reservation,"$3,140",+195.4%,-74.4%,12,$261,"$643,085",23,Reliance Big Pictures,False,False
52,51,Snow Flower and the Secret Fan,"$2,174",+37%,-52.8%,12,$181,"$1,329,304",51,Fox Searchlight Pictures,False,False
53,54,Redemption Road,"$1,463",+77.5%,-81.8%,10,$146,"$26,071",9,Freestyle Releasing,False,False
54,53,Resurrect Dead: The Mystery of the Toynbee Tiles,"$1,090",+2.5%,-,1,"$1,090","$2,153",2,Argot Pictures,False,False
55,50,5 Days of War,$922,-45.5%,+167.2%,3,$307,"$14,373",16,Anchor Bay Films,False,False
56,56,Turtle: The Incredible Journey,$612,+3.2%,-59.1%,3,$204,"$360,502",72,Hannover House,False,False
57,58,The Man Who Fell to Earth,$529,+156.8%,-79.4%,5,$105,"$73,698",72,Rialto Pictures,False,False
58,57,Vito Bonafacci,$394,+25.9%,-36.5%,1,$394,"$8,377",121,-,False,False
59,59,The Music Never Stopped,$250,+66.7%,-,1,$250,"$257,303",170,Roadside Attractions,False,False
60,60,Everything Must Go,$170,+47.8%,-58.9%,4,$42,"$2,709,841",114,Roadside Attractions,False,False
61,61,Went the Day Well?,$81,-25.7%,-,1,$81,"$39,713",107,Rialto Pictures,False,False
62,62,Singham,$78,+85.7%,-74%,1,$78,"$349,972",44,Reliance Big Pictures,False,False
