TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,New Year's Eve,"$2,717,723",-48.5%,-,3505,$775,"$13,019,180",3,Warner Bros.,False,False
2,2,The Sitter,"$2,319,214",-39.4%,-,2750,$843,"$9,851,435",3,Twentieth Century Fox,False,False
3,4,The Muppets,"$2,037,893",-37.7%,-36.8%,3328,$612,"$65,742,128",19,Walt Disney Studios Motion Pictures,False,False
4,5,Arthur Christmas,"$1,974,875",-36.5%,-13.5%,3272,$603,"$33,400,598",19,Sony Pictures Releasing,False,False
5,3,The Twilight Saga: Breaking Dawn - Part 1,"$1,965,014",-42.2%,-50.9%,3604,$545,"$259,402,669",24,Summit Entertainment,False,False
6,6,Hugo,"$1,725,493",-37.3%,-20.9%,2608,$661,"$33,414,719",19,Paramount Pictures,False,False
7,8,Happy Feet Two,"$1,098,430",-37.1%,-37.2%,2840,$386,"$56,790,405",24,Warner Bros.,False,False
8,7,The Descendants,"$1,053,989",-47.5%,-11.4%,876,"$1,203","$23,630,561",26,Fox Searchlight Pictures,False,False
9,9,Jack and Jill,"$740,667",-49.7%,-43.2%,2787,$265,"$68,527,385",31,Sony Pictures Releasing,False,False
10,11,Immortals,"$674,897",-36.1%,-43.9%,2286,$295,"$79,868,732",31,Relativity Media,False,False
11,10,Tower Heist,"$506,905",-54.6%,-41.4%,2069,$245,"$74,122,185",38,Universal Pictures,False,False
12,12,Puss in Boots,"$502,280",-34.9%,-46.2%,1843,$272,"$141,873,474",45,DreamWorks,False,False
13,13,J. Edgar,"$287,676",-47.2%,-49%,1555,$185,"$34,761,111",33,Warner Bros.,False,False
14,14,My Week with Marilyn,"$220,442",-36.1%,-32%,244,$903,"$5,118,661",19,The Weinstein Company,False,False
15,15,A Very Harold & Kumar Christmas,"$121,030",-39.2%,-49.7%,470,$257,"$33,986,208",38,Warner Bros.,False,False
16,20,Tinker Tailor Soldier Spy,"$100,561",-15.7%,-,4,"$25,140","$310,562",3,Focus Features,False,False
17,19,Young Adult,"$95,567",-23.6%,-,8,"$11,945","$310,263",3,Paramount Pictures,False,False
18,17,The Artist,"$91,785",-27.4%,+36.1%,16,"$5,736","$888,741",17,The Weinstein Company,False,False
19,16,In Time,"$88,933",-39.8%,-30.5%,354,$251,"$36,405,892",45,Twentieth Century Fox,False,False
20,21,Shame,"$86,855",-22.9%,-13.1%,21,"$4,135","$781,501",10,Fox Searchlight Pictures,False,False
21,18,Dolphin Tale,"$74,150",-41.2%,-20.6%,342,$216,"$71,068,652",80,Warner Bros.,False,False
22,24,Courageous,"$73,321",+2.9%,+8.2%,191,$383,"$33,333,639",73,TriStar Pictures,False,False
23,22,Margin Call,"$44,308",-49.7%,-16.9%,148,$299,"$4,947,213",52,Roadside Attractions,False,False
24,25,Like Crazy,"$43,498",-38.5%,-33.7%,162,$268,"$3,147,092",45,Paramount Vantage,False,False
25,26,Paranormal Activity 3,"$37,387",-41.8%,+29.6%,302,$123,"$103,629,004",52,Paramount Pictures,False,False
26,28,The Polar Express2011 IMAX Release,"$34,080",-38.9%,+52.6%,25,"$1,363","$297,157",17,Warner Bros.,False,False
27,23,Moneyball,"$32,557",-56.2%,-74.3%,208,$156,"$74,176,912",80,Sony Pictures Releasing,False,False
28,27,The Ides of March,"$27,420",-51.1%,-77.5%,187,$146,"$40,467,881",66,Sony Pictures Releasing,False,False
29,29,The Smurfs,"$23,903",-41.5%,-36.8%,181,$132,"$142,614,158",136,Sony Pictures Releasing,False,False
30,30,The Three Musketeers,"$21,570",-43.2%,-25.9%,168,$128,"$20,227,517",52,Summit Entertainment,False,False
31,34,Born to Be Wild,"$19,040",-20.4%,+4%,49,$388,"$14,675,835",248,Warner Bros.,False,False
32,32,Abduction,"$17,702",-44.8%,-28.1%,131,$135,"$28,064,226",80,Lionsgate,False,False
33,33,50/50,"$17,498",-34%,-46.9%,146,$119,"$34,887,978",73,Summit Entertainment,False,False
34,31,Footloose2011 Re-release,"$14,548",-55.7%,-50.8%,201,$72,"$51,142,454",59,Paramount Pictures,False,False
35,35,Martha Marcy May Marlene,"$13,759",-40.3%,-,72,$191,"$2,821,084",52,Fox Searchlight Pictures,False,False
36,36,Drive,"$13,326",-33.7%,-11.2%,70,$190,"$34,677,497",87,FilmDistrict,False,False
37,37,Contagion,"$10,780",-46.4%,-31.5%,111,$97,"$75,638,743",94,Warner Bros.,False,False
38,38,Rise of the Planet of the Apes,"$10,125",-39.2%,-,61,$165,"$176,698,086",129,Twentieth Century Fox,False,False
39,40,Pastorela,"$10,049",-12.9%,-70.3%,44,$228,"$136,570",10,Lionsgate,False,False
40,41,The Rum Diary,"$9,154",-16.6%,-20.1%,63,$145,"$13,070,462",45,FilmDistrict,False,False
41,39,Anonymous,"$9,113",-28.2%,-52.6%,82,$111,"$4,463,292",45,Sony Pictures Releasing,False,False
42,42,Spy Kids 4-D: All the Time in the World,"$1,941",-32.4%,-35.9%,23,$84,"$38,536,376",115,-,False,False
43,43,Circumstance,"$1,141",+10.7%,-,1,"$1,141","$452,602",108,Roadside Attractions,False,False
44,44,Project Nim,$698,-28.6%,-,2,$349,"$410,077",157,Roadside Attractions,False,False
45,45,Answers to Nothing,$204,-62.4%,-93.7%,7,$29,"$21,304",10,Roadside Attractions,False,False
46,46,Kevin Hart: Laugh at My Pain,$161,-65.5%,-35.3%,3,$53,"$7,705,965",94,Codeblack Entertainment,False,False
47,47,The Future,$92,+80.4%,-,1,$92,"$568,509",136,Roadside Attractions,False,False
