TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Fast Five,"$4,117,720",-11%,-,3644,"$1,130","$107,333,965",7,Universal Pictures,False,False
2,2,Water for Elephants,"$790,531",-12.4%,-42.4%,2820,$280,"$36,013,617",14,Twentieth Century Fox,False,False
3,3,Rio,"$586,967",-8.5%,-63.8%,3708,$158,"$106,702,068",21,Twentieth Century Fox,False,False
4,4,Madea's Big Happy Family,"$438,354",-4.1%,-59.8%,2288,$191,"$42,906,332",14,Lionsgate,False,False
5,5,African Cats,"$345,203",+22.3%,-35.9%,1224,$282,"$11,829,721",14,Walt Disney Studios Motion Pictures,False,False
6,6,Hanna,"$197,049",-5%,-53.9%,1569,$125,"$36,798,098",28,Focus Features,False,False
7,7,Source Code,"$191,106",-4.6%,-48.3%,1645,$116,"$49,700,148",35,Summit Entertainment,False,False
8,8,Soul Surfer,"$178,496",-1%,-56.7%,2010,$88,"$34,579,121",28,TriStar Pictures,False,False
9,9,Hoodwinked!2011 Re-release,"$161,524",-9.4%,-,2505,$64,"$4,833,614",7,The Weinstein Company,False,False
10,11,Insidious,"$151,146",-6.2%,-54.8%,1584,$95,"$48,980,255",35,FilmDistrict,False,False
11,10,Scream 4,"$151,123",-11.9%,-67%,2221,$68,"$36,219,090",21,-,False,False
12,12,Prom,"$141,445",-10.3%,-,2730,$51,"$5,375,445",7,Walt Disney Studios Motion Pictures,False,False
13,13,Hop,"$109,575",-1.4%,-69.7%,3176,$34,"$105,862,185",35,Universal Pictures,False,False
14,14,The Conspirator,"$99,938",-8.9%,-43%,695,$143,"$9,174,653",21,Roadside Attractions,False,False
15,15,Limitless,"$95,877",-9.7%,-56.8%,838,$114,"$76,519,759",49,Relativity Media,False,False
16,16,Arthur,"$76,487",-13.5%,-74.6%,1251,$61,"$32,026,924",28,Warner Bros.,False,False
17,17,Jane Eyre,"$70,145",+0.3%,-23%,294,$238,"$9,006,611",56,Focus Features,False,False
18,18,The Lincoln Lawyer,"$68,202",-2.3%,-52.9%,719,$94,"$55,082,208",49,Lionsgate,False,False
19,20,Born to Be Wild,"$66,248",+11.8%,-23.5%,69,$960,"$3,962,716",28,Warner Bros.,False,False
20,19,Dylan Dog: Dead of Night,"$58,692",-10.3%,-,875,$67,"$1,011,500",7,-,False,False
21,22,Atlas Shrugged: Part I,"$51,940",+5.3%,-46.4%,371,$140,"$4,143,344",21,Rocky Mountain Pictures,False,False
22,21,Win Win,"$48,929",-15.5%,-34.6%,302,$162,"$7,822,531",49,Fox Searchlight Pictures,False,False
23,23,Your Highness,"$30,150",-11.8%,-79.2%,402,$75,"$21,242,770",28,Universal Pictures,False,False
24,25,Hubble 3D,"$25,475",+37.7%,-48.6%,32,$796,"$24,534,602",413,Warner Bros.,False,False
25,24,The Adjustment Bureau,"$23,545",+6.2%,+19.4%,277,$85,"$61,775,680",63,Universal Pictures,False,False
26,28,Diary of a Wimpy Kid: Rodrick Rules,"$17,096",+18%,-70.1%,503,$33,"$51,069,355",42,Twentieth Century Fox,False,False
27,26,Paul,"$15,680",-6.7%,-8.6%,224,$70,"$37,012,425",49,Universal Pictures,False,False
28,29,The King's SpeechPG-13 Version,"$13,763",+9.3%,-36%,185,$74,"$3,136,784",35,The Weinstein Company,False,False
29,27,Rango,"$13,201",-12.3%,-60.5%,277,$47,"$119,991,859",63,Paramount Pictures,False,False
30,30,Red Riding Hood,"$10,181",-6.9%,-43.2%,209,$48,"$37,440,018",56,Warner Bros.,False,False
31,31,Beastly,"$8,720",+10.2%,-16.3%,126,$69,"$27,771,044",63,CBS Films,False,False
32,32,Sucker Punch,"$6,393",-9.6%,-76.9%,74,$86,"$36,089,190",42,Warner Bros.,False,False
33,33,Hall Pass,"$6,314",-9%,-49%,116,$54,"$45,013,476",70,Warner Bros.,False,False
34,34,Take a Shot,"$6,139",+7.3%,-48.6%,93,$66,"$509,354",14,Fox Searchlight Pictures,False,False
35,37,Justin Bieber: Never Say Never,"$4,613",+11.3%,-44.2%,109,$42,"$72,964,470",84,Paramount Pictures,False,False
36,35,Unknown,"$4,417",-4%,-54.5%,101,$43,"$63,658,063",77,Warner Bros.,False,False
37,36,Kill the Irishman,"$4,235",-0.8%,+15.5%,30,$141,"$1,082,542",56,Anchor Bay Films,False,False
38,38,"It's Not You, It's Me","$2,657",-0.7%,-69.1%,45,$59,"$1,286,119",28,Lionsgate,False,False
39,39,"Big Mommas: Like Father, Like Son","$2,459",-2.4%,-55.6%,69,$35,"$37,826,006",77,Twentieth Century Fox,False,False
40,40,Biutiful,"$2,117",-5.6%,-3.3%,22,$96,"$5,064,737",98,Roadside Attractions,False,False
41,41,Cedar Rapids,"$1,859",+29%,-52.6%,26,$71,"$6,806,620",84,Fox Searchlight Pictures,False,False
42,42,The Company Men,"$1,208",-9%,+7.9%,15,$80,"$4,417,481",105,The Weinstein Company,False,False
43,43,Miral,$782,+8.3%,-72.1%,10,$78,"$363,285",42,The Weinstein Company,False,False
44,44,Meet Monica Velour,$632,+6.9%,+754.1%,1,$632,"$26,793",28,Anchor Bay Films,False,False
45,45,Sympathy for Delicious,$522,+6.5%,-,2,$261,"$11,733",7,Maya Entertainment,False,False
46,47,Nostalgia for the Light,$211,-40.4%,-88.7%,1,$211,"$88,105",113,Icarus Films,False,False
47,46,Public Speaking,$147,-66.6%,-,1,$147,"$44,368",72,Rialto Pictures,False,False
48,48,Thank You,$135,-23.3%,-,7,$19,"$463,540",28,UTV Motion Pictures,False,False
49,49,The Music Never Stopped,$74,+21.3%,-69.2%,4,$18,"$235,036",49,Roadside Attractions,False,False
