TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,2,Hall Pass,"$1,102,332",-66%,-,2950,$373,"$14,637,706",4,Warner Bros.,False,False
2,3,Unknown,"$844,012",-70.1%,-76.5%,3043,$277,"$43,820,462",11,Warner Bros.,False,False
3,4,I Am Number Four,"$755,012",-73.2%,-77.2%,3156,$239,"$38,478,952",11,Walt Disney Studios Motion Pictures,False,False
4,8,The King's Speech,"$731,453",-59.5%,-52.3%,2386,$306,"$114,962,483",95,The Weinstein Company,False,False
5,6,Just Go with It,"$670,486",-71.6%,-78.4%,3544,$189,"$79,457,552",18,Sony Pictures Releasing,False,False
6,1,Gnomeo & Juliet,"$594,701",-84.7%,-90.5%,3037,$195,"$74,928,937",18,Walt Disney Studios Motion Pictures,False,False
7,9,Drive Angry,"$429,280",-68.8%,-,2290,$187,"$5,616,905",4,Summit Entertainment,False,False
8,5,Justin Bieber: Never Say Never,"$336,477",-86.9%,-89%,2810,$119,"$63,300,218",18,Paramount Pictures,False,False
9,7,"Big Mommas: Like Father, Like Son","$336,105",-82%,-86.2%,2821,$119,"$28,983,624",11,Twentieth Century Fox,False,False
10,10,True Grit,"$140,440",-69.4%,-70.4%,1222,$114,"$167,272,882",69,Paramount Pictures,False,False
11,13,The Fighter,"$137,808",-59.5%,-59.9%,668,$206,"$90,507,271",81,Paramount Pictures,False,False
12,11,The Eagle,"$131,133",-69.8%,-80.9%,1568,$83,"$18,472,957",18,Focus Features,False,False
13,15,Black Swan,"$130,149",-58.3%,-53.7%,617,$210,"$103,706,567",88,Fox Searchlight Pictures,False,False
14,14,No Strings Attached,"$120,100",-62.4%,-75.8%,1366,$87,"$68,880,138",39,Paramount Pictures,False,False
15,12,The Roommate,"$110,533",-71.5%,-80.2%,1726,$64,"$35,928,760",25,Screen Gems,False,False
16,18,Cedar Rapids,"$51,855",-60.5%,-71%,136,$381,"$2,401,851",18,Fox Searchlight Pictures,False,False
17,17,The Green Hornet,"$45,878",-74.2%,-88.9%,667,$68,"$96,683,199",46,Sony Pictures Releasing,False,False
18,19,The Rite,"$38,126",-70.4%,-79.1%,545,$69,"$32,348,655",32,Warner Bros.,False,False
19,20,Biutiful,"$37,099",-63.5%,-67.4%,181,$204,"$3,821,710",32,Roadside Attractions,False,False
20,22,The Mechanic,"$34,200",-63.6%,-82.1%,404,$84,"$28,711,919",32,CBS Films,False,False
21,21,Sanctum,"$33,320",-65.9%,-89.9%,392,$85,"$23,103,365",25,Universal Pictures,False,False
22,24,127 Hours,"$26,303",-62.7%,-67.3%,220,$119,"$17,941,751",116,Fox Searchlight Pictures,False,False
23,30,Blue Valentine,"$19,616",-52.5%,-72.9%,168,$116,"$9,243,627",62,The Weinstein Company,False,False
24,31,Hubble 3D,"$18,437",-52.1%,-65.7%,50,$368,"$22,077,413",347,Warner Bros.,False,False
25,25,Harry Potter and the Deathly Hallows: Part 1,"$17,931",-73.7%,-79.5%,303,$59,"$294,343,741",102,Warner Bros.,False,False
26,28,The Company Men,"$16,763",-64.8%,-69.8%,185,$90,"$3,897,402",39,The Weinstein Company,False,False
27,23,Yogi Bear,"$16,313",-80%,-89.8%,366,$44,"$97,873,706",74,Warner Bros.,False,False
28,26,The Chronicles of Narnia: The Voyage of the Dawn Treader,"$15,885",-75.1%,-81.8%,248,$64,"$103,792,902",81,Twentieth Century Fox,False,False
29,27,Little Fockers,"$11,745",-80.9%,-75%,261,$45,"$147,991,975",69,Universal Pictures,False,False
30,35,The Social Network,"$11,455",-49.3%,-44.2%,269,$42,"$96,929,352",151,Sony Pictures Releasing,False,False
31,33,The Dilemma,"$10,935",-66.7%,-60.7%,243,$45,"$48,441,290",46,Universal Pictures,False,False
32,34,Season of the Witch,"$9,338",-68.9%,+63.3%,171,$54,"$24,657,443",53,Relativity Media,False,False
33,29,Gulliver's Travels,"$7,622",-82.9%,-87.1%,204,$37,"$42,447,260",66,Twentieth Century Fox,False,False
34,37,Rabbit Hole,"$5,482",-50.3%,-55.2%,83,$66,"$2,068,589",74,Lionsgate,False,False
35,36,From Prada to Nada,"$4,690",-74%,-73.4%,81,$57,"$2,910,215",32,Lionsgate,False,False
36,41,Somewhere,"$3,472",-25.1%,-54.8%,27,$128,"$1,771,888",69,Focus Features,False,False
37,42,Diary of a Country Priest,"$2,744",+23%,-,1,"$2,744","$10,418",4,Rialto Pictures,False,False
38,39,Unstoppable,"$2,251",-72.8%,-76.9%,66,$34,"$81,530,672",109,Twentieth Century Fox,False,False
39,40,Winter's Bone,"$1,992",-57.7%,-53.5%,135,$14,"$6,504,658",263,Roadside Attractions,False,False
40,38,Seven Sins Forgiven,"$1,868",-81.3%,-91%,68,$27,"$255,142",11,UTV Motion Pictures,False,False
41,44,Vidal Sassoon: The Movie,"$1,140",-18.9%,-69.3%,4,$285,"$50,479",18,Phase 4 Films,False,False
42,45,Public Speaking,$981,-24.9%,-,1,$981,"$11,981",6,Rialto Pictures,False,False
43,43,I Love You Phillip Morris2010 Re-release,$862,-48.2%,+13.9%,15,$57,"$1,955,040",88,Roadside Attractions,False,False
44,47,Every Day,$430,-25.3%,+70.6%,2,$215,"$34,723",46,Image Entertainment,False,False
45,48,Immigration Tango,$219,-51.1%,-91.1%,2,$109,"$24,031",11,Roadside Attractions,False,False
46,46,Brotherhood,$203,-79.9%,-41.3%,2,$101,"$18,163",11,Phase 4 Films,False,False
