TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Possession,"$2,008,186",-54.6%,-62.3%,2834,$708,"$33,166,582",10,Lionsgate,False,False
2,2,Lawless,"$1,539,658",-42.3%,-59%,3138,$490,"$23,525,455",12,The Weinstein Company,False,False
3,3,The Expendables 2,"$1,304,141",-43.5%,-62.5%,3260,$400,"$75,619,038",24,Lionsgate,False,False
4,4,ParaNorman,"$1,251,134",-40.3%,-51.8%,2856,$438,"$45,452,876",24,Focus Features,False,False
5,5,The Words,"$1,077,691",-48.4%,-,2801,$384,"$4,750,894",3,CBS Films,False,False
6,7,The Odd Life of Timothy Green,"$948,477",-48.1%,-61.2%,2717,$349,"$43,007,208",26,Walt Disney Studios Motion Pictures,False,False
7,10,2016: Obama's America,"$902,449",-32.9%,-55.1%,2017,$447,"$26,115,717",59,Rocky Mountain Pictures,False,False
8,6,The Bourne Legacy,"$899,505",-53.6%,-67.7%,2766,$325,"$103,628,825",31,Universal Pictures,False,False
9,9,The Dark Knight Rises,"$783,721",-50.1%,-68.1%,1987,$394,"$437,782,482",52,Warner Bros.,False,False
10,8,The Campaign,"$750,822",-53.7%,-67.2%,2542,$295,"$79,320,621",31,Warner Bros.,False,False
11,11,Hope Springs,"$646,652",-50.9%,-63%,2437,$265,"$57,519,656",33,Sony Pictures Releasing,False,False
12,12,Premium Rush,"$581,188",-46.4%,-61.4%,2182,$266,"$16,743,104",17,Sony Pictures Releasing,False,False
13,14,Raiders of the Lost Ark2012 IMAX Release,"$493,271",-33.4%,-,267,"$1,847","$1,673,731",3,Paramount Pictures,False,False
14,13,The Cold Light of Day,"$429,248",-44.1%,-,1511,$284,"$1,831,588",3,Lionsgate,False,False
15,15,Hit and Run,"$267,123",-46%,-73.3%,1810,$147,"$12,503,750",19,Open Road Films (II),False,False
16,16,Ice Age: Continental Drift,"$248,990",-44.1%,-52.3%,763,$326,"$157,173,660",59,Twentieth Century Fox,False,False
17,17,Diary of a Wimpy Kid: Dog Days,"$238,365",-45.1%,-58.3%,931,$256,"$46,742,100",38,Twentieth Century Fox,False,False
18,20,Brave,"$216,376",-40.7%,-63.9%,959,$225,"$233,397,964",80,Walt Disney Studios Motion Pictures,False,False
19,19,Sparkle,"$188,254",-50.9%,-69.1%,873,$215,"$23,374,162",24,TriStar Pictures,False,False
