TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Avengers,"$12,391,566",-9%,-,4349,"$2,849","$270,019,373",7,Walt Disney Studios Motion Pictures,False,False
2,2,Think Like a Man,"$562,423",+1.2%,-40.3%,2010,$279,"$75,616,732",21,Screen Gems,False,False
3,3,The Five-Year Engagement,"$500,025",-5.5%,-30.5%,2941,$170,"$21,309,410",14,Universal Pictures,False,False
4,4,The Hunger Games,"$465,692",+0.9%,-34.4%,2794,$166,"$382,501,686",49,Lionsgate,False,False
5,5,The Lucky One,"$441,104",-3.5%,-34.3%,3005,$146,"$49,680,741",21,Warner Bros.,False,False
6,6,The Pirates! Band of Misfits,"$305,241",+0.7%,-29.3%,3358,$90,"$19,903,558",14,Sony Pictures Releasing,False,False
7,7,The Raven,"$272,263",-5.6%,-38.6%,2209,$123,"$13,344,928",14,Relativity Media,False,False
8,8,Safe,"$270,360",-2.4%,-43.3%,2271,$119,"$14,270,255",14,Lionsgate,False,False
9,9,Chimpanzee,"$217,587",+6.6%,-50.9%,1531,$142,"$23,961,971",21,Walt Disney Studios Motion Pictures,False,False
10,10,The Cabin in the Woods2012 Re-release,"$187,552",-0.5%,-46.3%,1669,$112,"$38,782,447",28,Lionsgate,False,False
11,11,21 Jump Street,"$111,193",+7.1%,-47.2%,1040,$106,"$134,472,434",56,Sony Pictures Releasing,False,False
12,12,The Three Stooges,"$90,680",-8.4%,-55.2%,2174,$41,"$40,075,430",28,Twentieth Century Fox,False,False
13,13,The Best Exotic Marigold Hotel,"$83,545",-3.2%,-,27,"$3,094","$1,072,516",7,Fox Searchlight Pictures,False,False
14,14,American Reunion,"$72,700",<0.1%,-64.5%,856,$84,"$55,617,740",35,Universal Pictures,False,False
15,17,To the Arctic 3D,"$54,571",+18.7%,-1.1%,50,"$1,091","$1,203,837",21,Warner Bros.,False,False
16,15,Mirror Mirror,"$53,639",-4.5%,-58%,922,$58,"$60,394,269",42,Relativity Media,False,False
17,16,Bully2012 Re-release,"$50,060",+6.4%,-40.2%,263,$190,"$2,450,040",28,The Weinstein Company,False,False
18,18,Titanic2012 3D Release,"$45,790",+19.1%,-71%,333,$137,"$57,456,463",37,Paramount Pictures,False,False
