TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Bourne Legacy,"$3,052,175",-3.6%,-,3745,$815,"$52,561,080",7,Universal Pictures,False,False
2,2,The Campaign,"$2,463,390",-8.1%,-,3205,$768,"$38,308,537",7,Warner Bros.,False,False
3,4,The Dark Knight Rises,"$2,032,209",-4.9%,-43.3%,3690,$550,"$398,775,911",28,Warner Bros.,False,False
4,3,The Odd Life of Timothy Green,"$1,974,379",-14.3%,-,2551,$773,"$4,278,015",2,Walt Disney Studios Motion Pictures,False,False
5,5,Hope Springs,"$1,557,106",-4.3%,-28.8%,2361,$659,"$25,951,792",9,Sony Pictures Releasing,False,False
6,7,Total Recall,"$907,217",-4.9%,-56%,3601,$251,"$48,282,443",14,Sony Pictures Releasing,False,False
7,6,Diary of a Wimpy Kid: Dog Days,"$900,859",-13%,-48.3%,3401,$264,"$34,912,321",14,Twentieth Century Fox,False,False
8,8,Ice Age: Continental Drift,"$730,349",-9.9%,-43.1%,2847,$256,"$147,186,416",35,Twentieth Century Fox,False,False
9,9,Ted,"$378,885",-2.5%,-43.6%,1943,$195,"$211,521,305",49,Universal Pictures,False,False
10,10,Step Up Revolution,"$282,999",-15.3%,-63.1%,1898,$149,"$31,736,418",21,Lionsgate,False,False
11,11,The Amazing Spider-Man,"$254,278",-3.3%,-55.8%,1585,$160,"$256,676,518",45,Sony Pictures Releasing,False,False
12,12,The Watch,"$233,648",-8.4%,-68.9%,2008,$116,"$32,560,186",21,Twentieth Century Fox,False,False
13,13,Brave,"$226,739",-5.5%,-54.5%,1110,$204,"$228,305,518",56,Walt Disney Studios Motion Pictures,False,False
14,14,Ek Tha Tiger,"$136,056",-34.9%,-,120,"$1,133","$345,064",2,Yash Raj Films,False,False
15,15,Nitro Circus: The Movie,"$120,653",-15%,-61.9%,800,$150,"$2,765,171",9,Arc Entertainment,False,False
16,17,Moonrise Kingdom,"$99,960",+4.1%,-38.9%,447,$223,"$42,462,808",84,Focus Features,False,False
17,16,Beasts of the Southern Wild,"$96,476",-1.8%,-24.8%,282,$342,"$7,547,676",51,Fox Searchlight Pictures,False,False
18,20,2016: Obama's America,"$72,927",+11.9%,-,61,"$1,195","$783,369",35,Rocky Mountain Pictures,False,False
19,19,Magic Mike,"$68,115",+1.3%,-65.7%,450,$151,"$112,520,793",49,Warner Bros.,False,False
20,18,Madagascar 3: Europe's Most Wanted,"$59,277",-12.9%,-42.9%,306,$193,"$211,976,677",70,DreamWorks,False,False
21,21,Ruby Sparks,"$58,630",-1.5%,+73%,252,$232,"$1,495,371",23,Fox Searchlight Pictures,False,False
22,22,The Intouchables,"$54,836",-3.4%,-14.4%,194,$282,"$6,532,086",84,The Weinstein Company,False,False
23,24,The Hunger Games,"$46,455",+4.2%,-33.1%,260,$178,"$407,483,257",147,Lionsgate,False,False
24,23,To the Arctic 3D,"$46,204",-12.3%,-30.6%,52,$888,"$7,497,785",119,Warner Bros.,False,False
25,25,Snow White and the Huntsman,"$38,325",+0.3%,-17.5%,273,$140,"$154,452,045",77,Universal Pictures,False,False
26,26,Savages,"$29,775",-4.1%,-65.9%,270,$110,"$46,953,215",42,Universal Pictures,False,False
27,27,The Best Exotic Marigold Hotel,"$26,833",-6.1%,-37.2%,167,$160,"$45,483,973",105,Fox Searchlight Pictures,False,False
28,28,Madea's Witness Protection,"$23,152",-4.7%,-63.5%,364,$63,"$64,845,770",49,Lionsgate,False,False
29,29,Katy Perry: Part of Me,"$22,148",-5.2%,-26.9%,202,$109,"$25,178,320",43,Paramount Pictures,False,False
30,31,Prometheus,"$17,335",+3.9%,-33.8%,141,$122,"$126,119,329",70,Twentieth Century Fox,False,False
31,30,Born to Be Wild,"$14,896",-15.8%,-17.9%,33,$451,"$20,533,779",497,Warner Bros.,False,False
32,32,Abraham Lincoln: Vampire Hunter,"$13,149",+4%,-27.9%,130,$101,"$37,233,819",56,Twentieth Century Fox,False,False
33,33,Bernie,"$12,234",+12.7%,-19.5%,88,$139,"$8,984,717",112,Millennium Entertainment,False,False
34,34,Safety Not Guaranteed,"$11,419",+7.1%,-38.8%,73,$156,"$3,642,607",70,FilmDistrict,False,False
35,42,Iron Sky,"$5,199",+238.3%,-6.7%,4,"$1,299","$31,034",23,Entertainment One,False,False
36,36,Dark Shadows,"$4,237",+15.4%,-67%,45,$94,"$79,727,149",98,Warner Bros.,False,False
37,35,The Imposter,"$4,123",-31.4%,-20.4%,13,$317,"$189,614",35,-,False,False
38,39,Easy Money,"$2,672",+27.4%,-11.6%,7,$381,"$152,591",37,The Weinstein Company,False,False
39,40,Rock of Ages,"$2,620",+28.8%,-74%,57,$45,"$38,518,613",63,Warner Bros.,False,False
40,38,The Three Stooges,"$2,605",+11.6%,-6.1%,27,$96,"$44,338,224",126,Twentieth Century Fox,False,False
41,37,Max and the Junkmen,"$2,143",-12.9%,-,1,"$2,143","$20,445",7,Rialto Pictures,False,False
42,44,For Greater Glory: The True Story of Cristiada,"$1,962",+221.1%,-26.8%,10,$196,"$5,672,673",77,Arc Entertainment,False,False
43,41,Total Recall2012 Re-release,"$1,871",-0.3%,-,2,$935,"$12,570",7,Rialto Pictures,False,False
44,43,A Cat in Paris,$618,-13.9%,-71.6%,12,$51,"$281,995",77,GKIDS,False,False
45,45,Mirror Mirror,$433,+21.6%,-96.8%,45,$9,"$64,935,167",140,Relativity Media,False,False
46,46,The Graduate45th Anniversary Reunion,$123,-40.9%,-77.8%,1,$123,"$42,130",128,Rialto Pictures,False,False
