TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Amazing Spider-Man,"$8,631,651",+14.2%,-75.4%,4318,"$1,998","$153,210,348",8,Sony Pictures Releasing,False,False
2,2,Ted,"$4,753,760",+6.2%,-43.8%,3256,"$1,460","$129,080,835",12,Universal Pictures,False,False
3,3,Brave,"$3,153,214",+24.1%,-45.5%,3891,$810,"$179,663,513",19,Walt Disney Studios Motion Pictures,False,False
4,4,Magic Mike,"$2,802,415",+25.5%,-48.8%,3120,$898,"$77,864,302",12,Warner Bros.,False,False
5,5,Savages,"$1,944,720",+7.2%,-,2628,$740,"$19,774,950",5,Universal Pictures,False,False
6,6,Katy Perry: Part of Me,"$1,355,347",+15.8%,-,2730,$496,"$12,766,035",6,Paramount Pictures,False,False
7,8,Madagascar 3: Europe's Most Wanted,"$1,281,846",+36.1%,-40.7%,2861,$448,"$198,129,143",33,DreamWorks,False,False
8,7,Madea's Witness Protection,"$1,203,349",+15%,-54.4%,2161,$556,"$48,072,942",12,Lionsgate,False,False
9,9,Moonrise Kingdom,"$528,688",+10.5%,-39.5%,884,$598,"$27,788,250",47,Focus Features,False,False
10,13,People Like Us,"$367,300",+46%,-45.4%,2055,$178,"$9,809,769",12,Walt Disney Studios Motion Pictures,False,False
11,10,To Rome with Love,"$337,352",+17.7%,-,806,$418,"$5,494,768",19,Sony Pictures Classics,False,False
12,12,The Avengers,"$311,771",+19.3%,-42.8%,1125,$277,"$611,701,097",68,Walt Disney Studios Motion Pictures,False,False
13,11,Abraham Lincoln: Vampire Hunter,"$304,278",+15.7%,-61.5%,1657,$183,"$34,618,077",19,Twentieth Century Fox,False,False
14,14,Prometheus,"$256,539",+14.5%,-52.8%,1105,$232,"$122,870,769",33,Twentieth Century Fox,False,False
15,16,Men in Black 3,"$236,688",+24.3%,-48.6%,879,$269,"$173,516,801",47,Sony Pictures Releasing,False,False
16,15,Snow White and the Huntsman,"$236,160",+13.9%,-57%,1152,$205,"$150,200,085",40,Universal Pictures,False,False
17,17,The Best Exotic Marigold Hotel,"$107,346",+24.9%,-36.4%,359,$299,"$42,185,131",68,Fox Searchlight Pictures,False,False
18,18,That's My Boy,"$94,103",+31.6%,-69.5%,400,$235,"$36,266,425",26,Sony Pictures Releasing,False,False
19,19,Rock of Ages,"$81,576",+14.2%,-72.9%,701,$116,"$37,127,624",26,Warner Bros.,False,False
20,20,To the Arctic 3D,"$63,191",+27.3%,-6.3%,52,"$1,215","$5,179,424",82,Warner Bros.,False,False
21,21,The Hunger Games,"$52,487",+12.2%,-24.6%,228,$230,"$404,481,406",110,Lionsgate,False,False
22,22,Dark Shadows,"$46,717",+14.8%,-34.4%,303,$154,"$76,948,277",61,Warner Bros.,False,False
23,24,Battleship,"$42,330",+13.3%,-5%,249,$170,"$64,414,630",54,Universal Pictures,False,False
24,23,Beasts of the Southern Wild,"$38,921",-3.4%,+27.9%,19,"$2,048","$823,064",14,Fox Searchlight Pictures,False,False
25,25,What to Expect When You're Expecting,"$35,843",+17.4%,+79.3%,236,$151,"$40,486,929",54,Lionsgate,False,False
26,26,The Intouchables,"$33,734",+19.9%,-36.7%,60,$562,"$3,157,747",47,The Weinstein Company,False,False
27,27,Bernie,"$30,716",+11%,-44.7%,113,$271,"$7,829,187",75,Millennium Entertainment,False,False
28,30,The Lorax,"$30,625",+45.8%,-20.2%,175,$175,"$213,546,290",131,Universal Pictures,False,False
29,28,Safety Not Guaranteed,"$27,927",+15.2%,-44.5%,109,$256,"$2,222,232",33,FilmDistrict,False,False
30,29,The Dictator,"$24,315",+7.6%,+24.4%,186,$130,"$59,357,457",56,Paramount Pictures,False,False
31,31,Born to Be Wild,"$17,142",+39.5%,+26.2%,33,$519,"$19,868,979",460,Warner Bros.,False,False
32,32,Mirror Mirror,"$14,368",+41.4%,-43.5%,119,$120,"$64,679,839",103,Relativity Media,False,False
33,35,The Three Stooges,"$10,149",+61.9%,-15.6%,76,$133,"$43,929,621",89,Twentieth Century Fox,False,False
34,33,The Cabin in the Woods2012 Re-release,"$7,527",+8.1%,-47.8%,83,$90,"$42,058,124",89,Lionsgate,False,False
35,36,The Lucky One,"$6,289",+8.1%,-46.7%,72,$87,"$60,407,628",82,Warner Bros.,False,False
36,34,For Greater Glory: The True Story of Cristiada,"$6,115",-2.7%,-30.8%,39,$156,"$5,426,776",40,Arc Entertainment,False,False
37,38,Chernobyl Diaries,"$3,183",+8.2%,-70.1%,38,$83,"$18,091,727",47,Warner Bros.,False,False
38,39,A Cat in Paris,"$2,024",+18.7%,-58.1%,13,$155,"$187,442",40,GKIDS,False,False
39,37,Crooked Arrows,"$1,108",-73.4%,-7.5%,12,$92,"$1,823,459",54,-,False,False
40,40,The Raven,$598,+21.5%,-87.4%,29,$20,"$16,007,068",75,Relativity Media,False,False
41,41,Grand Illusion,$424,+47.7%,-27.6%,1,$424,"$134,131",61,Rialto Pictures,False,False
42,42,Lola Versus,$144,-21.7%,-93.9%,3,$48,"$252,422",33,Fox Searchlight Pictures,False,False
43,43,The Night Watchman,$73,-29.8%,-,1,$73,$555,5,Icarus Films,False,False
