TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Argo,"$1,445,137",-5.8%,+9.6%,2855,$506,"$64,333,881",20,Warner Bros.,False,False
2,5,Paranormal Activity 4,"$1,036,912",+46.9%,<0.1%,3412,$303,"$44,700,446",13,Paramount Pictures,False,False
3,7,Sinister,"$832,700",+67.5%,+38.3%,2347,$354,"$41,116,983",20,Lionsgate,False,False
4,6,Silent Hill: Revelation,"$830,066",+19.9%,-,2933,$283,"$10,065,145",6,Open Road Films (II),False,False
5,3,Hotel Transylvania,"$825,638",+4.1%,+64.2%,3276,$252,"$132,458,991",34,Sony Pictures Releasing,False,False
6,2,Cloud Atlas,"$812,115",-21%,-,2008,$404,"$12,168,042",6,Warner Bros.,False,False
7,4,Taken 2,"$687,870",-5%,-14.1%,2995,$229,"$118,990,752",27,Twentieth Century Fox,False,False
8,9,Alex Cross,"$442,206",-7.5%,-31.1%,2541,$174,"$20,700,438",13,Lionsgate,False,False
9,8,Here Comes the Boom,"$430,336",-12.8%,+1.3%,2491,$172,"$31,531,845",20,Sony Pictures Releasing,False,False
10,11,Fun Size,"$286,805",-10%,-,3014,$95,"$4,891,866",6,Paramount Pictures,False,False
11,10,Pitch Perfect,"$279,860",-24.3%,-32.1%,1999,$140,"$52,179,818",34,Universal Pictures,False,False
12,14,Frankenweenie,"$251,463",+20.1%,<0.1%,1738,$144,"$32,397,345",27,Walt Disney Studios Motion Pictures,False,False
13,12,Looper,"$233,671",-14.6%,-36.2%,1189,$196,"$62,199,336",34,TriStar Pictures,False,False
14,13,Chasing Mavericks,"$206,406",-18.7%,-,2002,$103,"$2,906,925",6,Twentieth Century Fox,False,False
15,15,Seven Psychopaths,"$177,098",-12%,-41.6%,1003,$176,"$12,467,115",20,CBS Films,False,False
16,16,The Perks of Being a Wallflower,"$127,114",-17.3%,-20.8%,736,$172,"$11,630,813",41,Lionsgate,False,False
17,18,Trouble with the Curve,"$40,667",+25.9%,-34.7%,420,$96,"$34,753,378",41,Warner Bros.,False,False
18,19,The Master,"$38,323",+24.5%,-27.4%,201,$190,"$15,296,317",48,The Weinstein Company,False,False
19,17,End of Watch,"$33,123",-1.1%,-59.3%,290,$114,"$38,665,131",41,Open Road Films (II),False,False
20,20,The Sessions,"$27,305",-5.6%,+135.1%,20,"$1,365","$443,422",13,Fox Searchlight Pictures,False,False
21,23,Arbitrage,"$25,050",+40.9%,-12.2%,125,$200,"$7,395,139",48,Roadside Attractions,False,False
22,21,The Dark Knight Rises,"$24,981",-5.7%,-23.1%,291,$85,"$447,233,929",104,Warner Bros.,False,False
23,27,House at the End of the Street,"$18,747",+41.7%,-20.1%,302,$62,"$31,096,918",41,Relativity Media,False,False
24,22,ParaNorman,"$16,271",-19.3%,+221%,280,$58,"$54,985,606",76,Focus Features,False,False
25,25,The Bourne Legacy,"$16,235",+6.2%,+8.3%,191,$85,"$113,044,815",83,Universal Pictures,False,False
26,24,The Campaign,"$12,435",-21.3%,+231.9%,222,$56,"$86,624,045",83,Warner Bros.,False,False
27,29,To the Arctic 3D,"$11,945",+8.8%,-20.3%,52,$229,"$9,441,372",195,Warner Bros.,False,False
28,28,Atlas Shrugged II: The Strike,"$11,933",-3.8%,-81.1%,147,$81,"$3,239,424",20,Atlas Distribution Company,False,False
29,30,Ice Age: Continental Drift,"$11,010",+18.4%,+14.4%,192,$57,"$160,283,798",111,Twentieth Century Fox,False,False
30,26,The Expendables 2,"$10,507",-21.1%,+157.8%,178,$59,"$84,740,505",76,Lionsgate,False,False
31,31,Born to Be Wild,"$6,712",+25.1%,+27.5%,30,$223,"$21,166,826",573,Warner Bros.,False,False
32,32,The Intouchables,"$5,892",+13.6%,+1.4%,48,$122,"$9,913,286",160,The Weinstein Company,False,False
33,34,Diary of a Wimpy Kid: Dog Days,"$3,581",-8.3%,-16%,116,$30,"$48,669,902",90,Twentieth Century Fox,False,False
34,33,Lawless,"$3,096",-31.5%,-71.8%,96,$32,"$37,348,983",64,The Weinstein Company,False,False
35,35,Dredd,"$2,716",-23.6%,-76.9%,72,$37,"$13,411,161",41,Lionsgate,False,False
36,37,The Possession,"$2,477",+47.4%,-11.2%,82,$30,"$48,885,581",62,Lionsgate,False,False
37,36,Won't Back Down,"$2,059",+0.8%,-45.9%,65,$31,"$5,270,406",34,Twentieth Century Fox,False,False
38,39,War of the Buttons,"$1,146",+48.8%,-53.4%,8,$143,"$41,119",20,The Weinstein Company,False,False
39,38,Moonrise Kingdom,"$1,121",-2.7%,-53.2%,15,$74,"$45,511,131",160,Focus Features,False,False
40,41,Escape Fire: The Fight to Rescue American Healthcare,$415,+36.5%,-,4,$103,"$57,448",27,Roadside Attractions,False,False
41,42,Gayby,$154,+75%,-62.6%,1,$154,"$11,378",20,The Film Collaborative,False,False
