TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,Skyfall,"$2,200,000",-,-,463,"$4,751","$2,200,000",-,Sony Pictures Releasing,False,True
2,1,Wreck-It Ralph,"$2,061,939",+13.2%,-,3752,$549,"$60,634,609",7,Walt Disney Studios Motion Pictures,False,False
3,2,Flight,"$1,837,539",+5%,-,1884,$975,"$32,670,299",7,Paramount Pictures,False,False
4,3,Argo,"$792,451",+6.8%,-39.8%,2774,$285,"$78,965,958",28,Warner Bros.,False,False
5,4,The Man with the Iron Fists,"$458,590",-5.7%,-,1868,$245,"$10,228,325",7,Universal Pictures,False,False
6,5,Cloud Atlas,"$402,304",-4%,-52.4%,2013,$199,"$20,186,706",14,Warner Bros.,False,False
7,6,Taken 2,"$388,755",+7.4%,-42.5%,2639,$147,"$127,287,171",35,Twentieth Century Fox,False,False
8,7,Silent Hill: Revelation,"$274,464",+7.5%,-48.2%,2933,$93,"$15,083,269",14,Open Road Films (II),False,False
9,8,Paranormal Activity 4,"$239,930",+10.5%,-58.4%,3006,$79,"$50,620,579",21,Paramount Pictures,False,False
10,9,Here Comes the Boom,"$214,910",+15.8%,-51.2%,2314,$92,"$36,511,095",28,Sony Pictures Releasing,False,False
11,10,Pitch Perfect,"$202,035",+21.7%,-48.2%,1502,$134,"$56,526,643",42,Universal Pictures,False,False
12,11,Hotel Transylvania,"$200,883",+21.2%,-67%,2922,$68,"$138,553,982",42,Sony Pictures Releasing,False,False
13,12,Sinister,"$179,104",+13.5%,-57.9%,1882,$95,"$45,054,238",28,Lionsgate,False,False
14,13,Alex Cross,"$137,978",+8.8%,-67.7%,1648,$83,"$23,691,069",21,Lionsgate,False,False
15,17,The Perks of Being a Wallflower,"$110,682",+30.7%,-40.7%,622,$177,"$13,481,846",49,Lionsgate,False,False
16,16,Fun Size,"$107,765",+23%,-59.8%,3016,$35,"$8,043,113",14,Paramount Pictures,False,False
17,15,Chasing Mavericks,"$105,711",+11.2%,-52.6%,2030,$52,"$4,805,262",14,Twentieth Century Fox,False,False
18,14,Looper,"$101,890",-1.3%,-59.5%,696,$146,"$64,087,233",42,TriStar Pictures,False,False
19,18,Seven Psychopaths,"$68,903",+6.2%,-66.5%,459,$150,"$13,693,657",28,CBS Films,False,False
20,19,The Sessions,"$45,211",+9.3%,+43.5%,69,$655,"$1,109,672",21,Fox Searchlight Pictures,False,False
21,20,Frankenweenie,"$43,613",+5.8%,-75.3%,857,$50,"$33,554,600",35,Walt Disney Studios Motion Pictures,False,False
22,22,The Master,"$22,053",+15.9%,-36%,138,$159,"$15,585,058",56,The Weinstein Company,False,False
23,27,To the Arctic 3D,"$19,740",+97%,+51.6%,52,$379,"$9,584,639",203,Warner Bros.,False,False
24,21,The Dark Knight Rises,"$19,056",-18%,-30.6%,291,$65,"$447,614,511",112,Warner Bros.,False,False
25,23,Trouble with the Curve,"$17,979",+6%,-36.8%,286,$62,"$35,036,250",49,Warner Bros.,False,False
26,24,End of Watch,"$16,759",+8.2%,-57.8%,158,$106,"$38,927,864",49,Open Road Films (II),False,False
27,26,Arbitrage,"$14,838",+36.4%,-22.4%,116,$127,"$7,584,895",56,Roadside Attractions,False,False
28,25,ParaNorman,"$13,339",+11.6%,-18.8%,246,$54,"$55,295,317",84,Focus Features,False,False
29,32,A Late Quartet,"$10,600",+68.5%,-,9,"$1,177","$110,322",7,Entertainment One,False,False
30,28,The Campaign,"$9,960",+7%,-38.8%,188,$52,"$86,785,164",91,Warner Bros.,False,False
31,30,The Bourne Legacy,"$9,870",+7.5%,-35.3%,153,$64,"$113,203,870",91,Universal Pictures,False,False
32,29,The Expendables 2,"$8,992",-2.5%,-26.3%,173,$51,"$84,892,874",84,Lionsgate,False,False
33,31,The Possession,"$7,623",+5.9%,+293.5%,155,$49,"$49,013,239",70,Lionsgate,False,False
34,33,Ice Age: Continental Drift,"$7,483",+23.5%,-33.7%,157,$47,"$160,453,325",119,Twentieth Century Fox,False,False
35,36,House at the End of the Street,"$4,089",-1%,-64.5%,128,$31,"$31,200,284",49,Relativity Media,False,False
36,35,Luv Shuv Tey Chicken Khurana,"$3,972",-10.3%,-,60,$66,"$115,262",7,UTV Motion Pictures,False,False
37,37,The Intouchables,"$3,757",+30.4%,-43.2%,28,$134,"$9,963,912",168,The Weinstein Company,False,False
38,34,Born to Be Wild,"$2,739",-49.3%,-58.7%,30,$91,"$21,224,339",581,Warner Bros.,False,False
39,38,Diary of a Wimpy Kid: Dog Days,"$2,645",+11.4%,-33.4%,95,$27,"$48,752,513",98,Twentieth Century Fox,False,False
40,39,The Bay,"$2,527",+17.2%,-,23,$109,"$29,371",7,Roadside Attractions,False,False
41,43,Beasts of the Southern Wild,"$1,780",+51.7%,-,15,$118,"$11,230,780",135,Fox Searchlight Pictures,False,False
42,42,This Must Be the Place,"$1,726",+43.7%,-,2,$863,"$13,357",7,The Weinstein Company,False,False
43,40,Lawless,"$1,712",+17.3%,-55.9%,35,$48,"$37,371,678",72,The Weinstein Company,False,False
44,41,Won't Back Down,"$1,537",+20.5%,-10.7%,41,$37,"$5,291,593",42,Twentieth Century Fox,False,False
45,45,Escape Fire: The Fight to Rescue American Healthcare,$681,+138.1%,+17.2%,4,$170,"$71,473",35,Roadside Attractions,False,False
46,44,War of the Buttons,$498,+27.7%,-33.3%,6,$83,"$47,771",28,The Weinstein Company,False,False
47,46,Vamps,$75,+8.7%,-,1,$75,$771,7,Anchor Bay Films,False,False
