TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Hunger Games,"$7,294,332",-44%,-51.9%,4137,"$1,763","$302,450,722",17,Lionsgate,False,False
2,2,American Reunion,"$4,756,080",-36.5%,-,3192,"$1,490","$21,514,080",3,Universal Pictures,False,False
3,4,Wrath of the Titans,"$3,653,749",-35.6%,-56.6%,3545,"$1,030","$58,614,212",10,Warner Bros.,False,False
4,3,Titanic2012 3D Release,"$3,505,870",-47.3%,-,2674,"$1,311","$25,645,935",5,Paramount Pictures,False,False
5,5,Mirror Mirror,"$2,532,171",-36%,-46.5%,3618,$699,"$36,574,022",10,Relativity Media,False,False
6,6,21 Jump Street,"$2,513,935",-34.8%,-36.5%,3009,$835,"$109,413,763",24,Sony Pictures Releasing,False,False
7,7,The Lorax,"$1,066,065",-37.7%,-50.9%,3003,$355,"$198,204,375",38,Universal Pictures,False,False
8,8,Salmon Fishing in the Yemen,"$246,443",-41.7%,-26.6%,524,$470,"$4,656,430",31,CBS Films,False,False
9,9,John Carter,"$210,148",-35.8%,-64.6%,1015,$207,"$67,983,652",31,Walt Disney Studios Motion Pictures,False,False
10,12,Journey 2: The Mysterious Island,"$131,862",-29.1%,-43.6%,651,$202,"$99,387,951",59,Warner Bros.,False,False
11,10,Safe House,"$130,140",-43.2%,-33.9%,482,$270,"$124,746,150",59,Universal Pictures,False,False
12,13,A Thousand Words2012 Re-release,"$123,502",-31.9%,-47.1%,507,$243,"$17,422,303",31,DreamWorks,False,False
13,11,Act of Valor,"$122,444",-44.5%,-53.9%,708,$172,"$68,764,310",45,Relativity Media,False,False
14,14,"Jeff, Who Lives at Home","$111,106",-35.5%,-37.1%,447,$248,"$3,400,120",24,Paramount Vantage,False,False
15,18,Casa de mi Padre,"$83,692",-19.2%,-57.1%,283,$295,"$5,496,417",24,Lionsgate,False,False
16,16,Project X,"$82,437",-32.5%,-59.4%,444,$185,"$54,061,268",38,Warner Bros.,False,False
17,15,October Baby2012 Re-release,"$82,000",-41.4%,-61.1%,339,$241,"$3,581,142",17,The Samuel Goldwyn Company,False,True
18,17,The Vow,"$64,573",-44.4%,-15.1%,479,$134,"$123,922,180",59,Screen Gems,False,False
19,21,Friends with Kids,"$55,749",-38%,-51%,207,$269,"$6,728,252",31,Roadside Attractions,False,False
20,19,This Means War,"$50,899",-45.7%,-44.5%,321,$158,"$53,477,179",52,Twentieth Century Fox,False,False
21,22,The Artist,"$48,880",-35.3%,-35.1%,222,$220,"$43,848,900",136,The Weinstein Company,False,False
22,20,Ghost Rider: Spirit of Vengeance,"$48,285",-48.2%,-43.8%,277,$174,"$51,114,876",52,Sony Pictures Releasing,False,False
23,23,Good Deeds,"$40,435",-37.1%,-41.9%,204,$198,"$34,664,632",45,Lionsgate,False,False
24,24,The Iron Lady,"$32,204",-40.8%,-37.3%,236,$136,"$29,649,857",101,The Weinstein Company,False,False
25,25,Chronicle,"$30,498",-35.7%,-22.5%,162,$188,"$63,951,668",66,Twentieth Century Fox,False,False
26,27,Silent House,"$28,367",-37%,-23.4%,214,$132,"$12,555,230",31,Open Road Films (II),False,False
27,26,Alvin and the Chipmunks: Chipwrecked,"$24,142",-48.8%,-58%,195,$123,"$132,644,092",115,Twentieth Century Fox,False,False
28,29,Born to Be Wild,"$22,345",-41%,-28%,40,$558,"$17,892,049",367,Warner Bros.,False,False
29,31,Bully,"$20,222",-23.9%,-49.8%,6,"$3,370","$234,164",10,The Weinstein Company,False,False
30,32,Hugo,"$18,895",-20.9%,-51.4%,101,$187,"$73,820,094",138,Paramount Pictures,False,False
31,28,The Woman in Black,"$18,350",-57.4%,-48.4%,159,$115,"$54,107,365",66,CBS Films,False,False
32,34,Gone,"$12,866",-40.3%,+178.5%,121,$106,"$11,653,123",45,Lionsgate,False,False
33,30,Mission: Impossible - Ghost Protocol,"$12,403",-57.3%,-50.7%,102,$121,"$209,364,921",115,Paramount Pictures,False,False
34,33,We Bought a Zoo,"$11,538",-47.2%,-59.4%,99,$116,"$75,406,975",108,Twentieth Century Fox,False,False
35,35,The Descendants,"$10,723",-45.3%,-49.4%,78,$137,"$82,523,809",145,Fox Searchlight Pictures,False,False
36,37,Star Wars: Episode I - The Phantom Menace2012 3D Release,"$8,592",-40.3%,+18.8%,45,$190,"$43,320,411",59,Twentieth Century Fox,False,False
37,38,The Grey,"$6,658",-41%,-63.2%,67,$99,"$51,533,608",73,Open Road Films (II),False,False
38,36,Being Flynn,"$6,535",-57.7%,-43.6%,33,$198,"$526,322",38,Focus Features,False,False
39,39,Coriolanus,"$6,483",-40.4%,+20.2%,17,$381,"$634,272",80,The Weinstein Company,False,False
40,41,Undefeated,"$5,175",-49.5%,-43.4%,15,$345,"$460,195",52,The Weinstein Company,False,False
41,42,Chico & Rita,"$5,068",-38.2%,-,19,$266,"$341,612",59,GKIDS,False,False
42,40,Red Tails,"$5,062",-52.4%,-66.7%,55,$92,"$49,759,624",80,Twentieth Century Fox,False,False
43,43,W.E.,"$4,265",-43.2%,-26.3%,21,$203,"$519,165",66,The Weinstein Company,False,False
44,44,One for the Money,"$3,584",-45%,-61.5%,49,$73,"$26,404,753",73,Lionsgate,False,False
45,45,Albert Nobbs,"$2,668",-49.1%,-64.8%,30,$88,"$2,962,475",73,Roadside Attractions,False,False
