TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Men in Black 3,"$3,985,712",-29.4%,-,4248,$938,"$78,888,999",6,Sony Pictures Releasing,False,False
2,2,The Avengers,"$2,515,041",-23%,-36.6%,3918,$641,"$529,688,996",27,Walt Disney Studios Motion Pictures,False,False
3,4,Battleship,"$851,460",-22%,-48.7%,3702,$230,"$49,386,925",13,Universal Pictures,False,False
4,3,The Dictator,"$812,022",-29.9%,-46.6%,3014,$269,"$45,284,090",15,Paramount Pictures,False,False
5,7,The Best Exotic Marigold Hotel,"$753,601",-8%,+63.6%,1233,$611,"$20,137,088",27,Fox Searchlight Pictures,False,False
6,5,What to Expect When You're Expecting,"$750,343",-19.6%,-23.9%,3021,$248,"$25,510,841",13,Lionsgate,False,False
7,8,Dark Shadows,"$628,309",-17.5%,-40.2%,3404,$184,"$66,311,625",20,Warner Bros.,False,False
8,6,Chernobyl Diaries,"$612,180",-25.6%,-,2433,$251,"$10,789,706",6,Warner Bros.,False,False
9,9,The Hunger Games,"$235,064",-5.6%,-28.5%,1421,$165,"$396,506,225",69,Lionsgate,False,False
10,10,Think Like a Man,"$109,066",-14.9%,-54.5%,786,$138,"$88,923,714",41,Screen Gems,False,False
11,11,The Pirates! Band of Misfits,"$82,697",-12.3%,-44.5%,884,$93,"$27,819,148",34,Sony Pictures Releasing,False,False
12,12,Bernie,"$74,731",-5%,-,194,$385,"$2,633,388",34,Millennium Entertainment,False,False
13,13,The Lucky One,"$68,249",-13%,-60.7%,615,$110,"$58,563,808",41,Warner Bros.,False,False
14,25,Salmon Fishing in the Yemen,"$64,072",+392.6%,+372.7%,87,$736,"$8,966,349",83,CBS Films,False,False
15,17,To the Arctic 3D,"$61,901",+16.2%,+0.8%,50,"$1,238","$2,505,631",41,Warner Bros.,False,False
16,14,Mirror Mirror,"$57,389",-6.2%,+63.7%,422,$135,"$62,474,843",62,Relativity Media,False,False
17,15,Moonrise Kingdom,"$56,724",-7.1%,-,4,"$14,181","$803,981",6,Focus Features,False,False
18,16,The Lorax,"$48,750",-10.6%,+28.6%,390,$125,"$211,089,110",90,Universal Pictures,False,False
19,19,The Three Stooges,"$29,746",-3.1%,-17.3%,325,$91,"$42,445,670",48,Twentieth Century Fox,False,False
20,18,The Five-Year Engagement,"$28,770",-12.8%,-76.7%,274,$105,"$28,074,615",34,Universal Pictures,False,False
21,21,The Cabin in the Woods2012 Re-release,"$24,465",-1.7%,-49.1%,203,$120,"$41,029,168",48,Lionsgate,False,False
22,20,Wrath of the Titans,"$23,206",-13.5%,-43%,255,$91,"$83,038,769",62,Warner Bros.,False,False
