TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Amazing Spider-Man,"$15,814,761",-32.2%,-,4318,"$3,662","$75,017,570",3,Sony Pictures Releasing,False,False
2,2,Ted,"$8,032,720",+0.2%,-,3239,"$2,480","$87,647,345",7,Universal Pictures,False,False
3,3,Brave,"$4,999,227",-22.1%,-24.7%,3930,"$1,272","$154,356,971",14,Walt Disney Studios Motion Pictures,False,False
4,5,Magic Mike,"$4,558,747",+51.4%,-,2955,"$1,542","$57,186,770",7,Warner Bros.,False,False
5,-,Katy Perry: Part of Me,"$3,101,947",-,-,2730,"$1,136","$3,101,947",1,Paramount Pictures,True,False
6,4,Madea's Witness Protection,"$2,119,737",-32.1%,-,2161,$980,"$35,645,955",7,Lionsgate,False,False
7,6,Madagascar 3: Europe's Most Wanted,"$1,833,354",-22.4%,-24.3%,3715,$493,"$188,384,436",28,DreamWorks,False,False
8,7,Moonrise Kingdom,"$847,076",-38.1%,+78.4%,854,$991,"$22,261,794",42,Focus Features,False,False
9,9,Abraham Lincoln: Vampire Hunter,"$596,971",-28%,-54.5%,2407,$248,"$32,106,376",14,Twentieth Century Fox,False,False
10,8,People Like Us,"$546,689",-45.1%,-,2055,$266,"$6,996,367",7,Walt Disney Studios Motion Pictures,False,False
11,10,The Avengers,"$477,208",-33.6%,-45%,1270,$375,"$608,959,760",63,Walt Disney Studios Motion Pictures,False,False
12,11,Snow White and the Huntsman,"$443,070",-32.5%,-49.4%,1641,$270,"$147,988,210",35,Universal Pictures,False,False
13,12,Prometheus,"$428,794",-33.1%,-58.8%,1252,$342,"$120,574,774",28,Twentieth Century Fox,False,False
14,13,Men in Black 3,"$345,541",-19.9%,-53.4%,1013,$341,"$171,408,976",42,Sony Pictures Releasing,False,False
15,14,Rock of Ages,"$256,418",-27.9%,-68.7%,1250,$205,"$36,335,213",21,Warner Bros.,False,False
16,16,That's My Boy,"$195,442",+2.8%,-75%,822,$237,"$35,479,177",21,Sony Pictures Releasing,False,False
17,15,The Best Exotic Marigold Hotel,"$164,798",-44.8%,-29.1%,401,$410,"$41,250,782",63,Fox Searchlight Pictures,False,False
18,17,Seeking a Friend for the End of the World,"$81,217",-39.9%,-76%,621,$130,"$7,078,738",14,Focus Features,False,False
19,23,To the Arctic 3D,"$75,652",+4.7%,+29%,52,"$1,454","$4,822,440",77,Warner Bros.,False,False
20,21,The Hunger Games,"$71,577",-12.1%,-31.8%,278,$257,"$404,066,654",105,Lionsgate,False,False
21,22,Dark Shadows,"$67,909",-7.6%,+108.3%,365,$186,"$76,555,971",56,Warner Bros.,False,False
22,18,Bernie,"$54,913",-47.7%,-11%,113,$485,"$7,519,881",70,Millennium Entertainment,False,False
23,19,The Intouchables,"$48,260",-50.5%,+9%,68,$709,"$2,823,092",42,The Weinstein Company,False,False
24,20,Safety Not Guaranteed,"$43,693",-49.9%,-15.3%,108,$404,"$1,917,106",28,FilmDistrict,False,False
25,25,Battleship,"$40,610",-20.5%,-40.1%,262,$155,"$64,049,845",49,Universal Pictures,False,False
26,26,The Lorax,"$37,335",<0.1%,-11.2%,202,$184,"$213,361,715",126,Universal Pictures,False,False
27,24,Beasts of the Southern Wild,"$35,343",-41%,+47%,7,"$5,049","$369,789",9,Fox Searchlight Pictures,False,False
28,27,Mirror Mirror,"$25,296",-0.5%,-27%,166,$152,"$64,591,480",98,Relativity Media,False,False
29,30,Born to Be Wild,"$18,987",+15.2%,+20.6%,33,$575,"$19,778,586",455,Warner Bros.,False,False
30,29,What to Expect When You're Expecting,"$16,847",+0.7%,-65.6%,203,$82,"$40,212,289",49,Lionsgate,False,False
31,33,The Cabin in the Woods2012 Re-release,"$15,577",+18.1%,-28.7%,149,$104,"$42,000,264",84,Lionsgate,False,False
32,31,The Dictator,"$15,372",+0.3%,-67.5%,130,$118,"$59,166,670",51,Paramount Pictures,False,False
33,32,The Three Stooges,"$14,292",-4.2%,-33%,117,$122,"$43,862,062",84,Twentieth Century Fox,False,False
34,34,The Lucky One,"$12,498",+2.6%,-38.6%,115,$108,"$60,350,810",77,Warner Bros.,False,False
35,36,Chernobyl Diaries,"$10,334",+20.6%,-48.3%,145,$71,"$18,066,990",42,Warner Bros.,False,False
36,28,For Greater Glory: The True Story of Cristiada,"$9,408",-53%,-72.1%,43,$218,"$5,367,155",35,Arc Entertainment,False,False
37,35,A Cat in Paris,"$5,820",-44%,+195.4%,14,$415,"$169,011",35,GKIDS,False,False
38,37,The Raven,"$4,932",-2.7%,-56.7%,78,$63,"$16,002,719",70,Relativity Media,False,False
39,38,Lola Versus,"$2,559",-23.5%,-54.2%,30,$85,"$251,106",28,Fox Searchlight Pictures,False,False
40,39,Crooked Arrows,"$2,150",+17.4%,+6.4%,13,$165,"$1,812,658",49,-,False,False
41,40,Grand Illusion,$507,-41.6%,-7%,1,$507,"$131,280",56,Rialto Pictures,False,False
42,41,The Graduate45th Anniversary Reunion,$433,-14.8%,-,1,$433,"$33,056",86,Rialto Pictures,False,False
43,42,Rowdy Rathore,$218,-23.2%,-47.5%,2,$109,"$777,373",35,UTV Motion Pictures,False,False
