TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Lawless,"$564,326",-25.6%,-17.6%,3138,$179,"$25,406,710",15,The Weinstein Company,False,False
2,3,2016: Obama's America,"$500,000",-4.8%,-22.8%,2017,$247,"$27,661,000",62,Rocky Mountain Pictures,False,True
3,2,The Possession,"$491,191",-27.1%,-37.1%,2834,$173,"$34,886,399",13,Lionsgate,False,False
4,4,The Expendables 2,"$380,729",-24.7%,-26.4%,3260,$116,"$76,883,906",27,Lionsgate,False,False
5,5,The Words,"$357,750",-28.4%,-,2801,$127,"$5,944,879",6,CBS Films,False,False
6,6,The Bourne Legacy,"$318,090",-17.9%,-15.3%,2766,$115,"$104,624,585",34,Universal Pictures,False,False
7,8,The Campaign,"$276,159",-16.6%,-17.6%,2542,$108,"$80,184,998",34,Warner Bros.,False,False
8,7,Hope Springs,"$273,362",-21.4%,-28.2%,2437,$112,"$58,372,261",36,Sony Pictures Releasing,False,False
9,9,The Dark Knight Rises,"$263,330",-17%,-27.3%,1987,$132,"$438,614,544",55,Warner Bros.,False,False
10,14,Raiders of the Lost Ark2012 IMAX Release,"$207,190",+13.3%,-,267,$775,"$2,215,313",6,Paramount Pictures,False,False
11,11,ParaNorman,"$199,743",-21.5%,-25%,2856,$69,"$46,094,211",27,Focus Features,False,False
12,10,Premium Rush,"$188,404",-30.7%,-27.1%,2182,$86,"$17,379,964",20,Sony Pictures Releasing,False,False
13,12,The Odd Life of Timothy Green,"$179,501",-23.9%,-31.5%,2717,$66,"$43,589,103",29,Walt Disney Studios Motion Pictures,False,False
14,13,The Cold Light of Day,"$135,727",-29.4%,-,1511,$89,"$2,304,779",6,Lionsgate,False,False
15,15,Hit and Run,"$113,233",-12.9%,-44%,1810,$62,"$12,850,242",22,Open Road Films (II),False,False
16,16,Sparkle,"$61,562",-17.6%,-39.7%,873,$70,"$23,569,394",27,TriStar Pictures,False,False
17,17,The Avengers,"$51,689",-8.7%,-40.7%,1209,$42,"$621,569,048",132,Walt Disney Studios Motion Pictures,False,False
18,18,Ted,"$46,350",-14.3%,-17.4%,515,$90,"$217,004,835",76,Universal Pictures,False,False
19,20,Brave,"$38,823",-4.1%,-46.5%,959,$40,"$233,515,172",83,Walt Disney Studios Motion Pictures,False,False
20,22,Beasts of the Southern Wild,"$35,829",+1.1%,-10.9%,269,$133,"$10,377,243",78,Fox Searchlight Pictures,False,False
21,19,Ice Age: Continental Drift,"$32,519",-20.7%,-35.8%,763,$42,"$157,280,154",62,Twentieth Century Fox,False,False
22,21,The Intouchables,"$31,849",-20%,-18.1%,194,$164,"$8,666,828",111,The Weinstein Company,False,False
23,23,Moonrise Kingdom,"$25,331",-5.8%,-6.9%,200,$126,"$44,714,261",111,Focus Features,False,False
24,25,"For a Good Time, Call...","$23,763",-8.1%,+57.6%,56,$424,"$521,833",13,Focus Features,False,False
25,24,Diary of a Wimpy Kid: Dog Days,"$21,085",-20%,-53%,931,$22,"$46,812,057",41,Twentieth Century Fox,False,False
26,26,Branded,"$19,843",-10.5%,-,307,$64,"$306,029",6,Roadside Attractions,False,False
27,27,Madagascar 3: Europe's Most Wanted,"$18,519",-13.2%,-22%,345,$53,"$215,296,854",97,DreamWorks,False,False
28,29,The Watch,"$13,253",-8.7%,-5%,135,$98,"$34,039,999",48,Twentieth Century Fox,False,False
29,28,Step Up Revolution,"$11,807",-31.8%,-14.1%,198,$59,"$34,522,777",48,Lionsgate,False,False
30,30,The Apparition,"$11,487",-18.1%,-75.3%,276,$41,"$4,776,960",20,Warner Bros.,False,False
31,32,To the Arctic 3D,"$10,655",+2%,+12.7%,52,$204,"$8,427,689",146,Warner Bros.,False,False
32,31,The Best Exotic Marigold Hotel,"$10,247",-16%,-24.4%,114,$89,"$46,113,969",132,Fox Searchlight Pictures,False,False
33,33,Magic Mike,"$9,483",-9%,-48.3%,202,$46,"$113,606,222",76,Warner Bros.,False,False
34,34,Madea's Witness Protection,"$9,133",-8.3%,-12.6%,167,$54,"$65,510,627",76,Lionsgate,False,False
35,35,The Oogieloves in the Big Balloon Adventure,"$8,944",+9.6%,-81.5%,281,$31,"$1,054,000",15,Kenn Viselman Presents,False,False
36,45,Iron Sky,"$5,278",+254%,+188.4%,8,$659,"$93,222",50,Entertainment One,False,False
37,36,Ruby Sparks,"$5,176",-10.2%,-24.7%,76,$68,"$2,388,974",50,Fox Searchlight Pictures,False,False
38,37,Cosmopolis,"$5,145",+9.7%,-41.8%,45,$114,"$717,061",27,Entertainment One,False,False
39,39,Born to Be Wild,"$3,922",-13.3%,+5.5%,33,$118,"$20,829,173",524,Warner Bros.,False,False
40,40,Safety Not Guaranteed,"$3,815",+0.6%,+28.4%,54,$70,"$3,887,137",97,FilmDistrict,False,False
41,38,Prometheus,"$3,083",-32.1%,-29.9%,48,$64,"$126,440,303",97,Twentieth Century Fox,False,False
42,42,Abraham Lincoln: Vampire Hunter,"$2,102",-6.7%,-6%,39,$53,"$37,505,034",83,Twentieth Century Fox,False,False
43,44,Toys in the Attic2012 Re-release,"$1,550",-19.1%,-,25,$62,"$25,026",6,Hannover House,False,False
44,46,Bernie,"$1,547",+13.5%,-9.9%,18,$85,"$9,190,030",139,Millennium Entertainment,False,False
45,47,Nitro Circus: The Movie,"$1,381",+5.7%,-,22,$62,"$3,364,631",36,Arc Entertainment,False,False
46,41,Joker,"$1,086",-59%,-80%,43,$25,"$167,727",13,UTV Motion Pictures,False,False
47,43,Mugamoodi,$704,-68.1%,-60%,17,$41,"$93,230",13,UTV Motion Pictures,False,False
48,50,The Day,$98,-19.7%,-90.1%,2,$49,"$20,867",15,Anchor Bay Films,False,False
49,48,General Education,$85,-77.7%,-80%,2,$42,"$8,267",20,-,False,False
50,51,A Cat in Paris,$84,-6.7%,-86.3%,5,$16,"$309,666",104,GKIDS,False,False
51,49,Easy Money,$50,-60.9%,-65.5%,2,$25,"$189,076",64,The Weinstein Company,False,False
