TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Ted,"$8,729,105",-45.3%,-,3239,"$2,695","$63,144,310",4,Universal Pictures,False,False
2,2,Brave,"$5,388,123",-48.1%,-39.8%,4164,"$1,293","$137,156,457",11,Walt Disney Studios Motion Pictures,False,False
3,3,Magic Mike,"$5,022,190",-40.2%,-,2930,"$1,714","$44,149,360",4,Warner Bros.,False,False
4,4,Madea's Witness Protection,"$2,371,332",-59.5%,-,2161,"$1,097","$27,761,907",4,Lionsgate,False,False
5,5,Madagascar 3: Europe's Most Wanted,"$1,988,131",-44.4%,-35.1%,3715,$535,"$182,024,929",25,DreamWorks,False,False
6,-,The Amazing Spider-Man,"$850,000",-,-,-,-,"$850,000",-,Sony Pictures Releasing,False,False
7,6,Abraham Lincoln: Vampire Hunter,"$845,188",-54.2%,-55.6%,3109,$271,"$29,888,993",11,Twentieth Century Fox,False,False
8,10,The Avengers,"$714,777",-45%,-25.7%,1757,$406,"$607,219,521",60,Walt Disney Studios Motion Pictures,False,False
9,8,Moonrise Kingdom,"$707,266",-53.7%,+44.8%,854,$828,"$19,173,220",39,Focus Features,False,False
10,7,Prometheus,"$703,412",-54.7%,-47.5%,1951,$360,"$118,961,514",25,Twentieth Century Fox,False,False
11,9,Snow White and the Huntsman,"$654,360",-52.5%,-41%,2337,$280,"$146,339,005",32,Universal Pictures,False,False
12,11,People Like Us,"$525,687",-54.1%,-,2055,$255,"$4,781,110",4,Walt Disney Studios Motion Pictures,False,False
13,12,Men in Black 3,"$452,435",-50.9%,-47.8%,1902,$237,"$170,171,342",39,Sony Pictures Releasing,False,False
14,13,Rock of Ages,"$396,057",-51.9%,-58.7%,2405,$164,"$35,421,963",18,Warner Bros.,False,False
15,14,That's My Boy,"$366,373",-45%,-70.2%,2363,$155,"$34,785,532",18,Sony Pictures Releasing,False,False
16,15,The Best Exotic Marigold Hotel,"$193,738",-46.7%,-13.5%,534,$362,"$40,618,833",60,Fox Searchlight Pictures,False,False
17,16,Seeking a Friend for the End of the World,"$152,548",-53.2%,-67%,1608,$94,"$6,771,721",11,Focus Features,False,False
18,17,The Hunger Games,"$75,216",-39.8%,-22.6%,278,$270,"$403,844,068",102,Lionsgate,False,False
19,24,To the Arctic 3D,"$64,744",-9.3%,-0.5%,52,"$1,245","$4,607,057",74,Warner Bros.,False,False
20,18,Dark Shadows,"$62,569",-48%,+81.2%,365,$171,"$76,343,333",53,Warner Bros.,False,False
21,20,Safety Not Guaranteed,"$51,869",-55.2%,-15.9%,164,$316,"$1,735,938",25,FilmDistrict,False,False
22,21,The Intouchables,"$44,698",-56.2%,+9.9%,68,$657,"$2,624,080",39,The Weinstein Company,False,False
23,19,Battleship,"$44,555",-62.4%,-31.7%,308,$144,"$63,913,605",46,Universal Pictures,False,False
24,22,Bernie,"$41,109",-59.2%,-27.5%,166,$247,"$7,304,406",67,Millennium Entertainment,False,False
25,27,The Lorax,"$30,300",-34.8%,-4.1%,202,$150,"$213,248,630",123,Universal Pictures,False,False
26,25,Beasts of the Southern Wild,"$23,180",-57.2%,-,4,"$5,795","$244,093",6,Fox Searchlight Pictures,False,False
27,26,The Dictator,"$22,754",-53.6%,-63.9%,130,$175,"$59,116,430",48,Paramount Pictures,False,False
28,30,What to Expect When You're Expecting,"$22,742",-38.2%,-55%,203,$112,"$40,158,722",46,Lionsgate,False,False
29,31,Mirror Mirror,"$21,348",-32.1%,-18.8%,166,$128,"$64,515,341",95,Relativity Media,False,False
30,28,For Greater Glory: The True Story of Cristiada,"$15,653",-64.3%,-49.9%,73,$214,"$5,328,874",32,Arc Entertainment,False,False
31,37,Born to Be Wild,"$14,654",-8.6%,-10.8%,33,$444,"$19,729,536",452,Warner Bros.,False,False
32,33,The Cabin in the Woods2012 Re-release,"$13,625",-43.4%,-41.1%,149,$91,"$41,957,070",81,Lionsgate,False,False
33,34,The Three Stooges,"$11,503",-49.2%,-35.9%,117,$98,"$43,820,831",81,Twentieth Century Fox,False,False
34,36,Chernobyl Diaries,"$10,967",-36%,-50.7%,145,$75,"$18,037,433",39,Warner Bros.,False,False
35,35,The Lucky One,"$10,357",-41.6%,-46.5%,115,$90,"$60,314,340",74,Warner Bros.,False,False
36,38,A Cat in Paris,"$4,237",-58.5%,+250.2%,14,$302,"$147,963",32,GKIDS,False,False
37,39,The Raven,"$4,135",-40.3%,-62.2%,78,$53,"$15,987,964",67,Relativity Media,False,False
38,40,Crooked Arrows,"$2,687",-22.3%,+87.2%,13,$206,"$1,807,479",46,-,False,False
39,41,Lola Versus,"$2,384",-27.5%,-68.2%,30,$79,"$242,821",25,Fox Searchlight Pictures,False,False
40,43,Grand Illusion,$628,-27.1%,-32.2%,1,$628,"$129,319",53,Rialto Pictures,False,False
41,45,Rowdy Rathore,$514,-24.1%,-22.1%,2,$257,"$776,495",32,UTV Motion Pictures,False,False
42,46,The Graduate45th Anniversary Reunion,$270,-46.7%,-,1,$270,"$31,716",83,Rialto Pictures,False,False
