TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Vow,"$11,555,393",+247%,-,2958,"$3,906","$56,088,335",5,Screen Gems,False,False
2,2,Safe House,"$6,082,050",+106.4%,-,3119,"$1,950","$49,201,240",5,Universal Pictures,False,False
3,3,Journey 2: The Mysterious Island,"$2,394,076",+87.7%,-,3470,$689,"$31,004,925",5,Warner Bros.,False,False
4,6,The Woman in Black,"$1,634,068",+190.6%,+28.8%,2856,$572,"$37,454,552",12,CBS Films,False,False
5,-,This Means War,"$1,609,805",-,-,2500,$643,"$1,609,805",-,Twentieth Century Fox,False,False
6,5,Chronicle,"$1,307,948",+68.4%,-22.4%,2908,$449,"$42,044,546",12,Twentieth Century Fox,False,False
7,4,Star Wars: Episode I - The Phantom Menace2012 3D Release,"$1,113,130",+21.3%,-,2655,$419,"$24,500,495",5,Twentieth Century Fox,False,False
8,7,The Grey,"$874,021",+115.8%,-8.1%,2801,$312,"$44,066,916",19,Open Road Films (II),False,False
9,9,Underworld Awakening,"$596,213",+142.4%,-2.4%,1657,$359,"$59,756,741",26,Screen Gems,False,False
10,8,The Descendants,"$585,174",+120.6%,+11.3%,1581,$370,"$71,521,715",91,Fox Searchlight Pictures,False,False
11,10,Big Miracle,"$458,595",+105.7%,-8.4%,2133,$215,"$13,963,570",12,Universal Pictures,False,False
12,11,The Artist,"$436,576",+110.3%,+30.5%,808,$540,"$24,646,220",82,The Weinstein Company,False,False
13,13,One for the Money,"$409,535",+130.6%,-22.7%,2056,$199,"$24,266,751",19,Lionsgate,False,False
14,12,Red Tails,"$392,109",+95%,-11.6%,1580,$248,"$45,809,867",26,Twentieth Century Fox,False,False
15,17,Contraband,"$259,440",+154%,-35.1%,1081,$240,"$65,004,420",33,Universal Pictures,False,False
16,18,Man on a Ledge,"$245,952",+145.7%,-50.4%,1423,$172,"$17,817,491",19,Lionsgate,False,False
17,14,Hugo,"$237,771",+75%,+9.4%,702,$338,"$64,815,680",84,Paramount Pictures,False,False
18,16,Extremely Loud & Incredibly Close,"$228,398",+101.7%,-40.1%,1375,$166,"$29,748,544",52,Warner Bros.,False,False
19,15,The Iron Lady,"$194,485",+70%,-34.5%,512,$379,"$23,106,140",47,The Weinstein Company,False,False
20,20,Mission: Impossible - Ghost Protocol,"$125,593",+127%,-26.9%,469,$267,"$206,695,686",61,Paramount Pictures,False,False
21,19,Beauty and the Beast2012 3D Release,"$104,901",+84.3%,-45.6%,678,$154,"$46,625,136",33,Walt Disney Studios Motion Pictures,False,False
22,23,Joyful Noise,"$81,562",+134.6%,-35.4%,686,$118,"$30,006,455",33,Warner Bros.,False,False
23,27,Ek Main Aur Ekk Tu,"$81,243",+211%,-,111,$731,"$744,465",5,UTV Motion Pictures,False,False
