TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Think Like a Man,"$941,884",-7.8%,-50.3%,2015,$467,"$65,029,434",14,Screen Gems,False,False
2,2,The Five-Year Engagement,"$719,320",-12.5%,-,2936,$245,"$14,103,905",7,Universal Pictures,False,False
3,3,The Hunger Games,"$709,543",-0.4%,-31.9%,3572,$198,"$375,026,998",42,Lionsgate,False,False
4,4,The Lucky One,"$671,232",-1.9%,-52.2%,3175,$211,"$42,406,945",14,Warner Bros.,False,False
5,5,Safe,"$477,018",-14.3%,-,2266,$210,"$10,403,758",7,Lionsgate,False,False
6,6,The Raven,"$443,313",-13.6%,-,2203,$201,"$9,539,345",7,Relativity Media,False,False
7,9,Chimpanzee,"$443,284",+17.3%,-41.4%,1567,$282,"$20,617,433",14,Walt Disney Studios Motion Pictures,False,False
8,7,The Pirates! Band of Misfits,"$431,757",-6.9%,-,3358,$128,"$13,163,459",7,Sony Pictures Releasing,False,False
9,8,The Cabin in the Woods2012 Re-release,"$349,176",-12.8%,-47.9%,2639,$132,"$36,453,943",21,Lionsgate,False,False
10,10,21 Jump Street,"$210,649",-11.3%,-50.7%,1820,$115,"$132,934,683",49,Sony Pictures Releasing,False,False
11,11,American Reunion,"$204,630",-13.5%,-56.3%,2154,$95,"$54,483,610",28,Universal Pictures,False,False
12,12,The Three Stooges,"$202,585",-5.3%,-52.4%,3105,$65,"$37,836,682",21,Twentieth Century Fox,False,False
13,13,Titanic2012 3D Release,"$157,647",+4.6%,-58%,1409,$111,"$56,925,174",30,Paramount Pictures,False,False
14,14,Wrath of the Titans,"$129,111",-13%,-59.8%,1572,$82,"$81,159,642",35,Warner Bros.,False,False
15,15,Mirror Mirror,"$127,627",-0.8%,-56%,2017,$63,"$59,428,251",35,Relativity Media,False,False
16,17,Bully2012 Re-release,"$83,754",+44%,+21.9%,263,$318,"$2,087,675",21,The Weinstein Company,False,False
17,16,Lockout,"$71,631",-8%,-73.2%,1259,$56,"$13,674,920",21,FilmDistrict,False,False
18,19,To the Arctic 3D,"$55,158",+27.6%,+8.7%,50,"$1,103","$836,939",14,Warner Bros.,False,False
19,18,Salmon Fishing in the Yemen,"$47,422",+2.9%,-37.7%,335,$141,"$7,958,993",56,CBS Films,False,False
