TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,My Big Fat Greek Wedding,"$930,000",-16.2%,+3%,1695,$548,"$98,649,732",146,IFC Films,False,True
2,2,City by the Sea,"$703,226",-14%,-,2575,$273,"$11,167,919",6,Warner Bros.,False,False
3,3,Swimfan,"$532,924",-23%,-,2856,$186,"$13,143,281",6,Twentieth Century Fox,False,False
4,4,Signs,"$473,223",-12.6%,-32.6%,3232,$146,"$207,172,908",41,Walt Disney Studios Motion Pictures,False,False
5,5,xXx,"$341,436",-14.2%,-30.4%,3088,$110,"$131,770,705",34,Revolution Studios,False,False
6,8,Spy Kids 2: Island of Lost Dreams,"$184,000",-5.2%,-10.2%,2821,$65,"$74,479,549",36,Dimension Films,False,True
7,6,Austin Powers in Goldmember,"$183,000",-13.7%,-34.6%,2102,$87,"$207,611,562",48,New Line Cinema,False,True
8,7,Feardotcom,"$174,412",-11.6%,-50.5%,2550,$68,"$11,098,674",13,Warner Bros.,False,False
9,11,The Good Girl,"$157,246",-3%,-24.8%,688,$228,"$10,252,425",36,Fox Searchlight Pictures,False,False
10,9,One Hour Photo,"$154,785",-16.2%,-17.9%,171,$905,"$6,419,765",22,Fox Searchlight Pictures,False,False
11,10,Serving Sara,"$154,720",-4.8%,-22.3%,2063,$74,"$14,757,071",20,Paramount Pictures,False,False
12,13,Road to Perdition,"$121,211",-4%,-29.7%,1420,$85,"$101,490,641",62,DreamWorks Distribution,False,False
13,12,Blue Crush,"$120,125",-20.2%,-43.5%,2009,$59,"$37,678,000",27,Universal Pictures,False,False
14,14,Spider-Man/Men in Black IIDouble Bill,"$115,090",-6.1%,-,2078,$55,"$2,453,498",6,Sony Pictures Releasing,False,False
15,15,Blood Work,"$63,098",-0.1%,-53.1%,1150,$54,"$25,365,172",34,Warner Bros.,False,False
16,16,The Bourne Identity,"$45,780",-16.1%,-24.6%,436,$105,"$118,996,300",90,Universal Pictures,False,False
17,19,Martin Lawrence Live: Runteldat,"$29,102",-1.1%,-16.7%,407,$71,"$18,841,960",41,Paramount Pictures,False,False
18,17,Minority Report,"$27,203",-12.7%,-16.4%,241,$112,"$131,072,449",83,Twentieth Century Fox,False,False
19,18,Star Wars: Episode II - Attack of the Clones,"$25,984",-16.2%,+3.2%,337,$77,"$301,210,628",119,Twentieth Century Fox,False,False
20,20,The Master of Disguise,"$25,309",-10%,-45.7%,864,$29,"$38,307,035",41,Revolution Studios,False,False
21,21,Bad Company,"$22,885",+9.5%,-,745,$30,"$30,064,305",97,Walt Disney Studios Motion Pictures,False,False
22,22,Stuart Little 2,"$22,690",+8.7%,-42.1%,801,$28,"$62,690,034",55,Sony Pictures Releasing,False,False
23,23,Lilo & Stitch,"$18,463",-5.8%,-74.5%,633,$29,"$142,770,252",83,Walt Disney Studios Motion Pictures,False,False
24,24,Eight Legged Freaks,"$10,155",-13.3%,+417.1%,215,$47,"$16,837,606",57,Warner Bros.,False,False
25,25,K-19: The Widowmaker,"$7,154",-23%,-36.8%,185,$38,"$34,620,834",55,Paramount Pictures,False,False
26,26,Like Mike,"$4,999",-17.2%,-32.2%,197,$25,"$50,692,019",71,Twentieth Century Fox,False,False
27,27,Insomnia,"$3,940",-4.1%,-43.6%,72,$54,"$67,193,107",111,Warner Bros.,False,False
28,28,The Adventures of Pluto Nash,"$1,623",-9.3%,-74.1%,50,$32,"$4,304,875",27,Warner Bros.,False,False
