TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Collateral Damage,"$1,473,399",+76.8%,-,2824,$521,"$19,467,914",7,Warner Bros.,False,False
2,2,A Beautiful Mind,"$1,376,400",+138.4%,+118.1%,2220,$620,"$116,268,921",56,Universal Pictures,False,False
3,4,The Count of Monte Cristo,"$955,832",+138.9%,+50.3%,2199,$434,"$34,627,489",21,Walt Disney Studios Motion Pictures,False,False
4,11,A Walk to Remember,"$886,876",+281.1%,+144.4%,2311,$383,"$32,041,480",21,Warner Bros.,False,False
5,3,Black Hawk Down,"$884,391",+78.5%,-1.8%,2964,$298,"$89,211,796",49,Revolution Studios,False,False
6,5,I Am Sam,"$722,000",+115.5%,+58%,1450,$497,"$25,635,277",49,New Line Cinema,False,False
7,7,Rollerball,"$706,000",+127%,-,2762,$255,"$10,897,090",7,Metro-Goldwyn-Mayer (MGM),False,False
8,8,Big Fat Liar,"$633,555",+117.7%,-,2531,$250,"$13,491,330",7,Universal Pictures,False,False
9,9,The Mothman Prophecies,"$602,000",+136.1%,+34.1%,2275,$264,"$29,481,400",21,Screen Gems,False,False
10,6,The Lord of the Rings: The Fellowship of the Ring,"$598,307",+83.7%,+60.8%,1706,$350,"$272,933,520",58,New Line Cinema,False,False
11,10,Snow Dogs,"$534,086",+116.5%,+23%,2454,$217,"$61,411,649",28,Walt Disney Studios Motion Pictures,False,False
12,12,The Royal Tenenbaums,"$242,559",+105.4%,+26.2%,729,$332,"$47,655,002",63,Walt Disney Studios Motion Pictures,False,False
13,15,Ocean's Eleven,"$188,001",+183.2%,+17%,812,$231,"$180,932,332",70,Warner Bros.,False,False
14,14,Slackers,"$174,557",+145.8%,-9.2%,1877,$92,"$5,228,678",14,Sony Pictures Releasing,False,False
15,16,Kung Pow: Enter the Fist,"$139,662",+134%,-16.8%,1266,$110,"$14,597,328",21,Twentieth Century Fox,False,False
16,13,Brotherhood of the Wolf,"$135,675",+59.5%,-12.5%,404,$335,"$9,029,468",35,Universal Pictures,False,False
17,17,Behind Enemy Lines,"$24,861",+64.7%,+6.6%,306,$81,"$58,158,946",77,Twentieth Century Fox,False,False
18,18,How High,"$24,840",+140%,+23.4%,207,$120,"$30,984,025",56,Universal Pictures,False,False
19,20,Shallow Hal,"$15,685",+79.7%,+20.2%,207,$75,"$70,381,660",98,Twentieth Century Fox,False,False
20,21,Joe Somebody,"$13,507",+70.5%,+24.6%,262,$51,"$22,460,613",56,Twentieth Century Fox,False,False
21,19,Mulholland Drive,"$12,070",+30.8%,+46.4%,71,$170,"$6,686,873",130,Universal Pictures,False,False
22,22,Black Knight,"$11,597",+104.1%,+28.1%,175,$66,"$33,087,737",86,Twentieth Century Fox,False,False
