TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Men in Black II,"$2,552,541",-12.3%,-48%,3611,$706,"$140,958,381",15,Sony Pictures Releasing,False,False
2,2,Road to Perdition,"$2,385,768",-8.2%,-,1797,"$1,327","$29,561,604",6,DreamWorks Distribution,False,False
3,4,Mr. Deeds,"$1,505,844",-11%,-33.9%,3239,$464,"$98,761,189",20,Sony Pictures Releasing,False,False
4,-,Eight Legged Freaks,"$1,432,210",-,-,2402,$596,"$1,432,210",1,Warner Bros.,True,False
5,3,Reign of Fire,"$1,418,558",-16.2%,-,2629,$539,"$20,539,007",6,Walt Disney Studios Motion Pictures,False,False
6,5,Lilo & Stitch,"$1,279,303",+1.1%,-30.7%,2940,$435,"$122,084,703",27,Walt Disney Studios Motion Pictures,False,False
7,6,The Crocodile Hunter: Collision Course,"$1,114,000",-5.7%,-,2525,$441,"$12,952,123",6,Metro-Goldwyn-Mayer (MGM),False,False
8,7,Like Mike,"$1,005,037",-7%,-32.1%,2280,$440,"$35,944,630",15,Twentieth Century Fox,False,False
9,8,Halloween: Resurrection,"$888,000",-16.5%,-,1954,$454,"$15,490,121",6,Dimension Films,False,False
10,9,Minority Report,"$839,414",-12.1%,-41.4%,2291,$366,"$112,766,889",27,Twentieth Century Fox,False,False
11,10,The Bourne Identity,"$690,690",-10.3%,-36.1%,2199,$314,"$101,146,970",34,Universal Pictures,False,False
12,11,Scooby-Doo,"$475,474",-9%,-48.7%,2475,$192,"$146,451,964",34,Warner Bros.,False,False
13,12,Divine Secrets of the Ya-Ya Sisterhood,"$282,315",-8.5%,-47.9%,1107,$255,"$65,555,882",41,Warner Bros.,False,False
14,13,The Sum of All Fears,"$239,940",-3.8%,-31.7%,1150,$208,"$115,762,418",48,Paramount Pictures,False,False
15,14,The Powerpuff Girls Movie,"$221,435",-6.3%,-53.3%,2210,$100,"$10,271,251",15,Warner Bros.,False,False
16,15,Star Wars: Episode II - Attack of the Clones,"$191,687",-6.7%,-37.9%,587,$326,"$294,394,508",63,Twentieth Century Fox,False,False
17,16,Hey Arnold! The Movie,"$117,861",+7.7%,-66.1%,2021,$58,"$12,961,564",20,Paramount Pictures,False,False
18,17,Insomnia,"$37,730",-18.7%,-59.9%,271,$139,"$65,864,743",55,Warner Bros.,False,False
19,18,Ice Age,"$34,276",-1%,-3.7%,236,$145,"$175,773,708",125,Twentieth Century Fox,False,False
20,19,About a Boy,"$28,600",-13.3%,-56.5%,220,$130,"$40,653,555",62,Universal Pictures,False,False
21,21,The Lord of the Rings: The Fellowship of the Ring,"$26,065",+6.8%,+6.2%,160,$162,"$312,835,485",211,New Line Cinema,False,False
22,20,Unfaithful,"$23,777",-9.8%,+3.3%,202,$117,"$52,380,428",71,Twentieth Century Fox,False,False
23,22,Undercover Brother,"$16,340",-13.6%,-51.6%,172,$95,"$38,282,864",48,Universal Pictures,False,False
24,23,High Crimes,"$3,282",-20.8%,-15.2%,44,$74,"$41,493,176",104,Twentieth Century Fox,False,False
