TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Lord of the Rings: The Fellowship of the Ring,"$4,616,413",-55%,-61.9%,3359,"$1,374","$178,735,912",15,New Line Cinema,False,False
2,2,Ocean's Eleven,"$2,207,800",-54.5%,-52%,3075,$717,"$139,203,974",27,Warner Bros.,False,False
3,3,Jimmy Neutron: Boy Genius,"$2,132,833",-43.3%,-46.4%,3151,$676,"$51,597,107",13,Paramount Pictures,False,False
4,5,Harry Potter and the Sorcerer's Stone,"$1,612,000",-47.6%,-52.5%,3186,$505,"$293,206,218",48,Warner Bros.,False,False
5,6,Vanilla Sky,"$1,416,000",-49%,-52.2%,2744,$516,"$72,811,769",20,Paramount Pictures,False,False
6,7,A Beautiful Mind,"$1,367,625",-49%,-22.4%,525,"$2,605","$19,927,171",13,Universal Pictures,False,False
7,4,Ali,"$1,356,681",-59.6%,-76.6%,2446,$554,"$41,408,444",9,Sony Pictures Releasing,False,False
8,8,"Monsters, Inc.","$875,651",-49.2%,-44.4%,1701,$514,"$240,066,064",62,Walt Disney Studios Motion Pictures,False,False
9,9,The Royal Tenenbaums,"$746,195",-52%,+114.8%,291,"$2,564","$11,536,396",20,Walt Disney Studios Motion Pictures,False,False
10,11,Joe Somebody,"$725,744",-48.5%,-44.9%,2515,$288,"$16,711,605",13,Twentieth Century Fox,False,False
11,10,How High,"$648,210",-55.1%,-56.4%,1271,$510,"$20,324,655",13,Universal Pictures,False,False
12,12,Not Another Teen Movie,"$616,501",-46.5%,-54.5%,2365,$260,"$32,634,013",20,Sony Pictures Releasing,False,False
13,13,Behind Enemy Lines,"$388,883",-51.9%,-45%,1332,$291,"$51,412,358",34,Twentieth Century Fox,False,False
14,14,Spy Game,"$68,875",-50%,-40.2%,475,$145,"$61,046,660",43,Universal Pictures,False,False
15,16,Shallow Hal,"$53,272",-31%,+0.4%,370,$143,"$68,483,169",55,Twentieth Century Fox,False,False
16,15,Black Knight,"$53,223",-34.2%,-17.6%,342,$155,"$31,641,995",43,Twentieth Century Fox,False,False
17,17,Black Hawk Down,"$47,137",-11.2%,-,4,"$11,784","$321,484",6,Revolution Studios,False,False
18,18,K-PAX,"$12,075",-40%,+1.6%,161,$75,"$50,327,215",69,Universal Pictures,False,False
19,19,Mulholland Drive,"$12,040",-38.5%,+53.6%,43,$280,"$5,620,083",87,Universal Pictures,False,False
20,20,Moulin Rouge!,"$3,121",-41.3%,+7.5%,8,$390,"$57,048,043",230,Twentieth Century Fox,False,False
