TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,xXx,"$3,913,015",-18.6%,-,3374,"$1,159","$58,243,349",6,Revolution Studios,False,False
2,2,Signs,"$3,206,571",-12.3%,-48.7%,3310,$968,"$128,131,661",13,Walt Disney Studios Motion Pictures,False,False
3,3,Spy Kids 2: Island of Lost Dreams,"$2,337,220",-12.5%,-50%,3307,$706,"$32,056,956",8,Dimension Films,False,False
4,4,Austin Powers in Goldmember,"$1,650,000",-13.4%,-43.1%,3508,$470,"$173,064,791",20,New Line Cinema,False,True
5,5,The Master of Disguise,"$852,104",-7.8%,-34.7%,2568,$331,"$26,347,070",13,Revolution Studios,False,False
6,6,Blood Work,"$784,401",-10.3%,-,2525,$310,"$9,783,501",6,Warner Bros.,False,False
7,8,Stuart Little 2,"$574,852",+0.2%,-19.2%,2382,$241,"$54,598,613",27,Sony Pictures Releasing,False,False
8,7,Road to Perdition,"$565,273",-6.3%,-17.7%,2211,$255,"$85,965,751",34,DreamWorks Distribution,False,False
9,9,My Big Fat Greek Wedding,"$540,000",+3.8%,+20.4%,723,$746,"$46,593,979",118,IFC Films,False,True
10,10,Martin Lawrence Live: Runteldat,"$271,326",-10.2%,-54.2%,774,$350,"$14,057,249",13,Paramount Pictures,False,False
11,11,Men in Black II,"$260,069",-5%,-50.4%,2076,$125,"$187,242,627",43,Sony Pictures Releasing,False,False
12,12,The Country Bears,"$168,675",+0.3%,-51.8%,1260,$133,"$14,799,743",20,Walt Disney Studios Motion Pictures,False,False
13,13,Mr. Deeds,"$136,890",-7%,-55.2%,877,$156,"$123,227,367",48,Sony Pictures Releasing,False,False
14,14,K-19: The Widowmaker,"$133,059",-7.5%,-53.1%,1781,$74,"$33,312,660",27,Paramount Pictures,False,False
15,15,The Bourne Identity,"$120,985",-7.7%,-33.9%,654,$184,"$115,099,675",62,Universal Pictures,False,False
16,16,Lilo & Stitch,"$112,411",+3.9%,-34.2%,591,$190,"$138,877,551",55,Walt Disney Studios Motion Pictures,False,False
17,17,Minority Report,"$100,890",-5.9%,-43.6%,671,$150,"$128,455,328",55,Twentieth Century Fox,False,False
18,18,Reign of Fire,"$60,969",-12.3%,-71.1%,401,$152,"$41,307,041",34,Walt Disney Studios Motion Pictures,False,False
19,19,Star Wars: Episode II - Attack of the Clones,"$59,506",-2.5%,-31.3%,308,$193,"$299,016,645",91,Twentieth Century Fox,False,False
20,20,Like Mike,"$53,915",-5.7%,-54.9%,502,$107,"$49,706,545",43,Twentieth Century Fox,False,False
21,21,Full Frontal,"$51,463",-5.6%,-36.1%,214,$240,"$1,606,124",13,Miramax,False,False
22,22,The Good Girl,"$28,093",-5%,-3.5%,4,"$7,023","$295,751",8,Fox Searchlight Pictures,False,False
23,23,The Kid Stays in the Picture,"$27,260",-1.5%,+142.1%,45,$605,"$553,308",20,Focus Features,False,False
24,24,Spirit: Stallion of the Cimarron,"$25,153",-7.3%,-33.7%,245,$102,"$73,004,773",83,DreamWorks Distribution,False,False
25,25,Insomnia,"$17,900",-19.8%,-34.6%,248,$72,"$66,722,187",83,Warner Bros.,False,False
26,27,24 Hour Party People,"$7,181",+8.1%,-,2,"$3,590","$55,141",6,Metro-Goldwyn-Mayer (MGM),False,False
27,26,Eight Legged Freaks,"$6,775",-21%,-86.5%,152,$44,"$16,482,727",29,Warner Bros.,False,False
28,28,The Lord of the Rings: The Fellowship of the Ring,"$6,014",-5.3%,-27.8%,61,$98,"$313,340,498",239,New Line Cinema,False,False
29,29,Ice Age,"$4,081",-18.4%,-58.5%,88,$46,"$176,308,702",153,Twentieth Century Fox,False,False
30,31,The Powerpuff Girls Movie,"$1,912",+32%,-37.5%,29,$65,"$11,248,575",43,Warner Bros.,False,False
