TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,We Were Soldiers,"$5,401,000",-37.8%,-,3143,"$1,718","$20,212,543",3,Paramount Pictures,False,False
2,2,40 Days and 40 Nights,"$3,057,000",-35.9%,-,2225,"$1,373","$12,229,529",3,Miramax,False,False
3,4,Peter Pan 2: Return to Never Land,"$2,417,251",-23.3%,-10.9%,2618,$923,"$35,688,424",17,Walt Disney Studios Motion Pictures,False,False
4,3,John Q,"$2,213,000",-43.5%,-24%,2456,$901,"$51,187,048",17,New Line Cinema,False,False
5,5,Dragonfly,"$1,679,690",-42.7%,-29.5%,2507,$670,"$19,216,520",10,Universal Pictures,False,False
6,6,Queen of the Damned,"$1,646,334",-34.9%,-50.2%,2511,$655,"$23,916,581",10,Warner Bros.,False,False
7,7,Big Fat Liar,"$1,595,880",-30.9%,-5.1%,2232,$715,"$39,030,420",24,Universal Pictures,False,False
8,8,A Beautiful Mind,"$1,235,995",-43%,+6.7%,1962,$629,"$138,929,921",73,Universal Pictures,False,False
9,9,Crossroads,"$1,036,000",-43.4%,-35.4%,2301,$450,"$31,198,202",17,Paramount Pictures,False,False
10,10,The Lord of the Rings: The Fellowship of the Ring,"$1,023,281",-32.7%,+11.6%,1303,$785,"$287,573,505",75,New Line Cinema,False,False
11,13,Snow Dogs,"$821,685",-23%,-15.6%,1802,$455,"$75,521,473",45,Walt Disney Studios Motion Pictures,False,False
12,11,The Count of Monte Cristo,"$626,554",-44.4%,-18.4%,1228,$510,"$48,045,150",38,Walt Disney Studios Motion Pictures,False,False
13,12,Black Hawk Down,"$625,154",-42%,-28.5%,1532,$408,"$104,678,367",66,Revolution Studios,False,False
14,14,Super Troopers,"$594,216",-35.1%,-42.1%,1381,$430,"$15,783,893",17,Fox Searchlight Pictures,False,False
15,15,Collateral Damage,"$575,556",-34.5%,-43.6%,1805,$318,"$37,645,739",24,Warner Bros.,False,False
16,16,A Walk to Remember,"$207,227",-44.5%,-41.3%,863,$240,"$39,331,021",38,Warner Bros.,False,False
17,17,The Royal Tenenbaums,"$115,318",-46.4%,-4.4%,285,$404,"$50,169,177",80,Walt Disney Studios Motion Pictures,False,False
18,18,Brotherhood of the Wolf,"$47,950",-29.3%,-48.2%,137,$350,"$10,517,793",52,Universal Pictures,False,False
19,20,Kung Pow: Enter the Fist,"$28,122",-26.5%,-3.6%,121,$232,"$15,182,117",38,Twentieth Century Fox,False,False
20,19,Behind Enemy Lines,"$22,578",-41.8%,-32.6%,184,$122,"$58,686,050",94,Twentieth Century Fox,False,False
21,22,Mulholland Drive,"$17,325",-18.9%,-1.3%,45,$385,"$6,945,418",147,Universal Pictures,False,False
22,21,Shallow Hal,"$16,801",-35.8%,-24.6%,104,$161,"$70,703,043",115,Twentieth Century Fox,False,False
23,23,Black Knight,"$13,160",-32.9%,-28.2%,82,$160,"$33,327,325",103,Twentieth Century Fox,False,False
24,24,Joe Somebody,"$9,109",-42.4%,-46.4%,94,$96,"$22,715,763",73,Twentieth Century Fox,False,False
