TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Time Machine,"$1,470,522",-0.3%,-,2944,$499,"$29,140,197",7,DreamWorks Distribution,False,False
2,2,We Were Soldiers,"$954,000",-6.3%,-32.6%,3143,$303,"$44,838,334",14,Paramount Pictures,False,False
3,3,40 Days and 40 Nights,"$623,000",-0.5%,-20.6%,2399,$259,"$25,498,471",14,Miramax,False,False
4,4,All About the Benjamins,"$562,000",-7.1%,-,1505,$373,"$12,585,095",7,New Line Cinema,False,False
5,5,John Q,"$426,000",-7.2%,-8.2%,2382,$178,"$60,755,236",28,New Line Cinema,False,False
6,6,A Beautiful Mind,"$376,530",-2.3%,+1%,1793,$210,"$145,825,096",84,Universal Pictures,False,False
7,7,Peter Pan 2: Return to Never Land,"$355,945",-4.9%,+9%,2498,$142,"$43,062,565",28,Walt Disney Studios Motion Pictures,False,False
8,9,Big Fat Liar,"$321,470",+3.3%,+60%,2074,$155,"$44,593,570",35,Universal Pictures,False,False
9,8,Dragonfly,"$304,125",-3.7%,-24.2%,2431,$125,"$26,109,420",21,Universal Pictures,False,False
10,10,The Lord of the Rings: The Fellowship of the Ring,"$271,386",+6.3%,+24%,1210,$224,"$292,225,469",86,New Line Cinema,False,False
11,11,Queen of the Damned,"$221,486",+0.4%,-42.7%,2206,$100,"$28,879,644",21,Warner Bros.,False,False
12,12,Snow Dogs,"$184,203",<0.1%,+70.5%,1364,$135,"$78,171,172",56,Walt Disney Studios Motion Pictures,False,False
13,13,The Count of Monte Cristo,"$173,229",+8.3%,-11.9%,1003,$172,"$51,060,248",49,Walt Disney Studios Motion Pictures,False,False
14,14,Black Hawk Down,"$125,551",-1.7%,-33.1%,1141,$110,"$107,254,558",77,Revolution Studios,False,False
15,15,Super Troopers,"$97,213",+1.7%,-38.2%,1113,$87,"$17,859,801",28,Fox Searchlight Pictures,False,False
16,16,Collateral Damage,"$69,013",+1.5%,-49.5%,915,$75,"$39,204,414",35,Warner Bros.,False,False
17,17,A Walk to Remember,"$47,226",+13.4%,-12.9%,514,$91,"$40,152,239",49,Warner Bros.,False,False
18,18,Kissing Jessica Stein,"$31,000",-15.4%,-,26,"$1,192","$67,654",2,Fox Searchlight Pictures,False,False
19,19,Kung Pow: Enter the Fist,"$16,370",-8.3%,+244%,190,$86,"$15,586,923",49,Twentieth Century Fox,False,False
20,20,Brotherhood of the Wolf,"$11,635",-19.5%,-29%,116,$100,"$10,748,953",63,Universal Pictures,False,False
21,21,Mulholland Drive,"$6,930",-13%,+23.2%,42,$165,"$7,042,568",158,Universal Pictures,False,False
22,22,Behind Enemy Lines,"$5,981",+21.3%,-18.2%,121,$49,"$58,790,472",105,Twentieth Century Fox,False,False
23,23,Shallow Hal,"$4,673",+20.2%,-1.1%,73,$64,"$70,778,749",126,Twentieth Century Fox,False,False
24,24,Black Knight,"$2,545",+7.4%,-6.2%,61,$41,"$33,377,832",114,Twentieth Century Fox,False,False
25,25,Joe Somebody,"$1,528",+10.6%,-23.3%,59,$25,"$22,749,875",84,Twentieth Century Fox,False,False
