TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Signs,"$1,291,512",-12%,-31.6%,3453,$374,"$177,231,649",27,Walt Disney Studios Motion Pictures,False,False
2,2,xXx,"$1,047,852",-16.5%,-47.7%,3517,$297,"$109,714,870",20,Revolution Studios,False,False
3,3,My Big Fat Greek Wedding,"$1,030,000",-3.3%,+16%,1329,$775,"$66,639,062",132,IFC Films,False,True
4,5,Spy Kids 2: Island of Lost Dreams,"$799,653",+4.5%,-30.8%,3307,$241,"$60,916,356",22,Dimension Films,False,False
5,4,Blue Crush,"$618,075",-19.6%,-50.4%,3015,$205,"$28,601,845",13,Universal Pictures,False,False
6,6,Austin Powers in Goldmember,"$615,000",-12.1%,-37.9%,2805,$219,"$195,815,866",34,New Line Cinema,False,True
7,7,Serving Sara,"$429,464",-15.5%,-,2154,$199,"$7,191,266",6,Paramount Pictures,False,False
8,8,S1m0ne,"$360,000",-8.9%,-,1920,$187,"$4,938,463",6,New Line Cinema,False,True
9,10,Road to Perdition,"$299,312",-4.1%,-20.5%,1863,$160,"$95,495,913",48,DreamWorks Distribution,False,False
10,9,Undisputed,"$290,000",-10.8%,-,1102,$263,"$5,563,750",6,Miramax,False,True
11,11,Blood Work,"$279,714",-6.1%,-43.4%,2203,$126,"$21,045,985",20,Warner Bros.,False,False
12,12,The Master of Disguise,"$214,691",+7.3%,-46.9%,1737,$123,"$34,804,504",27,Revolution Studios,False,False
13,13,The Good Girl,"$170,819",+2.6%,+42.6%,189,$903,"$3,581,850",22,Fox Searchlight Pictures,False,False
14,14,Stuart Little 2,"$165,739",+7.3%,-37.9%,1314,$126,"$60,115,287",41,Sony Pictures Releasing,False,False
15,15,Possession,"$130,000",-3.7%,-,343,$379,"$3,816,292",13,Focus Features,False,True
16,16,The Adventures of Pluto Nash,"$82,293",-9.7%,-64.5%,2320,$35,"$4,061,031",13,Warner Bros.,False,False
17,18,Martin Lawrence Live: Runteldat,"$66,008",-7.4%,-52.8%,722,$91,"$17,651,875",27,Paramount Pictures,False,False
18,17,The Bourne Identity,"$64,750",-11.6%,-18%,431,$150,"$117,060,495",76,Universal Pictures,False,False
19,19,Minority Report,"$56,293",-16.9%,-11%,402,$140,"$130,008,950",69,Twentieth Century Fox,False,False
20,20,Men in Black II,"$53,042",-12.5%,-50.8%,737,$71,"$189,671,990",57,Sony Pictures Releasing,False,False
21,22,One Hour Photo,"$38,101",-3.8%,+86.3%,7,"$5,443","$479,289",8,Fox Searchlight Pictures,False,False
22,21,Star Wars: Episode II - Attack of the Clones,"$37,860",-15.5%,-16.7%,277,$136,"$300,039,401",105,Twentieth Century Fox,False,False
23,23,Mostly Martha,"$22,449",+5.6%,-,27,$831,"$344,217",13,Paramount Classics,False,False
24,24,K-19: The Widowmaker,"$16,379",-5.2%,-68%,652,$25,"$34,275,859",41,Paramount Pictures,False,False
25,25,Like Mike,"$15,217",-6.3%,-33%,211,$72,"$50,284,511",57,Twentieth Century Fox,False,False
26,26,24 Hour Party People,"$15,152",-2%,-,23,$658,"$433,518",20,Metro-Goldwyn-Mayer (MGM),False,False
27,27,Insomnia,"$11,943",-8.7%,-19.4%,173,$69,"$67,036,103",97,Warner Bros.,False,False
28,28,Spirit: Stallion of the Cimarron,"$5,195",+18.9%,-57.8%,129,$40,"$73,229,053",97,DreamWorks Distribution,False,False
29,30,The Powerpuff Girls Movie,"$2,488",+2.9%,-72.5%,95,$26,"$11,390,298",57,Warner Bros.,False,False
30,31,Eight Legged Freaks,"$2,237",-7%,-2.7%,53,$42,"$16,592,965",43,Warner Bros.,False,False
31,29,Ice Age,"$1,973",-18.7%,-41.3%,33,$59,"$176,369,566",167,Twentieth Century Fox,False,False
