TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Revenant,"$3,792,314",-23.3%,"+5,533.5%",3375,"$1,123","$54,146,167",20,Twentieth Century Fox,False,False
2,2,Star Wars: Episode VII - The Force Awakens,"$3,114,937",-19%,-49.8%,4134,$753,"$822,802,874",27,-,False,False
3,3,Daddy's Home,"$856,096",-24.6%,-44.7%,3483,$245,"$119,163,819",20,Paramount Pictures,False,False
4,7,The Big Short,"$645,842",-12.4%,-25.7%,2529,$255,"$44,613,566",34,Paramount Pictures,False,False
5,6,Sisters,"$630,665",-16.8%,-45.7%,2864,$220,"$75,832,190",27,Universal Pictures,False,False
6,5,The Hateful Eight,"$627,431",-20.9%,-56.5%,2938,$213,"$43,535,354",20,The Weinstein Company,False,False
7,4,The Forest,"$573,630",-29.4%,-,2451,$234,"$14,785,712",6,Focus Features,False,False
8,8,Joy,"$523,701",-17.8%,-38.8%,2513,$208,"$48,120,525",20,Twentieth Century Fox,False,False
9,9,Concussion,"$282,773",-17.6%,-54.5%,2056,$137,"$31,802,310",20,-,False,False
10,10,Alvin and the Chipmunks: The Road Chip,"$211,655",-24.7%,-50.7%,2972,$71,"$76,516,100",27,Twentieth Century Fox,False,False
11,11,Point Break,"$183,486",-26.1%,-62.7%,1981,$92,"$27,355,028",20,Warner Bros.,False,False
12,12,Carol,"$172,529",-3.4%,+24.7%,525,$328,"$7,504,871",55,The Weinstein Company,False,False
13,13,The Hunger Games: Mockingjay - Part 2,"$149,363",-15.7%,-48.2%,1227,$121,"$278,050,410",55,Lionsgate,False,False
14,14,Creed,"$143,598",-9%,-39.2%,1001,$143,"$106,032,493",50,Warner Bros.,False,False
15,15,Brooklyn,"$121,673",-13.6%,-17.8%,294,$413,"$22,792,955",71,Fox Searchlight Pictures,False,False
16,16,The Danish Girl,"$112,374",-0.5%,-39.4%,417,$269,"$7,922,985",48,Focus Features,False,False
17,17,Spotlight,"$106,463",+3%,-19.1%,368,$289,"$28,845,407",69,Open Road Films (II),False,False
18,18,The Good Dinosaur,"$86,015",-14.1%,-46.9%,1190,$72,"$117,711,153",50,-,False,False
19,19,The Martian,"$42,315",-18.7%,-10.9%,271,$156,"$226,621,697",104,Twentieth Century Fox,False,False
20,21,Spectre,"$40,366",-14%,-33%,379,$106,"$198,619,963",69,-,False,False
21,20,Wazir,"$26,702",-47.2%,-,111,$240,"$692,674",6,Reliance Big Pictures,False,False
22,23,Anomalisa,"$23,327",+6.2%,+64.6%,17,"$1,372","$550,762",15,Paramount Pictures,False,False
23,24,Youth,"$20,631",-3.1%,-50.6%,95,$217,"$2,057,545",41,Fox Searchlight Pictures,False,False
24,22,In the Heart of the Sea,"$20,191",-9.7%,-68.7%,222,$90,"$24,242,806",34,Warner Bros.,False,False
25,25,The Masked Saint,"$13,920",-24.4%,-,482,$28,"$167,682",6,Freestyle Releasing,False,False
26,26,The Peanuts Movie,"$13,281",-7.2%,-37.4%,286,$46,"$129,195,375",69,Twentieth Century Fox,False,False
27,27,Trumbo,"$12,629",-5.6%,-33.9%,90,$140,"$7,239,988",69,Bleecker Street Media,False,False
28,28,Krampus,"$8,680",-11.3%,-78.2%,245,$35,"$42,620,685",41,Universal Pictures,False,False
29,31,Macbeth,"$5,743",+20.2%,-16.5%,22,$261,"$989,831",41,The Weinstein Company,False,False
30,35,Mustang,"$4,503",+34.5%,-,14,$321,"$232,206",55,Cohen Media Group,False,False
31,30,Love the Coopers,"$4,386",-16.2%,-53.5%,128,$34,"$26,297,935",62,Lionsgate,False,False
32,32,The 33,"$4,072",-10%,-16.2%,82,$49,"$12,200,720",62,Warner Bros.,False,False
33,34,Sicario,"$3,566",<0.1%,-28.4%,53,$67,"$46,885,902",118,Lionsgate,False,False
34,36,The Night Before,"$2,919",-5.4%,-64.5%,64,$45,"$43,044,671",55,-,False,False
35,33,Secret in Their Eyes,"$2,851",-23.9%,-39.3%,62,$45,"$20,176,764",55,STX Entertainment,False,False
36,37,Suffragette,"$2,797",+70.9%,-15.1%,21,$133,"$4,700,033",83,Focus Features,False,False
37,29,Dilwale,"$2,155",-65.4%,-86.1%,42,$51,"$4,842,288",28,UTV Motion Pictures,False,False
38,39,Only Yesterday2016 Re-release,"$1,785",+27.4%,-29.2%,1,"$1,785","$37,279",13,GKIDS,False,False
39,40,Chi-Raq,"$1,613",+38%,-42.1%,14,$115,"$2,625,950",41,Roadside Attractions,False,False
40,38,Trust Fund,"$1,502",-2%,-,4,$375,"$22,874",6,Transatlantic,False,False
41,-,The Winding Stream,"$1,118",-,+58.8%,1,"$1,118","$17,526",29,Argot Pictures,False,False
42,41,Yellow Day2015 Re-release,"$1,064",+3.5%,"+3,225%",40,$26,"$135,774",34,Providence Film Partners,False,False
43,44,The Letters,$576,+39.5%,-43.1%,5,$115,"$1,641,864",41,Freestyle Releasing,False,False
44,43,Burnt,$276,-59.4%,+181.6%,3,$92,"$13,600,770",76,The Weinstein Company,False,False
45,45,Woodlawn,$166,-23.9%,-15.7%,8,$20,"$14,387,058",90,Pure Flix Entertainment,False,False
46,46,Remember,$18,-79.8%,-99.4%,8,$2,"$520,282",90,Entertainment One,False,False
