TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Star Trek Beyond,"$4,906,308",-30%,-,3928,"$1,249","$77,417,552",6,Paramount Pictures,False,False
2,2,The Secret Life of Pets,"$3,800,200",-27.8%,-39.5%,4048,$938,"$274,221,090",20,Universal Pictures,False,False
3,-,Nerve,"$3,727,584",-,-,2538,"$1,468","$3,727,584",1,Lionsgate,True,False
4,4,Ghostbusters,"$2,251,502",-30.7%,-47.1%,3693,$609,"$94,318,168",13,-,False,False
5,5,Lights Out,"$2,240,160",-27.8%,-,2818,$794,"$29,890,309",6,Warner Bros.,False,False
6,3,Ice Age: Collision Course,"$2,190,532",-37.4%,-,3992,$548,"$29,466,257",6,Twentieth Century Fox,False,False
7,6,Finding Dory,"$1,038,228",-26.2%,-36.8%,2500,$415,"$463,803,528",41,-,False,False
8,7,The Legend of Tarzan,"$812,529",-28%,-40.7%,2844,$285,"$118,814,438",27,Warner Bros.,False,False
9,9,Hillary's America: The Secret History of the Democratic Party,"$520,903",-13.5%,"+12,284.8%",1217,$428,"$5,729,459",13,-,False,False
10,8,Mike and Dave Need Wedding Dates,"$506,028",-30.1%,-51.3%,1896,$266,"$42,207,496",20,Twentieth Century Fox,False,False
11,11,The Infiltrator,"$302,570",-23.5%,-39.6%,1537,$196,"$13,325,514",15,Broad Green Pictures,False,False
12,12,Central Intelligence,"$302,119",-22%,-54.6%,1602,$188,"$124,164,522",41,Warner Bros.,False,False
13,13,The Purge: Election Year,"$224,020",-31.4%,-69.5%,1503,$149,"$77,506,520",27,Universal Pictures,False,False
14,15,Absolutely Fabulous: The Movie,"$175,632",-11.1%,-,313,$561,"$2,418,053",6,Fox Searchlight Pictures,False,False
15,14,The BFG,"$172,201",-18.5%,-72.1%,620,$277,"$51,522,199",27,-,False,False
16,16,Independence Day: Resurgence,"$95,643",-32%,-77.2%,589,$162,"$101,578,677",34,Twentieth Century Fox,False,False
17,18,Café Society,"$82,247",+2%,+124.1%,50,"$1,644","$1,589,902",13,Lionsgate,False,False
18,17,The Shallows,"$73,006",-20.6%,-81.4%,513,$142,"$53,877,871",34,-,False,False
19,21,Hunt for the Wilderpeople,"$65,360",-8%,-7.2%,200,$326,"$2,516,799",34,The Orchard,False,False
20,19,The Jungle Book,"$65,053",-16.4%,-30.6%,233,$279,"$361,844,148",104,-,False,False
21,20,Captain Fantastic,"$63,496",-13.1%,+92%,104,$610,"$1,347,793",20,Bleecker Street Media,False,False
22,23,The Angry Birds Movie,"$42,674",-13.3%,+98.8%,202,$211,"$106,820,077",69,-,False,False
23,24,Me Before You,"$37,215",-14.1%,-21.7%,254,$146,"$55,861,058",55,Warner Bros.,False,False
24,22,Now You See Me 2,"$34,419",-42.1%,-68.7%,257,$133,"$64,414,041",48,Lionsgate,False,False
25,25,The Conjuring 2,"$25,988",-28.1%,-77.5%,235,$110,"$101,927,254",48,Warner Bros.,False,False
26,31,Captain America: Civil War,"$18,186",+22.7%,-36.2%,116,$156,"$406,841,055",83,-,False,False
27,26,Teenage Mutant Ninja Turtles: Out of the Shadows,"$17,459",-17.5%,-45.3%,114,$153,"$81,138,001",55,Paramount Pictures,False,False
28,27,Swiss Army Man,"$16,142",-10.9%,-59.9%,81,$199,"$4,052,777",34,A24,False,False
29,29,Love & Friendship,"$16,027",+0.3%,-37.5%,88,$182,"$13,729,775",76,Roadside Attractions,False,False
30,28,Warcraft,"$14,550",-16.7%,-48.1%,104,$139,"$47,211,450",48,Universal Pictures,False,False
31,34,The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,"$13,849",+1%,-13.3%,81,$170,"$950,495",48,The Orchard,False,False
32,30,Free State of Jones,"$11,895",-22.7%,-81%,145,$82,"$20,799,596",34,STX Entertainment,False,False
33,32,The Lobster2016 Re-release,"$11,228",-23%,-54.1%,67,$167,"$8,506,826",76,A24,False,False
34,35,Alice Through the Looking Glass,"$10,491",-2.5%,-28.5%,78,$134,"$76,491,359",62,-,False,False
35,33,Our Kind of Traitor,"$8,861",-37.9%,-73.8%,88,$100,"$3,055,003",27,Roadside Attractions,False,False
36,36,Zootopia,"$7,186",+6.8%,-47.6%,84,$85,"$341,250,430",146,-,False,False
37,37,The Nice Guys,"$6,120",-6.8%,-56.8%,76,$80,"$36,219,720",69,Warner Bros.,False,False
38,39,"Life, Animated","$3,792",-4.7%,-17.5%,25,$151,"$142,724",27,The Orchard,False,False
39,40,Genius,"$3,102",-21.4%,-31.7%,30,$103,"$1,335,200",48,Roadside Attractions,False,False
40,38,The Neon Demon,"$2,210",-52.1%,-43.5%,7,$315,"$1,325,001",34,Broad Green Pictures,False,False
41,41,Money Monster,"$1,808",-6.9%,-66.9%,29,$62,"$40,998,422",76,TriStar Pictures,False,False
42,42,Sing Street,$893,+3.6%,-55.3%,14,$63,"$3,236,229",104,The Weinstein Company,False,False
43,44,Beta Test,$800,+28.8%,-,18,$44,"$7,938",6,-,False,False
44,45,"Hello, My Name Is Doris",$731,+24.3%,+64.3%,6,$121,"$14,444,954",139,Roadside Attractions,False,False
45,43,Phantom Boy,$725,-7.9%,+153.5%,2,$362,"$10,811",13,GKIDS,False,False
46,46,Under the Sun,$411,-26.6%,-82.5%,2,$205,"$62,592",22,Icarus Films,False,False
47,47,Saturday's Warrior,$394,-15.8%,-52.2%,4,$98,"$675,481",118,Purdie Distribution,False,False
48,48,Paths of the Soul,$140,+72.8%,-2.8%,1,$140,"$22,852",76,Icarus Films,False,False
