TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Captain America: Civil War,"$8,976,371",-34.8%,-,4226,"$2,124","$215,168,509",6,-,False,False
2,2,The Jungle Book,"$1,417,945",-31%,-39.3%,4144,$342,"$292,596,282",27,-,False,False
3,3,Mother's Day,"$585,089",-36%,-28.1%,3141,$186,"$24,983,242",13,Open Road Films (II),False,False
4,4,Keanu,"$330,960",-25.2%,-45.2%,2681,$123,"$16,412,319",13,Warner Bros.,False,False
5,5,The Huntsman: Winter's War,"$278,060",-31.5%,-54.4%,2901,$95,"$41,698,235",20,Universal Pictures,False,False
6,6,Zootopia,"$192,651",-25.7%,-28.8%,2077,$92,"$328,813,963",69,-,False,False
7,7,Barbershop: The Next Cut,"$176,680",-28.4%,-46.2%,1734,$101,"$49,514,856",27,Warner Bros.,False,False
8,8,The Boss,"$164,040",-27.2%,-47.9%,1933,$84,"$59,825,895",34,Universal Pictures,False,False
9,10,Batman v Superman: Dawn of Justice,"$101,106",-19.5%,-61.3%,1593,$63,"$327,585,193",48,Warner Bros.,False,False
10,9,Ratchet & Clank,"$99,069",-29.7%,-43.6%,2895,$34,"$7,431,621",13,Focus Features,False,False
11,11,Green Room,"$59,690",-14.8%,-42.3%,470,$127,"$2,246,806",27,A24,False,False
12,12,Eye in the Sky,"$56,423",-18.2%,-39%,419,$134,"$17,478,051",62,Bleecker Street Media,False,False
13,13,A Hologram for the King,"$50,668",-25%,-44.6%,400,$126,"$3,595,125",20,Roadside Attractions,False,False
14,14,My Big Fat Greek Wedding 2,"$48,205",-21.7%,-47.8%,640,$75,"$58,444,040",48,Universal Pictures,False,False
15,15,"Hello, My Name Is Doris","$45,505",-21.7%,-23.5%,294,$154,"$13,488,942",62,Roadside Attractions,False,False
16,17,Sing Street,"$37,232",-11.9%,+19.6%,153,$243,"$1,240,115",27,The Weinstein Company,False,False
17,16,Criminal,"$36,035",-21.1%,-71.8%,517,$69,"$14,387,304",27,Lionsgate,False,False
18,18,Deadpool,"$27,894",-15.9%,-23%,335,$83,"$362,291,294",90,Twentieth Century Fox,False,False
19,20,Papa Hemingway in Cuba,"$25,339",-9.7%,-52%,208,$121,"$933,605",13,Yari Film Group Releasing,False,False
20,22,God's Not Dead 2,"$20,450",+0.6%,-64.1%,300,$68,"$20,382,854",41,Pure Flix Entertainment,False,False
21,21,Miracles from Heaven,"$18,613",-25.9%,-52.5%,301,$61,"$60,135,468",57,TriStar Pictures,False,False
22,19,Compadres,"$18,109",-44.9%,-56.3%,212,$85,"$2,832,660",20,Pantelion Films,False,False
23,25,Everybody Wants Some!!,"$13,647",-4.6%,-67.3%,131,$104,"$3,292,333",43,Paramount Pictures,False,False
24,23,10 Cloverfield Lane,"$13,009",-21.6%,-53.6%,176,$73,"$71,498,926",62,Paramount Pictures,False,False
25,24,Kung Fu Panda 3,"$11,796",-24.6%,-6.9%,239,$49,"$142,269,053",104,Twentieth Century Fox,False,False
26,27,A Bigger Splash,"$11,120",-8.2%,-14.9%,5,"$2,224","$173,689",8,Fox Searchlight Pictures,False,False
27,26,Allegiant,"$9,661",-24.4%,-53.7%,210,$46,"$65,754,015",55,Lionsgate,False,False
28,28,London Has Fallen,"$8,465",-26.6%,-40.4%,125,$67,"$62,107,737",69,Focus Features,False,False
29,29,Baaghi,"$6,675",-32.6%,-57.1%,53,$125,"$399,299",13,UTV Motion Pictures,False,False
30,31,Elvis & Nixon,"$5,890",+3.4%,-74.6%,62,$95,"$1,050,259",20,Bleecker Street Media,False,False
31,30,Meet the Blacks,"$5,541",-20.7%,+19.4%,86,$64,"$8,967,223",41,Freestyle Releasing,False,False
32,34,Midnight Special,"$3,882",+4.6%,-51.2%,57,$68,"$3,653,867",55,Warner Bros.,False,False
33,38,Band of Outsiders2016 Re-release,"$3,752",+47.3%,-,2,"$1,876","$20,944",6,Rialto Pictures,False,False
34,33,The Revenant,"$3,427",-16.7%,-46.6%,87,$39,"$183,605,540",139,Twentieth Century Fox,False,False
35,37,April and the Extraordinary World,"$3,273",+15.7%,+46.6%,35,$93,"$257,614",48,GKIDS,False,False
36,35,Gods of Egypt,"$2,846",-16.4%,-38%,87,$32,"$31,150,249",76,Lionsgate,False,False
37,39,Hardcore Henry,"$1,761",-9.3%,-72.2%,51,$34,"$9,250,455",34,STX Entertainment,False,False
38,36,Saturday's Warrior,"$1,517",-55.4%,-41%,15,$101,"$531,150",41,Purdie Distribution,False,False
39,40,Louder Than Bombs,"$1,194",-21.6%,-62.3%,23,$51,"$149,897",34,The Orchard,False,False
40,32,The Little Prince,$250,-95.4%,-55.7%,25,$10,"$1,310,407",90,Entertainment One,False,False
