TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Suicide Squad,"$12,901,642",-26.4%,-57.3%,4255,"$3,032","$222,640,741",10,Warner Bros.,False,False
2,2,Sausage Party,"$9,354,930",-17.9%,-,3103,"$3,014","$34,263,534",3,-,False,False
3,3,Pete's Dragon,"$6,171,816",-26.4%,-,3702,"$1,667","$21,514,095",3,-,False,False
4,4,Jason Bourne,"$4,050,755",-31.6%,-35.8%,3528,"$1,148","$127,009,220",17,Universal Pictures,False,False
5,5,Bad Moms,"$3,240,615",-28.2%,-19.6%,3188,"$1,016","$71,374,076",17,STX Entertainment,False,False
6,6,The Secret Life of Pets,"$2,739,495",-27.2%,-19.6%,2958,$926,"$336,166,640",38,Universal Pictures,False,False
7,7,Star Trek Beyond,"$2,128,185",-27.6%,-32%,2577,$825,"$139,772,742",24,Paramount Pictures,False,False
8,8,Florence Foster Jenkins,"$1,865,637",-29.7%,-,1528,"$1,220","$6,601,313",3,Paramount Pictures,False,False
9,9,Nine Lives,"$1,022,341",-28%,-35.1%,2264,$451,"$13,576,991",10,EuropaCorp,False,False
10,10,Lights Out,"$821,252",-40.5%,-47.4%,1652,$497,"$61,130,264",24,Warner Bros.,False,False
11,11,Nerve,"$742,933",-29.9%,-48.6%,1777,$418,"$33,087,794",19,Lionsgate,False,False
12,13,Ice Age: Collision Course,"$658,793",-21.4%,-50.7%,1548,$425,"$58,727,102",24,Twentieth Century Fox,False,False
13,12,Ghostbusters,"$642,876",-34.6%,-52.7%,1437,$447,"$121,681,208",31,-,False,False
14,14,Finding Dory,"$384,544",-30.7%,-40.7%,631,$609,"$476,725,279",59,-,False,False
15,15,Anthropoid,"$345,628",-31.2%,-,452,$764,"$1,233,516",3,Bleecker Street Media,False,False
16,16,Café Society,"$279,507",-32.1%,-40.8%,455,$614,"$8,480,882",31,Lionsgate,False,False
17,17,Indignation,"$227,556",-33.2%,+84.1%,267,$852,"$1,508,488",17,Roadside Attractions,False,False
18,18,Mohenjo Daro,"$200,003",-35.3%,-,246,$813,"$747,791",3,UTV Motion Pictures,False,False
19,19,Hell or High Water,"$190,817",-19.4%,-,32,"$5,963","$621,329",3,Lionsgate,False,False
20,20,Central Intelligence,"$115,063",-34.5%,+36%,295,$390,"$126,660,783",59,Warner Bros.,False,False
21,22,Captain Fantastic,"$107,666",-28.8%,-39.3%,175,$615,"$4,274,625",38,Bleecker Street Media,False,False
22,23,Hillary's America: The Secret History of the Democratic Party,"$106,819",-18.1%,-65.2%,327,$326,"$12,019,096",31,-,False,False
23,21,The Legend of Tarzan,"$100,221",-37.4%,-58.4%,333,$300,"$124,879,110",45,Warner Bros.,False,False
24,24,The BFG,"$73,495",-34.5%,-15.8%,193,$380,"$53,304,512",45,-,False,False
25,25,Hunt for the Wilderpeople,"$69,856",-27%,-28.9%,140,$498,"$3,888,588",52,The Orchard,False,False
26,26,The Jungle Book,"$57,638",-27.5%,-12.9%,186,$309,"$362,989,473",122,-,False,False
27,27,Captain America: Civil War,"$56,169",-24%,-14.9%,162,$346,"$407,511,059",101,-,False,False
28,28,Independence Day: Resurgence,"$46,374",-24.2%,-17.9%,156,$297,"$102,555,598",52,Twentieth Century Fox,False,False
29,29,Absolutely Fabulous: The Movie,"$38,258",-27.4%,-63.5%,91,$420,"$4,459,541",24,Fox Searchlight Pictures,False,False
30,30,Now You See Me 2,"$36,753",-29%,+151.8%,151,$243,"$64,845,898",66,Lionsgate,False,False
31,32,Gleason,"$36,338",-17%,+7.9%,148,$245,"$448,737",17,Open Road Films (II),False,False
32,31,The Shallows,"$34,693",-24%,+197.5%,122,$284,"$54,390,098",52,-,False,False
33,33,Teenage Mutant Ninja Turtles: Out of the Shadows,"$33,169",-22.5%,-25.9%,117,$283,"$81,813,539",73,Paramount Pictures,False,False
34,34,Mike and Dave Need Wedding Dates,"$31,824",-25.4%,-58.6%,139,$228,"$45,379,148",38,Twentieth Century Fox,False,False
35,38,The Angry Birds Movie,"$25,677",+2.1%,-14.2%,109,$235,"$107,364,299",87,-,False,False
36,35,The Purge: Election Year,"$22,350",-24.9%,-50.1%,116,$192,"$79,003,080",45,Universal Pictures,False,False
37,37,The Infiltrator,"$20,496",-22.1%,-65.3%,39,$525,"$15,100,586",33,Broad Green Pictures,False,False
38,39,Alice Through the Looking Glass,"$17,032",-22%,-43.7%,86,$198,"$76,964,873",80,-,False,False
39,36,The Conjuring 2,"$13,157",-51.6%,-52.6%,81,$162,"$102,420,752",66,Warner Bros.,False,False
