TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Captain America: Civil War,"$31,960,342",+63%,-47.8%,4226,"$7,562","$274,901,448",9,-,False,False
2,3,The Jungle Book,"$7,769,225",+89.9%,-18.9%,3970,"$1,956","$305,857,485",30,-,False,False
3,2,Money Monster,"$6,056,202",+21.8%,-,3104,"$1,951","$11,026,652",2,TriStar Pictures,False,False
4,4,The Darkness,"$1,842,575",-13.6%,-,1755,"$1,049","$3,975,719",2,BH Tilt,False,False
5,5,Mother's Day,"$1,406,851",+50%,-60.1%,3291,$427,"$27,842,872",16,Open Road Films (II),False,False
6,7,Zootopia,"$1,325,935",+118.7%,-0.3%,1935,$685,"$330,946,606",72,-,False,False
7,6,The Huntsman: Winter's War,"$1,193,725",+71.5%,-20.8%,2518,$474,"$43,848,855",23,Universal Pictures,False,False
8,8,Keanu,"$850,463",+59.3%,-35%,2120,$401,"$18,096,785",16,Warner Bros.,False,False
9,9,Barbershop: The Next Cut,"$797,929",+83.4%,-28.7%,1333,$598,"$50,913,632",30,Warner Bros.,False,False
10,10,The Boss,"$562,850",+71.7%,-23.3%,1350,$416,"$60,852,310",37,Universal Pictures,False,False
11,11,Sing Street,"$290,185",+76.7%,+57.5%,525,$552,"$1,727,586",30,The Weinstein Company,False,False
12,16,Ratchet & Clank,"$283,937",+157.7%,-56.4%,1258,$225,"$7,911,363",16,Focus Features,False,False
13,12,Batman v Superman: Dawn of Justice,"$242,258",+74.9%,-47.1%,744,$325,"$328,059,998",51,Warner Bros.,False,False
14,13,The Man Who Knew Infinity,"$228,497",+71.2%,-,194,"$1,177","$770,374",16,IFC Films,False,False
15,14,My Big Fat Greek Wedding 2,"$226,850",+73.7%,+3.2%,717,$316,"$58,845,355",51,Universal Pictures,False,False
16,17,Eye in the Sky,"$177,098",+98.1%,-26.4%,360,$491,"$17,791,877",65,Bleecker Street Media,False,False
17,15,Green Room,"$171,127",+32.8%,+26%,777,$220,"$2,596,553",30,A24,False,False
18,18,"Hello, My Name Is Doris","$113,791",+82.6%,-13.4%,258,$441,"$13,707,592",65,Roadside Attractions,False,False
19,19,A Hologram for the King,"$107,713",+74.2%,-48.4%,346,$311,"$3,808,469",23,Roadside Attractions,False,False
20,22,Deadpool,"$90,745",+60.5%,-11.7%,262,$346,"$362,465,457",93,Twentieth Century Fox,False,False
21,26,Kung Fu Panda 3,"$88,002",+109.2%,+7.3%,216,$407,"$142,413,467",107,Twentieth Century Fox,False,False
22,21,10 Cloverfield Lane,"$83,832",+47.2%,+79%,260,$322,"$71,651,580",65,Paramount Pictures,False,False
23,23,A Bigger Splash,"$81,646",+57.4%,+61.9%,26,"$3,140","$315,957",11,Fox Searchlight Pictures,False,False
24,20,The Lobster2016 Re-release,"$72,172",+24%,-,4,"$18,043","$130,357",2,A24,False,False
25,25,Miracles from Heaven,"$69,725",+61.1%,-21.6%,243,$286,"$60,266,595",60,TriStar Pictures,False,False
26,27,Criminal,"$67,556",+67.2%,-41.8%,346,$195,"$14,524,209",30,Lionsgate,False,False
27,30,Compadres,"$59,351",+85%,-2.4%,127,$467,"$2,936,643",23,Pantelion Films,False,False
28,29,Love & Friendship,"$57,424",+63.4%,-,4,"$14,356","$92,558",2,Roadside Attractions,False,False
29,28,London Has Fallen,"$56,883",+57.9%,+63%,180,$316,"$62,208,203",72,Focus Features,False,False
30,24,AmeriGeddon,"$47,216",+2.9%,-,30,"$1,573","$93,098",2,Forewarned,False,False
31,31,God's Not Dead 2,"$42,857",+40.9%,-37.6%,213,$201,"$20,472,336",44,Pure Flix Entertainment,False,False
32,32,Allegiant,"$38,001",+51.7%,-16.6%,160,$237,"$65,825,844",58,Lionsgate,False,False
33,33,Papa Hemingway in Cuba,"$29,742",+72.6%,-62.5%,96,$309,"$1,004,015",16,Yari Film Group Releasing,False,False
34,34,Everybody Wants Some!!,"$28,727",+77.7%,-39.3%,72,$398,"$3,353,525",46,Paramount Pictures,False,False
35,36,Meet the Blacks,"$17,396",+83.9%,-19.2%,63,$276,"$8,999,423",44,Freestyle Releasing,False,False
36,35,Midnight Special,"$14,366",+37.1%,+27%,43,$334,"$3,682,870",58,Warner Bros.,False,False
37,38,The 5th Wave,"$13,315",+85.8%,-18.2%,57,$233,"$34,885,956",114,-,False,False
38,37,Saturday's Warrior,"$10,862",+27.4%,+80%,17,$638,"$555,791",44,Purdie Distribution,False,False
39,39,Baaghi,"$8,343",+100.2%,-65.7%,28,$297,"$416,588",16,UTV Motion Pictures,False,False
40,40,April and the Extraordinary World,"$4,308",+47.7%,-38.1%,20,$215,"$267,522",51,GKIDS,False,False
41,41,Risen,"$3,797",+59.1%,-64.9%,33,$115,"$36,871,064",86,-,False,False
42,42,The Little Prince,"$2,583",+57.7%,+91.3%,20,$129,"$1,315,527",93,Entertainment One,False,False
43,44,Louder Than Bombs,"$2,576",+84%,-29.1%,25,$103,"$155,277",37,The Orchard,False,False
44,43,Search Party2016 Re-release,$803,-47.8%,-,10,$80,"$2,342",2,Focus World,False,False
45,47,Band of Outsiders2016 Re-release,$625,+73.6%,-86.1%,1,$625,"$25,103",9,Rialto Pictures,False,False
46,45,Paths of the Soul,$520,-56.3%,-,1,$520,"$1,710",2,Icarus Films,False,False
47,48,Ingrid Bergman: In Her Own Words,$173,+101.2%,+101.2%,1,$173,"$134,389",184,Rialto Pictures,False,False
48,46,No Home Movie,$38,-93.3%,+26.7%,1,$38,"$24,734",87,Icarus Films,False,False
