TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Boss,"$1,401,550",-39.8%,-,3480,$402,"$28,945,860",6,Universal Pictures,False,False
2,2,Batman v Superman: Dawn of Justice,"$1,245,754",-33.3%,-56.1%,4102,$303,"$301,201,288",20,Warner Bros.,False,False
3,3,Zootopia,"$725,295",-31.7%,-51.6%,3444,$210,"$298,574,716",41,-,False,False
4,4,My Big Fat Greek Wedding 2,"$459,225",-32.8%,-48.4%,3027,$151,"$48,387,885",20,Universal Pictures,False,False
5,5,Hardcore Henry,"$328,422",-39.2%,-,3015,$108,"$6,402,831",6,STX Entertainment,False,False
6,7,God's Not Dead 2,"$306,714",-30.2%,-41%,2380,$128,"$15,039,714",13,Pure Flix Entertainment,False,False
7,6,Miracles from Heaven,"$302,341",-33.8%,-48%,2783,$108,"$54,770,531",29,TriStar Pictures,False,False
8,8,Eye in the Sky,"$246,580",-34%,-31.8%,1089,$226,"$11,339,886",34,Bleecker Street Media,False,False
9,9,Allegiant,"$204,830",-34.3%,-52.2%,2503,$81,"$62,482,405",27,Lionsgate,False,False
10,10,10 Cloverfield Lane,"$203,905",-26.6%,-47.7%,1886,$108,"$68,582,888",34,Paramount Pictures,False,False
11,11,"Hello, My Name Is Doris","$186,086",-19%,-36.4%,979,$190,"$9,955,383",34,Roadside Attractions,False,False
12,12,Deadpool,"$170,164",-18.4%,-44.7%,1435,$118,"$358,966,434",62,Twentieth Century Fox,False,False
13,13,Meet the Blacks,"$125,529",-34.3%,-53.9%,1007,$124,"$7,801,913",13,Freestyle Releasing,False,False
14,15,Midnight Special,"$95,947",-25.1%,+124.1%,493,$194,"$2,605,408",27,Warner Bros.,False,False
15,14,Demolition,"$95,505",-38.1%,-,854,$111,"$1,452,077",6,Fox Searchlight Pictures,False,False
16,16,London Has Fallen,"$83,779",-27.6%,-52.8%,914,$91,"$61,038,113",41,Focus Features,False,False
17,17,Everybody Wants Some!!,"$35,874",-13%,+31.1%,63,$569,"$1,066,246",15,Paramount Pictures,False,False
18,19,The Revenant,"$25,509",-20.2%,-17.1%,286,$89,"$183,052,413",111,Twentieth Century Fox,False,False
19,18,Star Wars: Episode VII - The Force Awakens,"$24,877",-22.5%,-57.3%,346,$71,"$935,610,134",118,-,False,False
20,21,Kung Fu Panda 3,"$21,656",-10%,-51.3%,341,$63,"$141,020,217",76,Twentieth Century Fox,False,False
21,20,Whiskey Tango Foxtrot,"$20,539",-28.6%,-57%,277,$74,"$22,782,467",41,Paramount Pictures,False,False
22,23,Gods of Egypt,"$18,048",-15.9%,+47.1%,194,$93,"$30,771,701",48,Lionsgate,False,False
23,24,The Perfect Match,"$9,089",-22.1%,-59.1%,153,$59,"$9,608,023",34,Lionsgate,False,False
24,22,Saturday's Warrior,"$8,105",-64.2%,-47.3%,28,$289,"$330,535",13,Purdie Distribution,False,False
25,25,Spotlight,"$7,462",-31%,-59%,112,$66,"$44,753,231",160,Open Road Films (II),False,False
26,27,Eddie the Eagle,"$7,004",-26%,-39.7%,128,$54,"$15,586,537",48,Twentieth Century Fox,False,False
27,26,How to Be Single,"$6,832",-30.1%,-55%,176,$38,"$46,836,403",62,Warner Bros.,False,False
28,30,Alvin and the Chipmunks: The Road Chip,"$4,587",-9.4%,-53.7%,80,$57,"$85,800,857",118,Twentieth Century Fox,False,False
29,29,Brooklyn,"$4,327",-15.7%,-13.6%,50,$86,"$38,215,352",162,Fox Searchlight Pictures,False,False
30,28,April and the Extraordinary World,"$4,203",-19.3%,+91.3%,13,$323,"$98,680",20,GKIDS,False,False
31,31,Race,"$3,427",-29%,-66.9%,73,$46,"$19,055,792",55,Focus Features,False,False
32,34,The Brothers Grimsby,"$2,820",-2.8%,-32.7%,62,$45,"$6,872,279",34,-,False,False
33,32,Triple 9,"$2,654",-30%,-56.6%,62,$42,"$12,636,590",48,Open Road Films (II),False,False
34,33,The Hateful Eight,"$2,585",-26.4%,+552.8%,66,$39,"$54,055,039",111,The Weinstein Company,False,False
35,35,Louder Than Bombs,"$2,539",-10.5%,-,4,$634,"$32,342",6,The Orchard,False,False
36,36,Mr. Right,"$2,384",-8%,-,35,$68,"$32,641",6,Focus World,False,False
37,37,The Little Prince,"$2,358",-6.9%,-57.9%,47,$50,"$1,230,867",62,Entertainment One,False,False
38,38,Only Yesterday2016 Re-release,"$1,662",-1.2%,-15.6%,12,$138,"$451,540",104,GKIDS,False,False
39,39,The Young Messiah,"$1,021",-23.3%,-77.5%,41,$24,"$6,449,400",34,Focus Features,False,False
40,41,Born to Be Blue,$737,-8.4%,-39.1%,8,$92,"$147,110",41,Entertainment One,False,False
41,42,No Home Movie,$666,-11%,+226.5%,2,$333,"$18,453",56,Icarus Films,False,False
42,-,I Don't Belong Anywhere: The Cinema of Chantal Akerman,$447,-,-,2,$223,"$2,340",17,Icarus Films,False,False
43,43,The Dog Wedding,$252,+31.2%,-8.7%,1,$252,"$28,567",34,25th Frame,False,False
44,40,Sold,$203,-81.8%,-67.9%,3,$67,"$12,178",13,Matson Films,False,False
45,44,The Program,$136,-19%,+30.8%,1,$136,"$12,332",27,Entertainment One,False,False
