TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Avatar,"$2,025,264",-10.1%,-24.7%,3000,$675,"$633,621,035",54,Twentieth Century Fox,False,False
2,2,Dear John,"$1,906,865",-10.9%,-,2969,$642,"$34,515,908",5,Screen Gems,False,False
3,3,From Paris with Love,"$831,705",+1%,-,2722,$305,"$9,814,380",5,Lionsgate,False,False
4,4,Edge of Darkness,"$698,099",+5.4%,-49.6%,3066,$227,"$30,308,192",12,Warner Bros.,False,False
5,5,The Book of Eli,"$474,166",-9%,-35%,2820,$168,"$83,040,553",26,Warner Bros.,False,False
6,7,When in Rome,"$429,764",+10%,-50.7%,2456,$174,"$21,765,055",12,Walt Disney Studios Motion Pictures,False,False
7,9,Crazy Heart,"$383,879",+12.1%,+69.9%,819,$468,"$11,831,598",56,Fox Searchlight Pictures,False,False
8,6,Tooth Fairy,"$347,618",-15.3%,-23.8%,3218,$108,"$35,220,424",19,Twentieth Century Fox,False,False
9,8,Legion,"$346,819",-9.7%,-41.5%,2339,$148,"$35,462,669",19,Screen Gems,False,False
10,10,Sherlock Holmes,"$246,167",+3.7%,-28.8%,1805,$136,"$201,968,068",47,Warner Bros.,False,False
11,11,The Blind Side,"$238,318",+12.9%,-17.3%,1740,$136,"$241,979,020",82,Warner Bros.,False,False
12,12,Up in the Air,"$221,458",+17.2%,-23.8%,1547,$143,"$77,024,800",68,Paramount Pictures,False,False
13,14,It's Complicated,"$217,230",+23.8%,-40.8%,1671,$130,"$107,927,070",47,Universal Pictures,False,False
14,13,The Lovely Bones,"$163,520",-7%,-50.9%,2330,$70,"$41,825,130",61,DreamWorks,False,False
15,15,Alvin and the Chipmunks: The Squeakquel,"$106,759",-18.4%,-43%,1965,$54,"$212,393,689",49,Twentieth Century Fox,False,False
16,18,Precious,"$72,593",+31.5%,+94%,669,$108,"$46,184,986",96,Lionsgate,False,False
17,17,A Single Man,"$67,703",+8.6%,-1%,353,$191,"$6,308,688",61,The Weinstein Company,False,False
18,20,Extraordinary Measures,"$59,456",+39.5%,-77.1%,1153,$51,"$11,956,773",19,CBS Films,False,False
19,16,The Spy Next Door,"$53,237",-27.5%,-51.8%,1007,$52,"$22,984,674",26,Lionsgate,False,False
20,19,The Young Victoria,"$45,932",+0.8%,-37.6%,346,$132,"$9,026,146",54,Apparition,False,False
21,21,Daybreakers,"$31,259",-1%,-51.8%,338,$92,"$30,038,813",33,Lionsgate,False,False
22,24,Invictus,"$29,796",+41.7%,+8.9%,257,$115,"$36,597,505",61,Warner Bros.,False,False
23,22,The Twilight Saga: New Moon,"$28,106",-4.3%,-31.1%,292,$96,"$294,311,847",82,Summit Entertainment,False,False
24,23,Leap Year,"$26,895",+10%,-70.3%,489,$55,"$25,426,950",33,Universal Pictures,False,False
25,26,Nine,"$17,741",+34.7%,-40.4%,182,$97,"$19,445,823",54,The Weinstein Company,False,False
26,25,Frozen,"$14,430",-9.8%,-,105,$137,"$161,828",5,Anchor Bay Films,False,False
27,27,Youth in Revolt,"$9,793",-5.2%,-63.6%,100,$97,"$15,097,866",33,-,False,False
28,29,Under the Sea 3D,"$8,257",+14.3%,-24.1%,26,$317,"$20,063,284",362,Warner Bros.,False,False
29,28,Fantastic Mr. Fox,"$8,132",-0.3%,-23.9%,155,$52,"$20,544,509",89,Twentieth Century Fox,False,False
30,30,The Road,"$4,527",-13.8%,-46.4%,62,$73,"$7,929,933",77,-,False,False
31,31,Ninja Assassin,"$4,092",-22%,-33.1%,98,$41,"$38,114,412",77,Warner Bros.,False,False
32,32,The Boondock Saints II: All Saints Day,"$3,563",-2.5%,+29.3%,56,$63,"$10,251,291",103,Apparition,False,False
33,34,3 Idiots,"$3,163",+60.9%,-34.7%,40,$79,"$6,472,389",49,Reliance Big Pictures,False,False
34,33,Where the Wild Things Are,"$2,974",+4%,-29%,88,$33,"$77,228,018",117,Warner Bros.,False,False
35,35,That Evening Sun,"$1,590",-13%,-32.6%,9,$176,"$134,893",96,Freestyle Releasing,False,False
36,36,Me and Orson Welles,"$1,309",+11.9%,-43%,10,$130,"$1,153,097",77,Freestyle Releasing,False,False
37,37,44 Inch Chest2010 Re-release,$653,-20.1%,-33.6%,5,$130,"$27,933",26,Image Entertainment,False,False
38,38,The Maid,$215,-13%,-74.8%,13,$16,"$550,344",117,Elephant Eye Films,False,False
39,39,Good Hair,$26,-48%,-,1,$26,"$4,153,386",124,Roadside Attractions,False,False
40,40,The September Issue,$22,-26.7%,-,1,$22,"$3,819,107",166,Roadside Attractions,False,False
