TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Town,"$2,106,294",-7.2%,-,2861,$736,"$33,086,901",7,Warner Bros.,False,False
2,2,Easy A,"$1,057,497",+4.6%,-,2856,$370,"$22,113,718",7,Screen Gems,False,False
3,3,Resident Evil: Afterlife,"$749,804",+2.7%,-52.2%,3209,$233,"$47,118,797",14,Screen Gems,False,False
4,4,Devil,"$647,005",-2%,-,2809,$230,"$15,253,465",7,Universal Pictures,False,False
5,5,Alpha and Omega,"$314,242",-1.7%,-,2625,$119,"$10,429,673",7,Lionsgate,False,False
6,6,The American,"$228,801",-0.4%,-53.1%,2457,$93,"$33,710,999",23,Focus Features,False,False
7,7,Takers,"$219,140",+2.6%,-45.6%,2139,$102,"$53,262,873",28,Screen Gems,False,False
8,8,Eat Pray Love,"$189,322",+2.4%,-45.4%,1668,$113,"$78,335,695",42,Sony Pictures Releasing,False,False
9,10,Inception,"$176,006",+5.9%,-30.2%,1305,$134,"$285,806,286",70,Warner Bros.,False,False
10,9,Machete,"$165,557",-4.5%,-58.8%,1704,$97,"$25,090,845",21,Twentieth Century Fox,False,False
11,11,The Other Guys,"$148,572",+5.9%,-43.1%,1827,$81,"$115,974,169",49,Sony Pictures Releasing,False,False
12,12,Going the Distance,"$125,429",-5.1%,-65.2%,2007,$62,"$17,290,546",21,Warner Bros.,False,False
13,13,The Expendables,"$121,943",+1.8%,-60.2%,1854,$65,"$101,505,966",42,Lionsgate,False,False
14,14,The Switch,"$81,611",+3.7%,-53%,1158,$70,"$26,914,333",35,Miramax,False,False
15,15,The Last Exorcism,"$79,886",+4.1%,-61.4%,2013,$39,"$40,428,626",28,Lionsgate,False,False
16,16,Nanny McPhee Returns,"$55,330",-0.3%,-41.5%,1588,$34,"$27,831,950",35,Universal Pictures,False,False
17,17,Despicable Me,"$47,010",+0.3%,-37.9%,944,$49,"$244,932,080",77,Universal Pictures,False,False
18,20,Avatar2010 Special Edition,"$36,057",+17.9%,-55.6%,129,$279,"$10,437,568",28,Twentieth Century Fox,False,False
19,18,Lottery Ticket,"$33,312",+6.4%,-48%,677,$49,"$23,635,893",35,Warner Bros.,False,False
20,19,Scott Pilgrim vs. the World,"$30,590",-0.2%,-58.9%,384,$79,"$31,197,985",42,Universal Pictures,False,False
21,21,Hubble 3D,"$30,539",+7%,-3.1%,63,$484,"$15,757,959",189,Warner Bros.,False,False
22,22,Catfish,"$24,778",-3.8%,-,12,"$2,064","$358,700",7,Rogue Pictures,False,False
23,23,Vampires Suck,"$21,659",-0.4%,-58.6%,964,$22,"$35,957,133",37,Twentieth Century Fox,False,False
24,25,The Twilight Saga: Eclipse,"$18,884",+5.2%,-73.5%,339,$55,"$300,174,331",86,Summit Entertainment,False,False
25,24,Dinner for Schmucks,"$18,236",-2.2%,-55.7%,313,$58,"$72,278,974",56,DreamWorks,False,False
26,26,The Kids Are All Right,"$16,207",+15.6%,-42%,169,$95,"$20,570,006",77,Focus Features,False,False
27,29,Flipped,"$15,495",+14.7%,-55.2%,375,$41,"$1,629,339",49,Warner Bros.,False,False
28,28,Cats & Dogs: The Revenge of Kitty Galore,"$13,767",+1.3%,-22.6%,360,$38,"$43,075,942",56,Warner Bros.,False,False
29,27,Piranha 3D,"$12,912",-6.9%,-79.7%,264,$48,"$24,784,991",35,-,False,False
30,31,Ramona and Beezus,"$10,619",+5%,+54.7%,260,$40,"$25,759,001",63,Twentieth Century Fox,False,False
31,30,Winter's Bone,"$10,335",-2.5%,-27.1%,103,$100,"$5,993,313",105,Roadside Attractions,False,False
32,32,Never Let Me Go,"$9,762",-2.4%,-50.9%,4,"$2,440","$196,592",9,Fox Searchlight Pictures,False,False
33,33,The Last Airbender,"$9,105",+6.9%,-27.6%,174,$52,"$131,601,062",85,Paramount Pictures,False,False
34,34,The Tillman Story,"$6,937",-7.1%,-27.2%,28,$247,"$546,859",35,The Weinstein Company,False,False
35,35,Under the Sea 3D,"$5,693",+5.7%,+24.6%,16,$355,"$24,242,499",588,Warner Bros.,False,False
36,36,Predators,"$4,661",+13.1%,+3.2%,55,$84,"$51,925,351",77,Twentieth Century Fox,False,False
37,37,On the Bowery,"$4,296",+4.5%,-,1,"$4,296","$27,570",7,Milestone,False,False
38,40,The Concert,"$3,225",-9.2%,-28.7%,20,$161,"$554,118",56,The Weinstein Company,False,False
39,41,Jack Goes Boating,"$3,097",+4%,-,4,$774,"$41,612",7,Overture Films,False,False
40,43,Knight and Day2010 Re-release,"$3,013",+17.7%,-48.4%,64,$47,"$76,376,042",93,Twentieth Century Fox,False,False
41,42,The Romantics,"$2,705",+1.2%,+16.6%,14,$193,"$97,236",14,-,False,False
42,39,We Are Family,"$2,191",-41.3%,-65.1%,42,$52,"$610,411",21,UTV Motion Pictures,False,False
43,38,Cyrus,"$2,162",-46%,-13.2%,19,$113,"$7,428,833",98,Fox Searchlight Pictures,False,False
44,44,Bran Nue Dae,"$1,805",-20.5%,-17.7%,17,$106,"$59,182",14,Freestyle Releasing,False,False
45,47,Solitary Man,$816,+195.7%,+3.2%,7,$116,"$4,355,362",126,Anchor Bay Films,False,False
46,45,Undertow,$615,-24.4%,-,1,$615,"$9,542",7,The Film Collaborative,False,False
47,46,La soga,$400,+19.4%,-67.2%,4,$100,"$208,242",42,7-57 Releasing,False,False
48,48,The Disappearance of Alice Creed,$63,-28.4%,-66.5%,3,$21,"$156,814",49,Anchor Bay Films,False,False
