TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Valentine's Day,"$2,214,273",-0.5%,-,3665,$604,"$70,262,086",7,Warner Bros.,False,False
2,2,Avatar,"$1,785,275",+4.3%,-16.4%,2685,$664,"$671,721,154",63,Twentieth Century Fox,False,False
3,3,The Wolfman,"$1,482,125",-5.2%,-,3222,$460,"$40,468,625",7,Universal Pictures,False,False
4,4,Percy Jackson & the Olympians: The Lightning Thief,"$1,438,623",-1%,-,3356,$428,"$43,460,392",7,Twentieth Century Fox,False,False
5,5,Dear John,"$847,945",+5.5%,-54.3%,2975,$285,"$58,671,213",14,Screen Gems,False,False
6,6,Tooth Fairy,"$449,925",+1.1%,+11.8%,2748,$163,"$45,367,120",28,Twentieth Century Fox,False,False
7,7,From Paris with Love,"$394,991",+0.5%,-41.1%,2722,$145,"$18,699,675",14,Lionsgate,False,False
8,9,Edge of Darkness,"$344,734",+2.7%,-44.5%,2615,$131,"$38,103,911",21,Warner Bros.,False,False
9,8,Crazy Heart,"$342,853",+1.9%,-6.6%,1005,$341,"$18,560,198",65,Fox Searchlight Pictures,False,False
10,11,When in Rome,"$248,035",+9.5%,-45.3%,2125,$116,"$27,607,070",21,Walt Disney Studios Motion Pictures,False,False
11,10,The Book of Eli,"$244,125",+6.1%,-51.4%,1825,$133,"$88,887,086",35,Warner Bros.,False,False
12,12,The Blind Side,"$169,503",+9.5%,-36.3%,1175,$144,"$245,619,952",91,Warner Bros.,False,False
13,13,Legion,"$126,810",+1.6%,-62%,1424,$89,"$38,596,146",28,Screen Gems,False,False
14,14,Up in the Air,"$124,208",+8.6%,-44.7%,925,$134,"$79,856,844",77,Paramount Pictures,False,False
15,15,Sherlock Holmes,"$119,584",+11.9%,-55.2%,950,$125,"$204,687,708",56,Warner Bros.,False,False
16,16,Alvin and the Chipmunks: The Squeakquel,"$110,442",+8.2%,-9.6%,1057,$104,"$214,645,988",58,Twentieth Century Fox,False,False
17,18,It's Complicated,"$98,375",+8.6%,-54.7%,787,$125,"$110,025,270",56,Universal Pictures,False,False
18,17,My Name Is Khan,"$74,567",-19.9%,-,120,$621,"$2,552,283",7,Fox Searchlight Pictures,False,False
19,20,A Single Man,"$53,988",+8.5%,-20.5%,313,$172,"$7,166,411",70,The Weinstein Company,False,False
20,19,The Twilight Saga: New Moon,"$50,476",-2.1%,+51.2%,398,$126,"$295,216,182",91,Summit Entertainment,False,False
21,21,The Lovely Bones,"$46,876",+5.1%,-73.8%,833,$56,"$43,098,222",70,DreamWorks,False,False
22,22,The Young Victoria,"$36,078",+4.1%,-31.2%,215,$167,"$9,592,508",63,Apparition,False,False
23,23,The Spy Next Door,"$31,133",+4.2%,-42.8%,403,$77,"$23,768,690",35,Lionsgate,False,False
24,24,Precious,"$30,750",+3.2%,-54.8%,269,$114,"$46,658,487",105,Lionsgate,False,False
25,25,Under the Sea 3D,"$26,997",+28.2%,+82.9%,27,$999,"$20,317,754",371,Warner Bros.,False,False
26,27,Leap Year,"$12,925",+22.2%,-56.1%,235,$55,"$25,680,730",42,Universal Pictures,False,False
27,26,Invictus,"$11,681",-6.8%,-63.6%,118,$98,"$36,837,630",70,Warner Bros.,False,False
28,28,Fantastic Mr. Fox,"$8,174",+2.5%,-20.3%,104,$78,"$20,702,683",98,Twentieth Century Fox,False,False
29,29,Nine,"$7,253",+19.2%,-57.3%,81,$89,"$19,553,728",63,The Weinstein Company,False,False
30,31,Youth in Revolt,"$3,006",+21.6%,-67.1%,35,$85,"$15,159,236",42,-,False,False
31,35,Me and Orson Welles,"$2,187",+90%,+110.3%,19,$115,"$1,180,335",86,Freestyle Releasing,False,False
32,30,The Road,"$2,137",-40.1%,-51.3%,40,$53,"$7,968,611",86,-,False,False
33,32,Frozen,"$1,878",-15.3%,-85.5%,18,$104,"$212,614",14,Anchor Bay Films,False,False
34,33,That Evening Sun,"$1,841",+45.6%,-18%,9,$204,"$159,285",105,Freestyle Releasing,False,False
35,34,The Boondock Saints II: All Saints Day,"$1,453",+24.8%,-62.9%,24,$60,"$10,273,188",112,Apparition,False,False
36,36,3 Idiots,"$1,159",+33.4%,-60.8%,12,$96,"$6,508,573",58,Reliance Big Pictures,False,False
37,37,44 Inch Chest2010 Re-release,$484,+16.9%,-41%,3,$161,"$34,052",35,Image Entertainment,False,False
38,38,The Maid,$351,+48.1%,-14.2%,4,$87,"$553,909",126,Elephant Eye Films,False,False
39,39,Good Hair,$115,+238.2%,+113%,2,$57,"$4,154,249",133,Roadside Attractions,False,False
