TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Shutter Island,"$5,696,632",-44.8%,-46.8%,3003,"$1,896","$75,541,271",10,Paramount Pictures,False,False
2,2,Cop Out,"$4,520,740",-41.6%,-,3150,"$1,435","$18,211,126",3,Warner Bros.,False,False
3,3,Avatar,"$3,938,694",-40.7%,-19.5%,2456,"$1,603","$706,560,068",73,Twentieth Century Fox,False,False
4,4,The Crazies,"$3,739,424",-41.1%,-,2476,"$1,510","$16,067,552",3,Overture Films,False,False
5,5,Percy Jackson & the Olympians: The Lightning Thief,"$2,594,044",-43.8%,-38.9%,3302,$785,"$70,998,280",17,Twentieth Century Fox,False,False
6,6,Valentine's Day,"$1,930,867",-54.1%,-47.4%,3578,$539,"$99,916,240",17,Warner Bros.,False,False
7,8,The Wolfman,"$1,201,985",-37.8%,-55.9%,3043,$395,"$57,380,125",17,Universal Pictures,False,False
8,7,Dear John,"$1,067,143",-51.5%,-34.3%,3006,$355,"$72,432,096",24,Screen Gems,False,False
9,9,Tooth Fairy,"$962,890",-44.3%,-22.1%,2249,$428,"$53,841,454",38,Twentieth Century Fox,False,False
10,10,Crazy Heart,"$617,860",-49.6%,-23.8%,1148,$538,"$25,009,496",75,Fox Searchlight Pictures,False,False
11,14,From Paris with Love,"$296,107",-39.4%,-60.5%,1278,$231,"$23,324,666",24,Lionsgate,False,False
12,12,The Book of Eli,"$288,001",-45.3%,-43%,975,$295,"$92,506,955",45,Warner Bros.,False,False
13,11,The Blind Side,"$271,683",-58.2%,-21.8%,945,$287,"$248,755,981",101,Warner Bros.,False,False
14,13,Edge of Darkness,"$246,278",-50.3%,-56.8%,1255,$196,"$42,170,286",31,Warner Bros.,False,False
15,17,Alvin and the Chipmunks: The Squeakquel,"$237,224",-39%,-18.4%,707,$335,"$216,556,981",68,Twentieth Century Fox,False,False
16,18,The Ghost Writer,"$222,943",-39.1%,+246.7%,43,"$5,184","$1,048,233",10,Summit Entertainment,False,False
17,15,When in Rome,"$213,103",-55.5%,-45.6%,930,$229,"$30,861,655",31,Walt Disney Studios Motion Pictures,False,False
18,16,Up in the Air,"$180,569",-57.2%,-32.1%,586,$308,"$82,078,918",87,Paramount Pictures,False,False
19,19,Sherlock Holmes,"$134,520",-56.1%,-32.8%,462,$291,"$206,419,248",66,Warner Bros.,False,False
20,20,It's Complicated,"$113,190",-57.4%,-33.5%,462,$245,"$111,512,760",66,Universal Pictures,False,False
21,21,A Single Man,"$83,866",-41.3%,-14.6%,242,$346,"$7,956,032",80,The Weinstein Company,False,False
22,22,The Twilight Saga: New Moon,"$80,469",-39.5%,-22.9%,298,$270,"$296,012,199",101,Summit Entertainment,False,False
23,23,My Name Is Khan,"$72,624",-40.9%,-62.7%,119,$610,"$3,634,423",17,Fox Searchlight Pictures,False,False
24,27,Legion,"$60,317",-36.5%,-64.7%,354,$170,"$39,649,858",38,Screen Gems,False,False
25,26,The Spy Next Door,"$59,766",-39.3%,-28.4%,195,$306,"$24,268,808",45,Lionsgate,False,False
26,25,The Young Victoria,"$57,226",-44%,-24.4%,187,$306,"$10,176,454",73,Apparition,False,False
27,24,Precious,"$47,979",-60.5%,<0.1%,268,$179,"$47,109,625",115,Lionsgate,False,False
28,30,Planet 51,"$43,117",-35.9%,-24.3%,354,$121,"$41,980,000",101,Sony Pictures Releasing,False,False
29,29,The Lovely Bones,"$36,801",-47.6%,-45.6%,261,$141,"$43,592,366",80,DreamWorks,False,False
30,28,Invictus,"$36,447",-52.9%,+74.7%,245,$148,"$37,112,959",80,Warner Bros.,False,False
31,31,Under the Sea 3D,"$28,904",-41.6%,-14.1%,26,"$1,111","$20,609,767",381,Warner Bros.,False,False
32,32,Leap Year,"$14,255",-52.1%,-36.5%,124,$114,"$25,893,485",52,Universal Pictures,False,False
33,34,Nine,"$12,433",-29.9%,+100.8%,125,$99,"$19,628,645",73,The Weinstein Company,False,False
34,33,Fantastic Mr. Fox,"$12,131",-38.8%,-38.5%,49,$247,"$20,817,229",108,Twentieth Century Fox,False,False
35,35,The Road,"$8,584",-31.1%,-50.3%,74,$116,"$8,082,704",96,-,False,False
36,36,The Good Guy,"$6,565",-27.7%,-34.5%,8,$820,"$68,434",10,Roadside Attractions,False,False
37,38,That Evening Sun,"$3,492",-19.2%,+118.1%,10,$349,"$181,437",115,Freestyle Releasing,False,False
38,37,Youth in Revolt,"$3,124",-49.5%,-44.9%,23,$135,"$15,204,039",52,-,False,False
39,39,Frozen,"$1,758",-51.2%,-5.4%,17,$103,"$229,202",24,Anchor Bay Films,False,False
40,42,Happy Tears,$746,-17.3%,-79.7%,4,$186,"$21,568",10,Roadside Attractions,False,False
41,44,The Cove,$710,+187.4%,+26.6%,9,$78,"$853,767",213,Roadside Attractions,False,False
42,41,The Maid,$600,-38.6%,-44.8%,3,$200,"$558,095",136,Elephant Eye Films,False,False
43,40,3 Idiots,$567,-63.5%,-86.2%,5,$113,"$6,530,756",68,Reliance Big Pictures,False,False
44,43,44 Inch Chest2010 Re-release,$513,-13.5%,-,2,$256,"$35,471",45,Image Entertainment,False,False
45,45,Good Hair,$33,-82.3%,-90.1%,1,$33,"$4,157,104",143,Roadside Attractions,False,False
