TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Avatar,"$10,056,722",-27%,+4.9%,3074,"$3,271","$595,752,416",45,Twentieth Century Fox,False,False
2,2,Edge of Darkness,"$4,450,759",-37.8%,-,3066,"$1,451","$17,214,384",3,Warner Bros.,False,False
3,4,Tooth Fairy,"$3,061,806",-34.7%,-17.6%,3345,$915,"$26,104,387",10,Twentieth Century Fox,False,False
4,3,When in Rome,"$2,791,110",-46.4%,-,2456,"$1,136","$12,350,041",3,Walt Disney Studios Motion Pictures,False,False
5,5,The Book of Eli,"$2,522,723",-35.6%,-23.5%,3075,$820,"$74,511,765",17,Warner Bros.,False,False
6,6,Legion,"$2,066,968",-32.9%,-44.5%,2476,$834,"$29,022,786",10,Screen Gems,False,False
7,9,Alvin and the Chipmunks: The Squeakquel,"$1,274,704",-33.4%,-27.8%,2526,$504,"$209,294,997",40,Twentieth Century Fox,False,False
8,7,The Lovely Bones,"$1,235,983",-42.3%,-35.9%,2638,$468,"$38,005,738",52,DreamWorks,False,False
9,8,Sherlock Holmes,"$1,199,772",-42.9%,-11.9%,2250,$533,"$197,601,522",38,Warner Bros.,False,False
10,10,It's Complicated,"$995,610",-44.1%,-20.6%,2096,$475,"$104,111,035",38,Universal Pictures,False,False
11,11,The Blind Side,"$785,692",-45.3%,-5.1%,1751,$448,"$237,914,805",73,Warner Bros.,False,False
12,12,Up in the Air,"$736,545",-45.5%,-6.2%,1430,$515,"$73,273,658",59,Paramount Pictures,False,False
13,15,The Spy Next Door,"$717,851",-24.8%,-45.3%,1851,$387,"$21,539,771",17,Lionsgate,False,False
14,13,Extraordinary Measures,"$684,855",-42.3%,-40.6%,2549,$268,"$10,445,568",10,CBS Films,False,False
15,14,Crazy Heart,"$683,302",-35.5%,+103.5%,239,"$2,859","$6,657,379",47,Fox Searchlight Pictures,False,False
16,18,To Save a Life,"$285,936",+7.7%,-36.8%,440,$649,"$2,569,955",10,The Samuel Goldwyn Company,False,False
17,16,Leap Year,"$238,350",-48.1%,-61.6%,1135,$210,"$24,734,590",24,Universal Pictures,False,False
18,17,Daybreakers,"$184,637",-39.1%,-51.3%,725,$254,"$29,423,555",24,Lionsgate,False,False
19,20,A Single Man,"$181,161",-23.8%,-3.7%,216,$838,"$5,281,636",52,The Weinstein Company,False,False
20,19,The Young Victoria,"$179,825",-27.8%,-9.3%,390,$461,"$8,271,771",45,Apparition,False,False
21,21,The Twilight Saga: New Moon,"$126,842",-34.8%,-13.1%,352,$360,"$293,815,426",73,Summit Entertainment,False,False
22,22,Planet 51,"$84,857",-36.2%,-8.8%,282,$300,"$40,970,164",73,Sony Pictures Releasing,False,False
23,23,Invictus,"$73,214",-42.2%,-15%,225,$325,"$36,215,979",52,Warner Bros.,False,False
24,24,Youth in Revolt,"$73,020",-38.1%,-57.9%,246,$296,"$14,890,330",24,-,False,False
25,25,2012,"$67,115",-37.3%,-19.8%,272,$246,"$165,552,847",80,Sony Pictures Releasing,False,False
26,26,Precious,"$65,325",-31.3%,+11.9%,222,$294,"$45,447,889",87,Lionsgate,False,False
27,27,Nine,"$61,001",-34%,-30.3%,220,$277,"$19,201,488",45,The Weinstein Company,False,False
28,28,Fantastic Mr. Fox,"$45,608",-26.3%,+5%,152,$300,"$20,374,545",80,Twentieth Century Fox,False,False
29,31,3 Idiots,"$25,983",-30.6%,-37.8%,56,$463,"$6,410,948",40,Reliance Big Pictures,False,False
30,29,Under the Sea 3D,"$23,995",-39.7%,-9.7%,27,$888,"$19,926,155",353,Warner Bros.,False,False
31,32,The Road,"$19,070",-25.3%,+6.4%,90,$211,"$7,858,556",68,-,False,False
32,33,Ninja Assassin,"$18,844",-25.8%,-27.8%,132,$142,"$38,042,370",68,Warner Bros.,False,False
33,30,Couples Retreat,"$17,980",-52.9%,-11.9%,144,$124,"$109,176,215",115,Universal Pictures,False,False
34,34,Where the Wild Things Are,"$15,290",-34.5%,-28%,109,$140,"$77,175,874",108,Warner Bros.,False,False
35,35,Law Abiding Citizen,"$8,070",-41.3%,-13.1%,78,$103,"$73,343,413",108,Overture Films,False,False
36,36,The Men Who Stare at Goats,"$7,193",-37%,-30.4%,72,$99,"$32,416,109",87,Overture Films,False,False
37,37,The Boondock Saints II: All Saints Day,"$6,318",-28.1%,+44.9%,43,$146,"$10,210,933",94,Apparition,False,False
38,38,Me and Orson Welles,"$5,698",-22.3%,-8.4%,23,$247,"$1,129,690",68,Freestyle Releasing,False,False
39,39,That Evening Sun,"$4,013",-26.6%,-36.2%,9,$445,"$106,748",87,Freestyle Releasing,False,False
40,40,44 Inch Chest2010 Re-release,"$2,647",-14%,+316.2%,4,$661,"$17,428",17,Image Entertainment,False,False
41,41,The Maid,"$2,041",-23%,-,7,$291,"$542,413",108,Elephant Eye Films,False,False
42,42,Mystery Team,$70,-95.7%,-71.5%,4,$17,"$62,350",157,Roadside Attractions,False,False
