TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Expendables,"$4,932,861",+80.9%,-63%,3270,"$1,508","$53,321,946",8,Lionsgate,False,False
2,3,Vampires Suck,"$4,450,182",+89.6%,-,3233,"$1,376","$10,814,084",3,Twentieth Century Fox,False,False
3,-,Lottery Ticket,"$3,860,890",-,-,1973,"$1,956","$3,860,890",1,Warner Bros.,True,False
4,2,Eat Pray Love,"$3,745,781",+40.3%,-55.7%,3082,"$1,215","$38,848,697",8,Sony Pictures Releasing,False,False
5,-,Piranha 3D,"$3,600,707",-,-,2470,"$1,457","$3,600,707",1,-,True,False
6,4,The Other Guys,"$3,027,102",+77%,-46.1%,3472,$871,"$81,117,247",15,Sony Pictures Releasing,False,False
7,-,The Switch,"$2,701,800",-,-,2012,"$1,342","$2,701,800",1,Miramax,True,False
8,-,Nanny McPhee Returns,"$2,672,640",-,-,2784,$960,"$2,672,640",1,Universal Pictures,True,False
9,5,Inception,"$2,176,574",+70.2%,-35%,2401,$906,"$256,369,989",36,Warner Bros.,False,False
10,6,Scott Pilgrim vs. the World,"$1,649,405",+58.2%,-63.5%,2820,$584,"$17,345,690",8,Universal Pictures,False,False
11,7,Despicable Me,"$1,218,620",+38.4%,-41.7%,2236,$545,"$227,613,545",43,Universal Pictures,False,False
12,9,Dinner for Schmucks,"$1,088,511",+45.1%,-45.9%,2149,$506,"$63,368,625",22,DreamWorks,False,False
13,10,Salt,"$1,000,677",+45.4%,-47.4%,1794,$557,"$107,485,770",29,Sony Pictures Releasing,False,False
14,8,Step Up 3D,"$961,113",+24.5%,-58%,1592,$603,"$34,679,663",15,Walt Disney Studios Motion Pictures,False,False
15,11,Cats & Dogs: The Revenge of Kitty Galore,"$415,991",-24.5%,-66.2%,1580,$263,"$38,375,468",22,Warner Bros.,False,False
16,12,Toy Story 3,"$368,725",+11%,-40.4%,730,$505,"$402,649,243",64,Walt Disney Studios Motion Pictures,False,False
17,15,The Kids Are All Right,"$206,933",+23.5%,-44.4%,404,$512,"$17,628,445",43,Focus Features,False,False
18,14,The Twilight Saga: Eclipse,"$175,179",-7.9%,-56.1%,557,$314,"$296,825,113",52,Summit Entertainment,False,False
19,13,Charlie St. Cloud,"$161,750",-23.2%,-77.8%,647,$250,"$30,032,345",22,Universal Pictures,False,False
20,17,Grown Ups,"$132,925",+37.1%,-63.4%,424,$313,"$158,657,121",57,Sony Pictures Releasing,False,False
21,16,Ramona and Beezus,"$111,811",+10.5%,-55.7%,388,$288,"$23,997,581",29,Twentieth Century Fox,False,False
22,-,The Karate Kid,"$104,686",-,-33.8%,314,$333,"$175,241,007",71,Sony Pictures Releasing,False,False
23,21,Knight and Day2010 Re-release,"$86,409",+172.1%,+1.1%,277,$311,"$75,505,566",59,Twentieth Century Fox,False,False
24,18,Hubble 3D,"$84,810",+19.9%,-4.7%,151,$561,"$13,765,982",155,Warner Bros.,False,False
25,19,Shrek Forever After,"$74,087",+48.1%,-31.3%,232,$319,"$237,533,333",92,DreamWorks,False,False
26,22,Predators,"$71,564",+130.7%,-36.3%,234,$305,"$51,268,807",43,Twentieth Century Fox,False,False
27,23,Winter's Bone,"$53,591",+83.9%,-11.5%,131,$409,"$5,022,316",71,Roadside Attractions,False,False
28,20,The Last Airbender,"$51,604",+16%,-51.2%,223,$231,"$129,948,651",51,Paramount Pictures,False,False
29,27,Peepli [Live],"$43,825",+144.2%,-60.2%,70,$626,"$481,538",8,UTV Motion Pictures,False,False
30,25,The A-Team,"$32,873",+69.3%,-30.3%,151,$217,"$76,905,268",71,Twentieth Century Fox,False,False
31,28,Marmaduke,"$20,073",+12.3%,-34.4%,122,$164,"$33,432,462",78,Twentieth Century Fox,False,False
32,24,Under the Sea 3D,"$19,719",-16.8%,-28.9%,16,"$1,232","$23,790,512",554,Warner Bros.,False,False
33,29,Flipped,"$14,986",-0.4%,-58.2%,29,$516,"$535,854",15,Warner Bros.,False,False
34,-,The Tillman Story,"$13,832",-,-,4,"$3,458","$13,832",1,The Weinstein Company,True,False
35,32,The Concert,"$10,530",+6.2%,-27.1%,20,$526,"$245,802",22,The Weinstein Company,False,False
36,35,La soga,"$10,013",+99.9%,-36%,20,$500,"$84,651",8,7-57 Releasing,False,False
37,33,Cyrus,"$9,507",+27.4%,-37.1%,56,$169,"$7,293,827",64,Fox Searchlight Pictures,False,False
38,37,Solitary Man,"$5,965",+44%,-0.2%,19,$313,"$4,277,141",92,Anchor Bay Films,False,False
39,34,Letters to Juliet,"$5,760",-7%,-48%,35,$164,"$53,010,112",99,Summit Entertainment,False,False
40,31,Middle Men,"$4,331",-66.5%,-84.7%,16,$270,"$712,977",15,Paramount Vantage,False,False
41,38,The Disappearance of Alice Creed,"$4,005",+11.4%,-42.1%,8,$500,"$98,874",15,Anchor Bay Films,False,False
42,40,Tales from Earthsea2010 Re-release,"$3,116",+22.4%,-45.6%,5,$623,"$34,205",8,Walt Disney Studios Motion Pictures,False,False
43,44,City Island,$410,+6.5%,-47.8%,4,$102,"$6,667,776",155,Anchor Bay Films,False,False
44,42,Princess Kaiulani,$410,-26%,-39.7%,1,$410,"$869,085",99,Roadside Attractions,False,False
