TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Iron Man 2,"$8,380,235",-10.5%,-,4380,"$1,913","$145,869,697",5,Paramount Pictures,False,False
2,2,A Nightmare on Elm Street,"$803,167",+1%,-55.6%,3332,$241,"$50,078,090",12,Warner Bros.,False,False
3,5,The Back-up Plan,"$465,845",+28.5%,-25.1%,3003,$155,"$30,932,212",19,CBS Films,False,False
4,4,Date Night,"$464,166",+23.5%,-11%,2734,$169,"$81,842,855",33,Twentieth Century Fox,False,False
5,3,How to Train Your Dragon,"$435,246",+13.9%,-25.3%,3003,$144,"$201,831,179",47,DreamWorks,False,False
6,6,Clash of the Titans,"$233,261",+9.3%,-44.2%,2157,$108,"$158,453,036",40,Warner Bros.,False,False
7,11,Oceans2010 Re-release,"$222,384",+38.7%,-20.2%,1232,$180,"$16,514,350",20,Walt Disney Studios Motion Pictures,False,False
8,7,Death at a Funeral,"$221,198",+11.5%,-39.3%,1706,$129,"$38,951,417",26,Screen Gems,False,False
9,12,Furry Vengeance,"$219,333",+39.5%,-25.1%,3002,$73,"$12,476,673",12,Summit Entertainment,False,False
10,9,The Losers,"$214,256",+20.7%,-54.8%,2450,$87,"$21,888,629",19,Warner Bros.,False,False
11,8,Kick-Ass,"$204,327",+8.7%,-52.5%,1759,$116,"$45,673,345",26,Lionsgate,False,False
12,10,Babies,"$179,904",+2.5%,-,534,$336,"$2,516,928",5,Focus Features,False,False
13,13,The Last Song,"$98,826",+23.3%,-34.8%,1303,$75,"$60,520,016",42,Walt Disney Studios Motion Pictures,False,False
14,16,Hubble 3D,"$77,443",+52.9%,+22.5%,48,"$1,613","$5,236,864",54,Warner Bros.,False,False
15,14,Hot Tub Time Machine,"$74,406",+14.4%,-33.1%,802,$92,"$48,737,141",47,Metro-Goldwyn-Mayer (MGM),False,False
16,17,City Island,"$61,880",+35.7%,-11%,247,$250,"$3,055,079",54,Anchor Bay Films,False,False
17,15,Alice in Wonderland,"$61,244",+6.2%,-49.4%,582,$105,"$330,976,851",68,Walt Disney Studios Motion Pictures,False,False
18,18,Avatar,"$47,031",+7.5%,-19.7%,328,$143,"$748,037,195",145,Twentieth Century Fox,False,False
19,19,Why Did I Get Married Too?,"$29,996",-11.2%,-47%,404,$74,"$59,455,265",40,Lionsgate,False,False
20,20,Diary of a Wimpy Kid,"$22,203",-5.8%,-40%,625,$35,"$61,547,983",54,Twentieth Century Fox,False,False
21,21,The Ghost Writer,"$21,628",+12.8%,-41.6%,231,$93,"$14,921,252",82,Summit Entertainment,False,False
22,25,Greenberg,"$14,352",+54.7%,-15.6%,114,$125,"$4,087,026",54,Focus Features,False,False
23,22,She's Out of My League,"$14,280",+10.6%,-16.5%,261,$54,"$31,311,272",61,Paramount Pictures,False,False
24,23,Shutter Island,"$13,203",+28.4%,-18.1%,189,$69,"$126,899,723",82,Paramount Pictures,False,False
25,26,Under the Sea 3D,"$13,084",+48%,+7.3%,18,$726,"$21,908,785",453,Warner Bros.,False,False
26,24,Percy Jackson & the Olympians: The Lightning Thief,"$11,182",+13.3%,-12.1%,221,$50,"$88,207,946",89,Twentieth Century Fox,False,False
27,27,Our Family Wedding,"$8,545",+10.4%,+46.5%,119,$71,"$20,012,964",61,Fox Searchlight Pictures,False,False
28,28,Tooth Fairy,"$8,418",+12.6%,+7.3%,160,$52,"$59,729,473",110,Twentieth Century Fox,False,False
29,29,The Crazies,"$6,868",-3.8%,-27.5%,149,$46,"$39,031,867",75,Overture Films,False,False
30,30,The Joneses,"$6,790",+14.6%,-55.5%,68,$99,"$1,360,804",26,Roadside Attractions,False,False
31,34,Crazy Heart,"$5,790",+59.3%,-28.6%,75,$77,"$39,406,489",147,Fox Searchlight Pictures,False,False
32,31,Letters to God,"$5,504",+8.3%,-46.6%,112,$49,"$2,757,099",33,Vivendi Entertainment,False,False
33,32,The Runaways,"$4,810",-4.5%,-46.7%,49,$98,"$3,497,536",54,Apparition,False,False
34,33,Brooklyn's Finest,"$4,394",+16.5%,-43.1%,113,$38,"$27,130,185",68,Overture Films,False,False
35,35,Cop Out,"$3,487",+0.5%,-45.6%,91,$38,"$44,836,870",75,Warner Bros.,False,False
36,38,Remember Me,"$3,402",+64.1%,-25.8%,76,$44,"$19,062,499",61,Summit Entertainment,False,False
37,36,The Book of Eli,"$3,035",+6.6%,-23.3%,61,$49,"$94,828,589",117,Warner Bros.,False,False
38,37,The Square2010 Re-release,"$2,345",+3.6%,-45.4%,17,$137,"$222,265",33,Apparition,False,False
39,39,The Secret of Kells,"$1,534",-19.9%,-37.9%,22,$69,"$433,189",68,GKIDS,False,False
40,40,The Blind Side,"$1,011",+57.5%,-29.3%,25,$40,"$255,946,471",173,Warner Bros.,False,False
41,41,Breath Made Visible: Anna Halprin,$800,+81%,+102%,3,$266,"$35,745",40,Argot Pictures,False,False
42,42,That Evening Sun,$235,+12.4%,-30.9%,6,$39,"$280,787",187,Freestyle Releasing,False,False
