TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Inception,"$8,579,308",-19.9%,-34.7%,3545,"$2,420","$193,313,741",17,Warner Bros.,False,False
2,2,Dinner for Schmucks,"$6,789,558",-18.6%,-,2911,"$2,332","$23,527,839",3,DreamWorks,False,False
3,3,Salt,"$5,909,380",-23.1%,-41.4%,3612,"$1,636","$71,033,711",10,Sony Pictures Releasing,False,False
4,4,Despicable Me,"$4,735,985",-22.2%,-32.2%,3602,"$1,314","$190,330,425",24,Universal Pictures,False,False
5,5,Cats & Dogs: The Revenge of Kitty Galore,"$3,436,964",-25.7%,-,3705,$927,"$12,279,363",3,Warner Bros.,False,False
6,6,Charlie St. Cloud,"$2,922,025",-23.8%,-,2718,"$1,075","$12,381,585",3,Universal Pictures,False,False
7,7,Toy Story 3,"$1,666,306",-16.9%,-38.7%,2105,$791,"$389,761,491",45,Walt Disney Studios Motion Pictures,False,False
8,9,The Sorcerer's Apprentice,"$1,379,884",-22.7%,-51%,2524,$546,"$52,026,528",19,Walt Disney Studios Motion Pictures,False,False
9,8,Grown Ups,"$1,306,923",-28.6%,-35.6%,2269,$575,"$150,761,385",38,Sony Pictures Releasing,False,False
10,10,The Twilight Saga: Eclipse,"$1,196,774",-22.1%,-42.3%,2334,$512,"$288,199,907",33,Summit Entertainment,False,False
11,11,The Kids Are All Right,"$1,083,344",-26.4%,+41.7%,847,"$1,279","$9,636,508",24,Focus Features,False,False
12,12,Ramona and Beezus,"$1,070,980",-21.6%,-47.9%,2719,$393,"$16,375,681",10,Twentieth Century Fox,False,False
13,13,The Last Airbender,"$591,660",-17.2%,-55.3%,1238,$477,"$127,293,447",32,Paramount Pictures,False,False
14,14,Predators,"$329,357",-25.6%,-66.5%,873,$377,"$49,491,249",24,Twentieth Century Fox,False,False
15,17,The Karate Kid,"$208,292",-6.9%,-36.2%,461,$451,"$172,932,064",52,Sony Pictures Releasing,False,False
16,15,Knight and Day2010 Re-release,"$176,051",-41.1%,-60%,831,$211,"$74,185,643",40,Twentieth Century Fox,False,False
17,16,Shrek Forever After,"$174,513",-22.8%,+199.6%,330,$528,"$235,646,952",73,DreamWorks,False,False
18,18,Winter's Bone,"$94,393",-29.1%,-1.2%,139,$679,"$4,018,372",52,Roadside Attractions,False,False
19,20,Hubble 3D,"$90,619",-15.9%,-3.5%,53,"$1,709","$12,156,575",136,Warner Bros.,False,False
20,19,Iron Man 2,"$87,444",-28.6%,-29.5%,286,$305,"$311,417,007",87,Paramount Pictures,False,False
21,21,The A-Team,"$77,733",-24.9%,+1%,282,$275,"$76,164,092",52,Twentieth Century Fox,False,False
22,22,Cyrus,"$68,824",-25%,-67.4%,216,$318,"$6,904,997",45,Fox Searchlight Pictures,False,False
23,26,Get Him to the Greek,"$57,350",+32.1%,+5.9%,155,$370,"$60,758,865",59,Universal Pictures,False,False
24,23,Marmaduke,"$47,046",-25.4%,-29.5%,230,$204,"$32,915,881",59,Twentieth Century Fox,False,False
25,24,Killers,"$45,466",-25.2%,-19.8%,219,$207,"$46,653,539",59,Lionsgate,False,False
26,25,Letters to Juliet,"$30,974",-32.6%,-38.9%,173,$179,"$52,751,741",80,Summit Entertainment,False,False
27,27,Robin Hood,"$28,750",-12.3%,-3.9%,115,$250,"$105,219,735",80,Universal Pictures,False,False
28,29,71: Into the Fire,"$26,730",-5.2%,-,20,"$1,336","$77,161",3,-,False,False
29,28,Under the Sea 3D,"$23,711",-19.1%,+9.4%,13,"$1,823","$23,311,249",535,Warner Bros.,False,False
30,31,Solitary Man,"$18,831",-21%,-30.9%,63,$298,"$4,133,991",73,Anchor Bay Films,False,False
31,30,Date Night,"$16,252",-34.5%,-24.4%,76,$213,"$98,537,862",115,Twentieth Century Fox,False,False
32,33,Jonah Hex,"$13,003",-0.7%,-66.2%,83,$156,"$10,491,534",45,Warner Bros.,False,False
33,39,Splice2010 Re-release,"$12,113",+446.6%,+94.4%,14,$865,"$17,007,900",59,Warner Bros.,False,False
34,34,Sex and the City 2,"$9,169",-15.4%,-47.4%,42,$218,"$95,136,740",67,Warner Bros.,False,False
35,35,The Concert,"$8,371",-0.8%,-,2,"$4,185","$21,742",3,The Weinstein Company,False,False
36,32,Grease2010 Sing-a-long,"$7,504",-50.8%,+60.4%,33,$227,"$296,630",25,Paramount Pictures,False,False
37,36,Avatar,"$4,121",-15.2%,-5.3%,2,"$2,060","$749,748,303",227,Twentieth Century Fox,False,False
38,38,City Island,"$2,658",-3.3%,-66.4%,15,$177,"$6,645,908",136,Anchor Bay Films,False,False
39,37,The Dry Land,"$2,130",-39.1%,-,5,$426,"$7,351",3,Freestyle Releasing,False,False
40,41,I Hate Luv Storys,$808,+100%,-4.3%,5,$161,"$847,993",33,UTV Motion Pictures,False,False
41,40,Udaan,$464,-49.5%,+46.8%,2,$232,"$7,461",17,UTV Motion Pictures,False,False
42,42,Princess Kaiulani,$176,-53.9%,-64.4%,1,$176,"$859,426",80,Roadside Attractions,False,False
