TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Social Network,"$2,338,615",+13.7%,-,2771,$843,"$26,840,904",5,Sony Pictures Releasing,False,False
2,2,The Town,"$964,144",+18.3%,-39.6%,2935,$328,"$65,835,982",19,Warner Bros.,False,False
3,3,Wall Street: Money Never Sleeps,"$963,599",+24.5%,-51.2%,3597,$267,"$37,515,970",12,Twentieth Century Fox,False,False
4,4,Legend of the Guardians: The Owls of Ga'Hoole,"$615,272",+7.2%,-27.5%,3575,$172,"$31,268,680",12,Warner Bros.,False,False
5,7,Easy A,"$483,799",+19%,-36.5%,2974,$162,"$43,067,320",19,Screen Gems,False,False
6,8,You Again,"$477,151",+33.3%,-35.2%,2548,$187,"$17,442,611",12,Walt Disney Studios Motion Pictures,False,False
7,5,Case 39,"$457,129",+3.9%,-,2211,$206,"$6,247,568",5,Paramount Vantage,False,False
8,6,Let Me In,"$449,549",+7.4%,-,2020,$222,"$6,015,666",5,Overture Films,False,False
9,9,Resident Evil: Afterlife,"$265,816",+4.9%,-45.1%,1907,$139,"$57,134,269",26,Screen Gems,False,False
10,10,Devil,"$250,985",<0.1%,-51.7%,2392,$104,"$27,793,605",19,Universal Pictures,False,False
11,11,Alpha and Omega,"$143,022",+3%,-38.2%,2303,$62,"$19,231,315",19,Lionsgate,False,False
12,12,Inception,"$74,009",+8.3%,-40.3%,625,$118,"$288,547,701",82,Warner Bros.,False,False
13,14,Takers,"$58,065",+0.6%,-56.1%,773,$75,"$56,277,137",40,Screen Gems,False,False
14,13,Catfish,"$56,118",-2.9%,+10.3%,136,$412,"$1,735,282",19,Rogue Pictures,False,False
15,15,Waiting for 'Superman',"$45,417",+40%,+245%,34,"$1,335","$679,459",12,Paramount Vantage,False,False
16,16,Eat Pray Love,"$44,328",+39.1%,-53.5%,398,$111,"$79,786,281",54,Sony Pictures Releasing,False,False
17,17,The Other Guys,"$33,348",+6.5%,-54.5%,566,$58,"$117,761,779",61,Sony Pictures Releasing,False,False
18,19,Hubble 3D,"$30,755",+19.3%,-1.9%,60,$512,"$16,216,945",201,Warner Bros.,False,False
19,18,Despicable Me,"$30,110",<0.1%,-17.9%,463,$65,"$246,151,975",89,Universal Pictures,False,False
20,21,The American,"$25,463",+27.9%,-76.6%,374,$68,"$35,247,848",35,Focus Features,False,False
21,20,The Expendables,"$25,183",+16.9%,-55.7%,410,$61,"$102,563,443",54,Lionsgate,False,False
22,22,Machete,"$23,375",+21%,-66%,314,$74,"$26,247,826",33,Twentieth Century Fox,False,False
23,23,Never Let Me Go,"$21,952",+19.6%,-12.5%,43,$510,"$764,173",21,Fox Searchlight Pictures,False,False
24,25,Dinner for Schmucks,"$18,018",+12.4%,-38%,261,$69,"$72,844,286",68,DreamWorks,False,False
25,24,Lottery Ticket,"$16,243",-2.2%,+2.8%,302,$53,"$24,278,257",47,Warner Bros.,False,False
26,26,Nanny McPhee Returns,"$14,225",-1.4%,-25.3%,481,$29,"$28,549,615",47,Universal Pictures,False,False
27,27,Buried,"$13,311",+8.6%,+32.2%,33,$403,"$262,012",12,Lionsgate,False,False
28,29,Jack Goes Boating,"$12,476",+27.6%,+1.2%,78,$159,"$293,455",19,Overture Films,False,False
29,28,The Last Exorcism,"$11,630",+12%,-49%,307,$37,"$41,012,069",40,Lionsgate,False,False
30,30,Vampires Suck,"$11,275",+15.8%,-10.1%,261,$43,"$36,386,375",49,Twentieth Century Fox,False,False
31,34,Cats & Dogs: The Revenge of Kitty Galore,"$8,964",+32.9%,-10%,188,$47,"$43,448,653",68,Warner Bros.,False,False
32,33,Scott Pilgrim vs. the World,"$7,810",+8.5%,-52.4%,120,$65,"$31,509,275",54,Universal Pictures,False,False
33,32,The Virginity Hit,"$7,432",+2.5%,-83.4%,434,$17,"$549,933",12,Sony Pictures Releasing,False,False
34,36,The Twilight Saga: Eclipse,"$5,996",+1.1%,-45.6%,141,$42,"$300,424,141",98,Summit Entertainment,False,False
35,37,Piranha 3D,"$5,608",-1%,+43.5%,95,$59,"$24,911,045",47,-,False,False
36,38,Winter's Bone,"$5,348",+9.5%,-22.9%,78,$68,"$6,132,522",117,Roadside Attractions,False,False
37,35,The Kids Are All Right,"$4,814",-21.1%,-47.4%,64,$75,"$20,742,717",89,Focus Features,False,False
38,31,Under the Sea 3D,"$4,638",-39.7%,-27.6%,18,$257,"$24,347,592",600,Warner Bros.,False,False
39,39,Ramona and Beezus,"$4,559",<0.1%,-19.5%,161,$28,"$25,981,448",75,Twentieth Century Fox,False,False
40,40,The Tillman Story,"$4,291",+15%,-20.3%,27,$158,"$641,398",47,The Weinstein Company,False,False
41,42,Avatar2010 Special Edition,"$4,180",+51.6%,-11.2%,19,$220,"$10,518,463",40,Twentieth Century Fox,False,False
42,41,Going the Distance,"$4,142",+13.3%,-82.4%,121,$34,"$17,674,222",33,Warner Bros.,False,False
43,43,The Concert,"$2,442",+14.4%,-36.9%,21,$116,"$616,941",68,The Weinstein Company,False,False
44,44,Flipped,"$1,583",+4.8%,-64.4%,35,$45,"$1,742,233",61,Warner Bros.,False,False
45,45,Bran Nue Dae,$998,+46.3%,-75.1%,13,$76,"$111,709",26,Freestyle Releasing,False,False
46,46,The Disappearance of Alice Creed,$416,+10.6%,+261.7%,3,$138,"$162,251",61,Anchor Bay Films,False,False
47,47,Undertow,$286,+27.1%,+11.3%,1,$286,"$17,666",19,The Film Collaborative,False,False
48,48,Metal Messiah,$96,-23.8%,-,1,$96,"$2,029",20,-,False,False
