TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Hunger Games: Mockingjay - Part 2,"$21,263,932",+106.2%,-53.3%,4175,"$5,093","$167,804,466",8,Lionsgate,False,False
2,2,The Good Dinosaur,"$15,529,133",+137.5%,-,3749,"$4,142","$31,829,603",3,-,False,False
3,3,Creed,"$11,657,137",+80.4%,-,3404,"$3,424","$24,141,663",3,Warner Bros.,False,False
4,4,Spectre,"$5,255,596",+96.3%,+23%,2940,"$1,787","$168,493,003",22,-,False,False
5,6,The Peanuts Movie,"$3,976,972",+177.8%,+35.9%,3089,"$1,287","$111,027,942",22,Twentieth Century Fox,False,False
6,5,The Night Before,"$3,216,785",+92.8%,-9.7%,2960,"$1,086","$19,119,151",8,-,False,False
7,7,Secret in Their Eyes,"$1,684,562",+125%,-27.7%,2392,$704,"$11,213,601",8,STX Entertainment,False,False
8,10,Spotlight,"$1,657,861",+186.9%,+61.7%,897,"$1,848","$9,509,750",22,Open Road Films (II),False,False
9,12,Brooklyn,"$1,445,338",+202.2%,+355.9%,845,"$1,710","$4,893,815",24,Fox Searchlight Pictures,False,False
10,9,The Martian,"$1,341,979",+116%,+32%,1420,$945,"$216,657,827",57,Twentieth Century Fox,False,False
11,8,Love the Coopers,"$1,214,182",+66.5%,+2.9%,1867,$650,"$18,597,991",15,Lionsgate,False,False
12,11,Victor Frankenstein,"$931,901",+91.8%,-,2797,$333,"$2,035,167",3,Twentieth Century Fox,False,False
13,15,Trumbo,"$572,051",+185%,+721.8%,617,$927,"$1,613,740",22,Bleecker Street Media,False,False
14,13,Bridge of Spies,"$567,310",+115.9%,+1%,635,$893,"$66,750,823",43,-,False,False
15,14,Spectacle,"$355,086",+47.9%,-,182,"$1,951","$762,470",3,UTV Motion Pictures,False,False
16,17,Goosebumps,"$287,552",+198%,-24.8%,614,$468,"$77,246,330",43,-,False,False
17,16,The 33,"$211,357",+82.8%,-69.9%,702,$301,"$10,971,092",15,Warner Bros.,False,False
18,21,Hotel Transylvania 2,"$126,587",+259.2%,-20.7%,303,$417,"$166,940,921",64,-,False,False
19,20,Pan,"$114,201",+198.1%,+52.2%,288,$396,"$34,345,339",50,Warner Bros.,False,False
20,18,Legend,"$111,442",+111.9%,+288.4%,40,"$2,786","$339,426",8,Universal Pictures,False,False
21,19,The Intern,"$91,418",+129.7%,-27%,235,$389,"$74,450,138",64,Warner Bros.,False,False
22,22,Suffragette,"$89,900",+157.6%,-39.6%,217,$414,"$3,898,194",36,Focus Features,False,False
23,24,Maze Runner: The Scorch Trials,"$78,909",+195.6%,+26.9%,213,$370,"$81,044,648",71,Twentieth Century Fox,False,False
24,-,The Danish Girl,"$75,594",-,-,4,"$18,898","$75,594",1,Focus Features,True,False
25,23,Carol,"$67,664",+103.8%,-14.7%,4,"$16,916","$452,913",8,The Weinstein Company,False,False
26,25,Sicario,"$56,337",+142%,-27%,113,$498,"$45,970,388",71,Lionsgate,False,False
27,28,Minions,"$49,295",+266.8%,+108.2%,173,$284,"$335,765,230",141,Universal Pictures,False,False
28,26,Woodlawn,"$31,092",+86.1%,-48.9%,82,$379,"$14,164,574",43,Pure Flix Entertainment,False,False
29,27,By the Sea,"$29,110",+102%,-50.5%,142,$205,"$422,439",15,Universal Pictures,False,False
30,-,My All-American,"$25,000",-,-80%,48,$520,"$2,212,000",15,Clarius Entertainment,False,True
31,30,The Last Witch Hunter,"$23,711",+94.4%,-75%,148,$160,"$26,942,017",36,Lionsgate,False,False
32,33,Steve Jobs,"$17,820",+115%,-21.4%,66,$270,"$17,670,103",50,Universal Pictures,False,False
33,36,Black Mass,"$12,685",+251.2%,-36.5%,84,$151,"$62,542,751",71,Warner Bros.,False,False
34,35,Burnt,"$11,056",+173.2%,-84.7%,77,$143,"$13,520,137",29,The Weinstein Company,False,False
35,-,Meet the Patels,"$5,288",-,-,18,$293,"$1,681,127",78,Alchemy,False,False
36,39,The Man in 3B,"$3,028",+191.2%,-65.6%,15,$201,"$272,244",22,Freestyle Releasing,False,False
37,38,Carter High,"$2,758",+124.8%,-18.9%,7,$394,"$227,677",29,-,False,False
38,41,Once I Was a Beehive,"$1,638",+229.6%,+23.3%,5,$327,"$731,212",106,Purdie Distribution,False,False
39,37,Remember,"$1,590",-20.7%,-45.9%,20,$79,"$464,862",43,Entertainment One,False,False
40,40,Our Brand Is Crisis,"$1,500",+68%,-68.3%,48,$31,"$6,952,979",29,Warner Bros.,False,False
41,43,Big Stone Gap,"$1,181",+406.9%,-85.4%,7,$168,"$977,465",50,-,False,False
