TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,American Sniper,"$7,555,269",-23.9%,"+10,807%",3555,"$2,125","$128,115,621",28,Warner Bros.,False,False
2,2,The Wedding Ringer,"$1,153,002",-32.4%,-,3003,$383,"$26,901,319",6,Screen Gems,False,False
3,3,Taken 3,"$724,051",-35.9%,-66%,3594,$201,"$67,693,931",13,Twentieth Century Fox,False,False
4,5,Selma,"$603,531",-32.5%,-39.5%,2235,$270,"$33,012,248",28,Paramount Pictures,False,False
5,4,Paddington,"$567,841",-43.6%,-,3303,$171,"$27,068,025",6,-,False,False
6,6,The Imitation Game,"$536,744",-25.6%,-28.7%,1611,$333,"$52,880,644",55,The Weinstein Company,False,False
7,8,The Hobbit: The Battle of the Five Armies,"$327,482",-29.5%,-58.4%,2220,$147,"$246,448,344",36,Warner Bros.,False,False
8,7,Into the Woods,"$327,349",-32.7%,-48.3%,2758,$118,"$117,272,712",28,-,False,False
9,9,Unbroken,"$285,985",-28.9%,-61.5%,2602,$109,"$110,052,925",28,Universal Pictures,False,False
10,10,Blackhat,"$270,760",-29.7%,-,2567,$105,"$5,146,780",6,Universal Pictures,False,False
11,11,Night at the Museum: Secret of the Tomb,"$165,082",-35.4%,-51.2%,2437,$67,"$106,655,756",34,Twentieth Century Fox,False,False
12,12,Wild,"$141,973",-15.4%,-54.5%,764,$185,"$33,601,143",50,Fox Searchlight Pictures,False,False
13,14,Birdman or (The Unexpected Virtue of Ignorance),"$123,028",-13.3%,+30.4%,471,$261,"$28,861,319",97,Fox Searchlight Pictures,False,False
14,16,Inherent Vice,"$108,047",-11.1%,-54.9%,653,$165,"$6,910,127",41,Warner Bros.,False,False
15,13,The Hunger Games: Mockingjay - Part 1,"$106,407",-25.7%,-62%,1221,$87,"$333,180,638",62,Lionsgate,False,False
16,17,The Theory of Everything,"$87,234",-20%,-15.9%,509,$171,"$27,693,089",76,Focus Features,False,False
17,15,Annie,"$83,029",-40.1%,-62.6%,1585,$52,"$83,393,506",34,-,False,False
18,18,The Woman in Black 2: Angel of Death,"$74,584",-27.9%,-69.9%,1392,$53,"$25,309,952",20,Relativity Media,False,False
19,20,Big Eyes,"$58,610",-15.3%,-68.3%,587,$99,"$13,716,419",28,The Weinstein Company,False,False
20,19,Spare Parts,"$54,797",-32.6%,-,440,$124,"$1,746,831",6,Lionsgate,False,False
21,21,Big Hero 6,"$44,586",-32.5%,-64.9%,739,$60,"$216,726,104",76,-,False,False
22,22,Interstellar,"$40,258",-12.6%,-63.2%,328,$122,"$185,968,174",78,Paramount Pictures,False,False
23,23,Penguins of Madagascar,"$23,853",-30.7%,-54.4%,417,$57,"$80,848,693",57,Twentieth Century Fox,False,False
24,24,The Gambler,"$20,321",-23.7%,-91.9%,415,$48,"$33,493,366",28,Paramount Pictures,False,False
25,25,Exodus: Gods and Kings,"$17,758",-24.5%,-82.2%,245,$72,"$64,343,300",41,Twentieth Century Fox,False,False
26,26,Horrible Bosses 2,"$16,033",-17%,-48.9%,285,$56,"$54,153,114",57,Warner Bros.,False,False
27,27,Gone Girl,"$14,874",-16.4%,-50%,186,$79,"$167,474,237",111,Twentieth Century Fox,False,False
28,30,The Interview,"$11,417",+5.1%,-71%,163,$70,"$6,055,733",28,-,False,False
29,28,Top Five,"$9,868",-15.5%,-78.9%,83,$118,"$25,245,529",41,Paramount Pictures,False,False
30,32,St. Vincent,"$8,105",-9.8%,-53.4%,104,$77,"$43,849,605",104,The Weinstein Company,False,False
31,31,Dumb and Dumber To,"$7,940",-18.3%,-35.1%,176,$45,"$85,895,940",69,Universal Pictures,False,False
32,35,Citizenfour,"$6,672",+49%,-8.8%,41,$162,"$2,437,287",90,RADiUS-TWC,False,False
33,29,PK,"$5,574",-52.2%,-61.6%,45,$123,"$10,527,677",34,UTV Motion Pictures,False,False
34,33,The Book of Life,"$4,893",-27.1%,-35.6%,96,$50,"$49,914,501",97,Twentieth Century Fox,False,False
35,34,Nightcrawler,"$4,559",-6%,-49%,105,$43,"$32,196,367",83,Open Road Films (II),False,False
