TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,2,Mad Max: Fury Road,"$3,933,036",-21.8%,-,3702,"$1,062","$59,731,879",6,Warner Bros.,False,False
2,1,Pitch Perfect 2,"$3,872,395",-26.6%,-,3473,"$1,115","$83,577,745",6,Universal Pictures,False,False
3,3,Avengers: Age of Ultron,"$2,329,898",-22.9%,-46.3%,4276,$544,"$380,816,733",20,-,False,False
4,4,Hot Pursuit,"$451,323",-24.9%,-46.8%,3037,$148,"$24,980,378",13,Warner Bros.,False,False
5,5,The Age of Adaline,"$328,958",-18.8%,-35.1%,2623,$125,"$38,066,580",27,Lionsgate,False,False
6,6,Furious 7,"$246,450",-15.5%,-34.3%,2238,$110,"$344,632,905",48,Universal Pictures,False,False
7,7,Ex Machina,"$245,000",-10.9%,-41%,1718,$142,"$20,356,131",41,A24,False,True
8,8,Paul Blart: Mall Cop 2,"$211,373",-18.6%,-20.8%,2632,$80,"$63,593,755",34,-,False,False
9,9,Home,"$165,353",-15.3%,-14.1%,2006,$82,"$166,117,251",55,Twentieth Century Fox,False,False
10,10,Far from the Madding Crowd,"$140,048",-10.1%,+80%,289,$484,"$3,025,899",20,Fox Searchlight Pictures,False,False
11,11,Woman in Gold,"$128,019",-12.2%,-25.6%,876,$146,"$29,370,218",50,The Weinstein Company,False,False
12,12,Monkey Kingdom,"$72,352",-4.1%,-41.7%,675,$107,"$15,546,443",34,-,False,False
13,13,The Longest Ride,"$59,037",-3.2%,-49.3%,803,$73,"$36,457,324",41,Twentieth Century Fox,False,False
14,14,Unfriended,"$52,560",-10.6%,-61.3%,657,$80,"$32,220,580",34,Universal Pictures,False,False
15,15,Cinderella,"$46,826",-13%,-41.9%,641,$73,"$197,387,498",69,-,False,False
16,16,Get Hard,"$45,915",-12.1%,-54.1%,505,$90,"$88,977,278",55,Warner Bros.,False,False
17,17,Where Hope Grows,"$41,285",-16.4%,-,276,$149,"$587,836",6,Roadside Attractions,False,False
18,19,The Divergent Series: Insurgent,"$36,204",-5.7%,-45.9%,503,$71,"$128,384,194",62,Lionsgate,False,False
19,18,Little Boy,"$32,265",-18%,-48%,490,$65,"$6,014,803",27,Open Road Films (II),False,False
20,20,The Water Diviner,"$28,331",-9.6%,-51.7%,288,$98,"$3,799,164",27,Warner Bros.,False,False
21,21,Kingsman: The Secret Service,"$21,114",-6.1%,-25.8%,237,$89,"$127,605,601",97,Twentieth Century Fox,False,False
22,22,5 Flights Up,"$20,066",-1.8%,-16.1%,94,$213,"$561,338",13,Focus World,False,False
23,23,American Sniper,"$16,151",-5%,-42.6%,378,$42,"$349,689,951",147,Warner Bros.,False,False
24,24,The SpongeBob Movie: Sponge Out of Water,"$11,583",+6.1%,+6.5%,195,$59,"$162,736,422",104,Paramount Pictures,False,False
25,28,Island of Lemurs: Madagascar,"$10,566",+25.1%,-16.5%,35,$301,"$9,620,476",412,Warner Bros.,False,False
26,25,Danny Collins,"$9,439",+2%,-43.1%,93,$101,"$5,517,113",62,Bleecker Street Media,False,False
27,27,Paddington,"$8,567",-5.4%,-11.4%,214,$40,"$75,976,448",125,-,False,False
28,26,The Second Best Exotic Marigold Hotel,"$7,939",-13%,-34.5%,112,$70,"$32,884,724",76,Fox Searchlight Pictures,False,False
29,31,It Follows,"$6,545",+27.3%,-47.6%,64,$102,"$14,531,663",69,RADiUS-TWC,False,False
30,29,Do You Believe?,"$5,876",+5.8%,-22%,128,$45,"$12,897,506",62,Pure Flix Entertainment,False,False
31,30,I'll See You in My Dreams,"$5,563",+3.1%,-,3,"$1,854","$68,776",6,Bleecker Street Media,False,False
32,32,True Story,"$3,944",-20.5%,-62.4%,51,$77,"$4,678,175",34,Fox Searchlight Pictures,False,False
33,33,The Lazarus Effect,"$2,503",+11.7%,-31.7%,55,$45,"$25,759,682",83,Relativity Media,False,False
34,36,Dark Star: HR Gigers Welt,"$1,380",+6.7%,-,5,$276,"$12,206",6,Icarus Films,False,False
35,39,The Hunting Ground,"$1,267",+151.9%,+147%,5,$253,"$369,195",83,RADiUS-TWC,False,False
36,35,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,"$1,143",-35.9%,-26.2%,7,$163,"$79,936",29,Argot Pictures,False,False
37,34,Brotherly Love,"$1,137",-37.5%,-68.3%,19,$59,"$472,387",27,Freestyle Releasing,False,False
38,38,Beyond the Mask,$882,-16.8%,-,-,-,"$717,489",45,GathrFilms,False,False
39,37,Maggie,$858,-29.5%,-92.9%,17,$50,"$186,018",13,Roadside Attractions,False,False
40,40,Freetown,$408,-10.7%,-12.3%,9,$45,"$377,159",43,Purdie Distribution,False,False
41,41,Adult Beginners,$302,+33%,-78.7%,10,$30,"$101,105",27,RADiUS-TWC,False,False
42,42,Desert Dancer,$88,-40.1%,-80.5%,9,$9,"$146,416",41,Relativity Media,False,False
43,43,Just Before I Go,$84,-29.4%,+13.5%,1,$84,"$10,884",27,Anchor Bay Films,False,False
44,44,Song of the Sea,$81,-28.9%,-23.6%,5,$16,"$854,272",153,GKIDS,False,False
