TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Taken 3,"$1,744,100",-18.1%,-,3594,$485,"$48,786,917",7,Twentieth Century Fox,False,False
2,2,Selma,"$1,115,563",+11.9%,"+1,941.5%",2179,$511,"$17,664,030",22,Paramount Pictures,False,False
3,4,The Imitation Game,"$829,562",+10.2%,+23.2%,1566,$529,"$43,606,308",49,The Weinstein Company,False,False
4,3,The Hobbit: The Battle of the Five Armies,"$707,290",-10.1%,-47%,3402,$207,"$239,677,115",30,Warner Bros.,False,False
5,5,Unbroken,"$642,555",-13.5%,-47.7%,3301,$194,"$104,342,630",22,Universal Pictures,False,False
6,6,Into the Woods,"$623,582",-1.4%,-38.8%,2833,$220,"$107,753,669",22,-,False,False
7,8,Wild,"$319,545",+2.5%,-29%,1286,$248,"$31,555,453",44,Fox Searchlight Pictures,False,False
8,7,Night at the Museum: Secret of the Tomb,"$300,914",-11%,-51.2%,3371,$89,"$100,948,106",28,Twentieth Century Fox,False,False
9,9,The Hunger Games: Mockingjay - Part 1,"$226,774",-19.1%,-46.9%,2063,$109,"$330,643,639",56,Lionsgate,False,False
10,11,The Woman in Black 2: Angel of Death,"$213,402",-13.9%,-52.4%,2602,$82,"$23,187,573",14,Relativity Media,False,False
11,14,Annie,"$203,962",-8.2%,-49.9%,2856,$71,"$80,180,012",28,-,False,False
12,12,Inherent Vice,"$200,016",-16.5%,+607.1%,645,$310,"$5,315,944",35,Warner Bros.,False,False
13,15,Big Eyes,"$157,237",-14.9%,-36%,1044,$150,"$12,929,810",22,The Weinstein Company,False,False
14,10,The Gambler,"$150,801",-39.6%,-68.7%,2121,$71,"$33,190,400",22,Paramount Pictures,False,False
15,20,Birdman or (The Unexpected Virtue of Ignorance),"$124,538",+32%,+55.6%,228,$546,"$26,725,993",91,Fox Searchlight Pictures,False,False
16,18,The Theory of Everything,"$115,541",+11.4%,-2.4%,408,$283,"$26,317,946",70,Focus Features,False,False
17,16,Big Hero 6,"$102,847",-19%,-49.3%,1580,$65,"$215,018,530",70,-,False,False
18,17,Interstellar,"$91,568",-16.4%,-50.5%,703,$130,"$185,228,526",72,Paramount Pictures,False,False
19,13,I,"$91,373",-60.5%,-,222,$411,"$617,266",3,Aascar Film,False,False
20,19,Exodus: Gods and Kings,"$71,571",-28.4%,-70.3%,1142,$62,"$64,045,030",35,Twentieth Century Fox,False,False
21,21,American Sniper,"$52,056",-24.9%,-37.3%,4,"$13,014","$3,424,778",22,Warner Bros.,False,False
22,22,Penguins of Madagascar,"$50,011",-4.4%,-57.3%,1057,$47,"$80,070,248",51,Twentieth Century Fox,False,False
23,24,The Interview,"$32,049",-18.5%,-61.1%,492,$65,"$5,918,034",22,-,False,False
24,23,Top Five,"$29,781",-36.4%,-72.2%,636,$46,"$25,068,253",35,Paramount Pictures,False,False
25,26,Gone Girl,"$28,258",-5%,-21%,253,$111,"$167,238,510",105,Twentieth Century Fox,False,False
26,25,Horrible Bosses 2,"$22,809",-27.4%,-70.4%,375,$60,"$53,910,219",51,Warner Bros.,False,False
27,27,St. Vincent,"$17,258",-0.8%,-24.5%,203,$85,"$43,737,040",98,The Weinstein Company,False,False
28,28,PK,"$11,779",-18.9%,-63.4%,105,$112,"$10,396,071",28,UTV Motion Pictures,False,False
29,29,Dumb and Dumber To,"$10,995",-10.1%,-44.6%,244,$45,"$85,714,580",63,Universal Pictures,False,False
30,30,Nightcrawler,"$9,472",+6%,-20.2%,75,$126,"$32,132,376",77,Open Road Films (II),False,False
31,32,Citizenfour,"$8,568",+17.1%,-19.2%,50,$171,"$2,369,853",84,RADiUS-TWC,False,False
32,31,The Book of Life,"$7,450",-2%,-29.4%,122,$61,"$49,764,110",91,Twentieth Century Fox,False,False
33,33,The Homesman,"$6,964",+33.6%,-10.9%,50,$139,"$2,358,381",63,Saban Films,False,False
34,37,The Judge,"$4,520",+21.2%,-14.3%,60,$75,"$47,119,388",98,Warner Bros.,False,False
35,35,John Wick,"$4,335",+0.4%,-49.2%,106,$40,"$43,014,334",84,Lionsgate,False,False
36,36,The Maze Runner,"$4,072",+2.1%,-45.8%,95,$42,"$102,348,942",119,Twentieth Century Fox,False,False
37,34,Predestination,"$3,969",-13.7%,-,20,$198,"$61,213",7,Vertical Entertainment,False,False
38,41,Song of the Sea,"$3,456",+50%,+324.6%,3,"$1,152","$107,860",28,GKIDS,False,False
39,39,The Boxtrolls,"$3,266",+11%,-23.2%,114,$28,"$50,698,678",112,Focus Features,False,False
40,38,Island of Lemurs: Madagascar,"$3,014",+0.9%,+37.7%,35,$86,"$8,518,373",287,Warner Bros.,False,False
41,44,Dear White People,"$1,573",+65.8%,+271%,8,$196,"$4,390,269",91,Roadside Attractions,False,False
42,43,The Best of Me,"$1,524",+40.5%,-30.3%,31,$49,"$26,766,213",91,Relativity Media,False,False
43,45,The Tale of The Princess Kaguya,$998,+44.4%,+53.1%,6,$166,"$600,733",91,GKIDS,False,False
44,40,Mommy,$896,-61.9%,-52.8%,10,$89,"$3,324,525",119,Roadside Attractions,False,False
45,42,Meet the Mormons,$375,-66.3%,-29.9%,9,$41,"$6,036,125",98,Purdie Distribution,False,False
46,47,Beyond the Lights,$231,+27.6%,-75.6%,19,$12,"$14,573,841",63,Relativity Media,False,False
47,46,Le Jour Se Leve,$211,+9.9%,-,1,$211,"$35,321",63,Rialto Pictures,False,False
48,48,The King and the Mockingbird2014 Re-release,$69,+21.1%,-,1,$69,"$25,950",56,Rialto Pictures,False,False
