TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Home,"$14,507,122",-33.7%,-,3708,"$3,912","$52,107,731",3,Twentieth Century Fox,False,False
2,2,Get Hard,"$7,782,586",-40.7%,-,3175,"$2,451","$33,803,253",3,Warner Bros.,False,False
3,3,The Divergent Series: Insurgent,"$5,206,836",-45%,-54.4%,3875,"$1,343","$85,854,100",10,Lionsgate,False,False
4,4,Cinderella,"$4,718,635",-37.1%,-53.8%,3815,"$1,236","$149,551,020",17,-,False,False
5,5,It Follows,"$905,686",-39.2%,+806.8%,1218,$743,"$4,545,515",17,RADiUS-TWC,False,False
6,6,Kingsman: The Secret Service,"$748,234",-45.5%,-38.9%,1785,$419,"$119,339,069",45,Twentieth Century Fox,False,False
7,9,Do You Believe?,"$720,517",-21.8%,-32%,1356,$531,"$7,209,036",10,Pure Flix Entertainment,False,False
8,10,The Gunman,"$560,461",-36%,-55.5%,2816,$199,"$8,800,854",10,Open Road Films (II),False,False
9,8,The Second Best Exotic Marigold Hotel,"$559,122",-40.1%,-44.8%,1498,$373,"$28,067,217",24,Fox Searchlight Pictures,False,False
10,7,Run All Night,"$558,134",-42.5%,-59.4%,2377,$234,"$23,795,898",17,Warner Bros.,False,False
11,11,Focus,"$321,226",-44.8%,-62%,1260,$254,"$51,851,639",31,Warner Bros.,False,False
12,12,"McFarland, USA","$291,080",-40.4%,-48.9%,1126,$258,"$40,563,717",38,-,False,False
13,14,Chappie,"$234,903",-31.7%,-70.9%,1002,$234,"$30,168,687",24,-,False,False
14,13,American Sniper,"$203,242",-52.1%,-47.9%,970,$209,"$345,414,287",95,Warner Bros.,False,False
15,15,The SpongeBob Movie: Sponge Out of Water,"$196,439",-29.5%,-73.4%,1354,$145,"$160,211,752",52,Paramount Pictures,False,False
16,16,Fifty Shades of Grey,"$127,340",-48.9%,-59%,554,$229,"$164,964,670",45,Universal Pictures,False,False
17,17,The Lazarus Effect,"$100,588",-54.9%,-67.2%,672,$149,"$24,936,050",31,Relativity Media,False,False
18,18,The DUFF,"$95,167",-47.8%,-63.5%,651,$146,"$33,233,084",38,Lionsgate,False,False
19,19,Paddington,"$83,868",-29.8%,-39.2%,454,$184,"$74,674,186",73,-,False,False
20,21,Danny Collins,"$57,881",-44.4%,+163.3%,29,"$1,995","$316,206",10,Bleecker Street Media,False,False
21,20,The Imitation Game,"$57,608",-50.9%,-34.3%,271,$212,"$90,545,404",122,The Weinstein Company,False,False
22,22,Jupiter Ascending,"$53,368",-37.7%,+2.9%,251,$212,"$46,690,074",52,Warner Bros.,False,False
23,23,'71,"$47,820",-43%,-25.6%,121,$395,"$980,876",31,Roadside Attractions,False,False
24,24,Night at the Museum: Secret of the Tomb,"$32,124",-42.4%,-35%,184,$174,"$113,142,122",101,Twentieth Century Fox,False,False
25,28,A la mala,"$27,555",+2.9%,-43.2%,68,$405,"$3,599,835",31,Lionsgate,False,False
26,25,Taken 3,"$24,875",-39.1%,-27.1%,132,$188,"$88,962,354",80,Twentieth Century Fox,False,False
27,26,The Wedding Ringer,"$23,698",-41.6%,-47.5%,161,$147,"$64,364,996",73,Screen Gems,False,False
28,32,Island of Lemurs: Madagascar,"$10,255",-18.3%,-2.6%,35,$293,"$9,151,906",360,Warner Bros.,False,False
29,31,Penguins of Madagascar,"$10,230",-37.4%,-40.5%,78,$131,"$83,218,108",124,Twentieth Century Fox,False,False
30,27,Selma,"$9,325",-67%,-85.5%,64,$145,"$51,903,061",95,Paramount Pictures,False,False
31,30,The Hobbit: The Battle of the Five Armies,"$8,977",-47.1%,-57.7%,85,$105,"$255,108,370",103,Warner Bros.,False,False
32,29,Birdman or (The Unexpected Virtue of Ignorance),"$8,960",-53.7%,-60.4%,46,$194,"$42,273,153",164,Fox Searchlight Pictures,False,False
33,33,Unfinished Business,"$7,335",-34.3%,-90.5%,103,$71,"$10,143,017",24,Twentieth Century Fox,False,False
34,34,Black or White,"$5,875",-23.8%,-51%,45,$130,"$21,401,142",59,Relativity Media,False,False
35,35,Song of the Sea,"$5,268",+9.8%,-45.4%,28,$188,"$800,774",101,GKIDS,False,False
36,36,The Hunting Ground,"$3,104",-22.1%,-46.6%,12,$258,"$134,023",31,RADiUS-TWC,False,False
37,37,After the Ball,"$2,071",-20.2%,+161.2%,4,$517,"$148,958",31,Freestyle Releasing,False,False
38,38,Citizenfour,"$1,002",-5.6%,-36%,4,$250,"$2,774,260",157,RADiUS-TWC,False,False
39,-,The Tales of Hoffmann,$540,-,-82.9%,1,$540,"$65,957",17,Rialto Pictures,False,False
40,39,Zombeavers,$54,-48.6%,-97%,2,$27,"$12,721",10,Freestyle Releasing,False,False
