TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Straight Outta Compton,"$16,776,345",-13.1%,-,2757,"$6,085","$60,200,180",3,Universal Pictures,False,False
2,2,Mission: Impossible - Rogue Nation,"$4,983,690",-31.6%,-41%,3700,"$1,346","$138,323,095",17,Paramount Pictures,False,False
3,3,The Man from U.N.C.L.E.,"$3,569,842",-29.3%,-,3638,$981,"$13,421,036",3,Warner Bros.,False,False
4,4,Fantastic Four,"$2,329,355",-31%,-60%,4004,$581,"$42,129,974",10,Twentieth Century Fox,False,False
5,5,The Gift,"$1,879,914",-30.5%,-41.5%,2503,$751,"$23,586,927",10,STX Entertainment,False,False
6,6,Ant-Man,"$1,665,055",-27.3%,-29.8%,2306,$722,"$157,543,670",31,-,False,False
7,8,Minions,"$1,557,620",-27.6%,-30.2%,2640,$590,"$312,916,835",38,Universal Pictures,False,False
8,7,Vacation,"$1,454,444",-34.3%,-43.2%,3088,$470,"$46,706,202",19,Warner Bros.,False,False
9,9,Ricki and the Flash,"$1,316,039",-31%,-26.4%,2064,$637,"$14,641,971",10,TriStar Pictures,False,False
10,10,Trainwreck,"$1,018,980",-37.8%,-38.9%,1998,$510,"$97,955,120",31,Universal Pictures,False,False
11,11,Pixels,"$992,206",-29.5%,-38.1%,2176,$455,"$64,485,041",24,-,False,False
12,12,Shaun the Sheep Movie,"$906,628",-23.2%,-25.6%,2360,$384,"$11,148,582",12,Lionsgate,False,False
13,13,Southpaw,"$758,456",-20.3%,-49.6%,1727,$439,"$45,621,625",24,The Weinstein Company,False,False
14,14,Inside Out,"$639,991",-24.1%,-24.1%,1019,$628,"$339,365,573",59,-,False,False
15,15,Jurassic World,"$357,930",-34.5%,-36%,738,$485,"$637,971,480",66,Universal Pictures,False,False
16,16,Mr. Holmes,"$246,057",-33.2%,-35%,589,$417,"$14,320,788",31,Roadside Attractions,False,False
17,17,Paper Towns,"$157,442",-34.8%,-62.2%,599,$262,"$30,404,908",24,Twentieth Century Fox,False,False
18,18,San Andreas,"$113,972",-23.8%,-21.2%,266,$428,"$153,465,030",80,Warner Bros.,False,False
19,19,Brothers,"$108,166",-20.4%,-,164,$659,"$357,404",3,FIP,False,False
20,20,Max,"$83,776",-27.3%,+123%,304,$275,"$41,170,952",52,Warner Bros.,False,False
21,21,Spy,"$61,530",-34.8%,-25.5%,226,$272,"$109,847,503",73,Twentieth Century Fox,False,False
22,22,"Dragon Ball Z: Resurrection ""F""","$55,720",-21.1%,-82.9%,151,$369,"$7,958,763",13,FUNimation Entertainment,False,False
23,23,Terminator Genisys,"$40,744",-41.5%,-51.3%,185,$220,"$88,809,708",47,Paramount Pictures,False,False
24,24,Mad Max: Fury Road,"$36,366",-29.2%,-30.8%,168,$216,"$152,727,123",94,Warner Bros.,False,False
25,25,Ted 2,"$29,920",-39.3%,-28.4%,176,$170,"$81,128,340",52,Universal Pictures,False,False
26,27,Mistress America,"$26,960",-24.7%,-,4,"$6,740","$93,206",3,Fox Searchlight Pictures,False,False
27,26,Magic Mike XXL,"$26,838",-32.8%,-58.1%,162,$165,"$65,591,642",47,Warner Bros.,False,False
28,28,Home,"$18,955",-31.5%,-41.2%,129,$146,"$177,195,091",143,Twentieth Century Fox,False,False
29,29,Cop Car,"$14,928",-26.2%,+244.6%,60,$248,"$86,165",10,Focus World,False,False
30,34,Kahlil Gibran's The Prophet,"$12,626",-10.5%,+45%,12,"$1,052","$71,311",10,GKIDS,False,False
31,36,The Vatican Tapes,"$10,858",-17.7%,-3.9%,66,$164,"$1,764,089",24,Lionsgate,False,False
32,35,I'll See You in My Dreams,"$9,377",-30.5%,-33.6%,54,$173,"$7,355,873",94,Bleecker Street Media,False,False
33,33,Love & Mercy,"$9,313",-36.9%,-44.5%,55,$169,"$12,370,828",73,Roadside Attractions,False,False
34,32,People Places Things,"$8,309",-44.8%,-,19,$437,"$31,262",3,The Film Arcade,False,False
35,31,The Gallows,"$8,073",-48.6%,-69.6%,74,$109,"$22,533,986",38,Warner Bros.,False,False
36,37,Self/less,"$7,307",-28.9%,-38.5%,41,$178,"$12,257,247",38,Focus Features,False,False
37,39,Dope,"$7,050",-11%,-35.9%,28,$251,"$16,694,969",59,Open Road Films (II),False,False
38,40,Island of Lemurs: Madagascar,"$5,714",-18.2%,+11%,35,$163,"$10,249,642",500,Warner Bros.,False,False
39,30,Once I Was a Beehive,"$1,146",-93.3%,-,19,$60,"$48,409",3,Purdie Distribution,False,False
40,38,The Cokeville Miracle,$848,-89.6%,+64%,20,$42,"$1,206,542",73,Excel Entertainment,False,False
41,41,The Young and Prodigious T.S. Spivet,$498,-45.3%,-79.6%,9,$55,"$76,403",17,The Weinstein Company,False,False
42,43,When Marnie Was There,$375,-0.8%,-23.5%,7,$53,"$560,395",87,GKIDS,False,False
43,42,Beyond the Mask,$45,-93.9%,-11.8%,3,$15,"$1,235,862",133,GathrFilms,False,False
