TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Martian,"$2,590,610",-1.7%,-31.9%,3854,$672,"$122,295,658",14,Twentieth Century Fox,False,False
2,2,Hotel Transylvania 2,"$1,110,565",+17.6%,-14.7%,3768,$294,"$124,159,388",21,-,False,False
3,3,The Intern,"$778,697",-2.2%,-24.9%,3224,$241,"$53,325,982",21,Warner Bros.,False,False
4,4,Pan,"$733,450",+1.5%,-,3515,$208,"$19,878,183",7,Warner Bros.,False,False
5,5,Sicario,"$604,888",-12%,-34%,2620,$230,"$30,162,613",28,Lionsgate,False,False
6,6,Maze Runner: The Scorch Trials,"$307,689",-8.6%,-31.8%,2838,$108,"$72,661,970",28,Twentieth Century Fox,False,False
7,7,The Walk,"$254,008",-23.3%,+44.9%,2509,$101,"$7,974,306",16,TriStar Pictures,False,False
8,8,Black Mass,"$234,792",-24.1%,-43.6%,2057,$114,"$58,951,782",28,Warner Bros.,False,False
9,9,Everest,"$233,125",-15.3%,-42.8%,2120,$109,"$39,578,155",28,Universal Pictures,False,False
10,10,War Room,"$183,805",-2.3%,-30.5%,1395,$131,"$64,472,612",49,TriStar Pictures,False,False
11,11,The Visit,"$115,050",-27.3%,-41%,1759,$65,"$61,923,965",35,Universal Pictures,False,False
12,12,He Named Me Malala,"$96,269",-18.9%,"+1,513.6%",446,$215,"$1,204,129",14,Fox Searchlight Pictures,False,False
13,13,The Perfect Guy,"$71,674",-22%,-51.8%,887,$80,"$55,204,299",35,Screen Gems,False,False
14,14,Ladrones,"$59,041",-17.6%,-,375,$157,"$1,767,153",7,Lionsgate,False,False
15,16,Big Stone Gap,"$37,160",-15.6%,-,280,$132,"$546,226",7,-,False,False
16,15,Steve Jobs,"$37,126",-18.1%,-,4,"$9,281","$710,481",7,Universal Pictures,False,False
17,18,Mission: Impossible - Rogue Nation,"$27,814",+3.6%,+3.5%,335,$83,"$194,654,239",77,Paramount Pictures,False,False
18,17,The Green Inferno,"$25,678",-34.5%,-74.4%,515,$49,"$6,995,461",21,BH Tilt,False,False
19,20,Jurassic World,"$25,560",+42%,+25.8%,213,$120,"$651,219,411",126,Universal Pictures,False,False
20,21,Minions,"$20,240",+46.2%,+27.3%,253,$80,"$334,303,855",98,Universal Pictures,False,False
21,19,Goodnight Mommy,"$17,886",-11.5%,+5.3%,86,$207,"$730,821",35,RADiUS-TWC,False,False
22,22,Straight Outta Compton,"$10,200",-20%,-51.3%,170,$60,"$160,958,130",63,Universal Pictures,False,False
23,24,Pawn Sacrifice,"$9,120",-11.9%,-74.9%,125,$72,"$2,362,154",30,Bleecker Street Media,False,False
24,23,Freeheld,"$8,608",-19.3%,+244.7%,51,$168,"$186,391",14,Lionsgate,False,False
25,25,The Man from U.N.C.L.E.,"$8,177",-2%,-40.7%,158,$51,"$45,408,314",63,Warner Bros.,False,False
26,26,Trainwreck,"$7,260",+0.7%,-22.5%,103,$70,"$110,038,130",91,Universal Pictures,False,False
27,27,Vacation,"$6,876",+5%,-26.5%,131,$52,"$58,817,729",79,Warner Bros.,False,False
28,31,Shaun the Sheep Movie,"$6,275",+59.8%,-13.1%,142,$44,"$19,344,210",72,Lionsgate,False,False
29,29,Sinister 2,"$6,012",+4.8%,+116.3%,103,$58,"$27,668,262",56,Focus Features,False,False
30,28,Once I Was a Beehive,"$6,010",-1.6%,+112.9%,20,$300,"$558,890",63,Purdie Distribution,False,False
31,30,90 Minutes in Heaven,"$4,340",-9.5%,-52.4%,71,$61,"$4,791,548",35,The Samuel Goldwyn Company,False,False
32,32,No Escape,"$2,425",-6.2%,-62.6%,33,$73,"$27,061,896",51,The Weinstein Company,False,False
33,35,San Andreas,"$1,996",+7%,-46.3%,44,$45,"$155,190,832",140,Warner Bros.,False,False
34,34,Mr. Holmes,"$1,544",-18.2%,-51%,24,$64,"$17,702,923",91,Roadside Attractions,False,False
35,33,Trash,"$1,497",-37.8%,-,17,$88,"$17,484",7,Focus World,False,False
36,36,The Transporter Refueled,"$1,283",-26.8%,-84.9%,58,$22,"$15,931,430",42,EuropaCorp,False,False
37,37,Huevos: Little Rooster's Egg-cellent Adventure,"$1,230",-23.1%,-49.7%,57,$21,"$9,027,216",42,Lionsgate,False,False
38,39,Max,"$1,025",+20%,-63.9%,16,$64,"$42,656,255",112,Warner Bros.,False,False
39,38,Southpaw,"$1,016",-22%,-84.3%,42,$24,"$52,321,893",84,The Weinstein Company,False,False
40,43,Kahlil Gibran's The Prophet,$255,+112.5%,+211%,6,$42,"$340,540",70,GKIDS,False,False
41,41,Shanghai2015 Re-release,$224,-52.5%,-93.5%,11,$20,"$46,425",14,The Weinstein Company,False,False
42,42,Stonewall,$165,-14.5%,-93.9%,3,$55,"$187,674",21,Roadside Attractions,False,False
43,40,Hell and Back,$132,-77.7%,-98.6%,28,$4,"$157,768",14,Freestyle Releasing,False,False
