TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,The Martian,"$18,145,681",-,-,3831,"$4,736","$18,145,681",1,Twentieth Century Fox,True,False
2,1,Hotel Transylvania 2,"$7,497,650",+319.4%,-43.7%,3754,"$1,997","$65,039,415",8,-,False,False
3,12,Sicario,"$4,293,465","+3,134.4%",+668.8%,2620,"$1,638","$7,294,760",15,Lionsgate,False,False
4,2,The Intern,"$3,580,481",+132.7%,-42.5%,3320,"$1,078","$28,484,373",8,Warner Bros.,False,False
5,5,Maze Runner: The Scorch Trials,"$2,125,207",+196.5%,-48.5%,3319,$640,"$57,716,331",15,Twentieth Century Fox,False,False
6,3,Black Mass,"$1,815,441",+110.1%,-48.3%,2768,$655,"$48,431,471",15,Warner Bros.,False,False
7,4,Everest,"$1,609,815",+114.2%,-59.7%,3009,$535,"$29,281,125",15,Universal Pictures,False,False
8,7,The Visit,"$1,159,480",+271.8%,-42.9%,2296,$505,"$54,904,570",22,Universal Pictures,False,False
9,6,War Room,"$782,247",+98%,-38.3%,1746,$448,"$58,526,860",36,TriStar Pictures,False,False
10,8,The Perfect Guy,"$691,607",+161.5%,-52.1%,1364,$507,"$50,906,797",22,Screen Gems,False,False
11,9,The Green Inferno,"$400,702",+89.3%,-72.9%,1543,$259,"$5,043,125",8,BH Tilt,False,False
12,10,The Walk,"$390,345",+114.6%,-,448,$871,"$812,619",3,TriStar Pictures,False,False
13,21,Pixels,"$139,143",+478.7%,-48.4%,331,$420,"$77,480,037",71,-,False,False
14,13,A Walk in the Woods,"$132,006",+15.8%,-62.1%,553,$238,"$28,078,599",31,Broad Green Pictures,False,False
15,14,Pawn Sacrifice,"$97,662",+24.7%,-70.1%,671,$145,"$1,790,168",17,Bleecker Street Media,False,False
16,15,Mission: Impossible - Rogue Nation,"$96,436",+59.1%,-62.7%,377,$255,"$193,872,805",64,Paramount Pictures,False,False
17,22,Jurassic World,"$81,365",+290.8%,-26.6%,254,$320,"$650,621,116",113,Universal Pictures,False,False
18,16,Straight Outta Compton,"$73,105",+71.5%,-63.1%,281,$260,"$160,501,525",50,Universal Pictures,False,False
19,23,Minions,"$63,600",+258.4%,-40.3%,265,$240,"$333,664,140",85,Universal Pictures,False,False
20,-,Meet the Patels,"$42,913",-,-26.1%,72,$596,"$598,272",22,Alchemy,False,False
21,27,The Man from U.N.C.L.E.,"$40,349",+160.3%,-36.4%,266,$151,"$45,166,260",50,Warner Bros.,False,False
22,-,Talvar,"$37,882",-,-,51,$742,"$37,882",1,-,True,False
23,25,Goodnight Mommy,"$35,913",+119.4%,+3.2%,43,$835,"$382,233",22,RADiUS-TWC,False,False
24,-,Hell and Back,"$31,730",-,-,411,$77,"$31,730",1,Freestyle Releasing,True,False
25,26,Vacation,"$31,169",+98.4%,-43.2%,202,$154,"$58,601,385",66,Warner Bros.,False,False
26,-,He Named Me Malala,"$28,422",-,-,4,"$7,105","$28,422",1,Fox Searchlight Pictures,True,False
27,29,Trainwreck,"$26,640",+124.1%,-48.4%,144,$185,"$109,858,555",78,Universal Pictures,False,False
28,-,99 Homes,"$26,480",-,-,19,"$1,393","$68,489",8,Broad Green Pictures,False,False
29,24,No Escape,"$22,340",+32.3%,-63.3%,104,$214,"$26,958,480",38,The Weinstein Company,False,False
30,40,Southpaw,"$22,085",+405.7%,+107.2%,303,$72,"$52,210,377",71,The Weinstein Company,False,False
31,18,90 Minutes in Heaven,"$20,855",-32.6%,-75.4%,143,$145,"$4,646,529",22,The Samuel Goldwyn Company,False,False
32,41,Shaun the Sheep Movie,"$20,285",+373.3%,-2.7%,189,$107,"$19,170,811",59,Lionsgate,False,False
33,30,The Transporter Refueled,"$19,853",+70.4%,-44.6%,139,$142,"$15,836,440",29,EuropaCorp,False,False
34,31,Fantastic Four,"$17,509",+65.9%,-52.3%,131,$133,"$55,975,608",57,Twentieth Century Fox,False,False
35,17,Captive,"$17,100",-58.8%,-89%,132,$129,"$2,511,407",15,Paramount Pictures,False,False
36,-,Freeheld,"$14,022",-,-,5,"$2,804","$14,022",1,Lionsgate,True,False
