TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Mission: Impossible - Rogue Nation,"$6,790,087",-56.4%,-,3956,"$1,716","$62,310,176",4,Paramount Pictures,False,False
2,4,Minions,"$2,001,845",-47.2%,-35.2%,3575,$559,"$289,580,495",25,Universal Pictures,False,False
3,3,Ant-Man,"$1,887,811",-52.9%,-43.2%,3322,$568,"$134,219,374",18,-,False,False
4,2,Vacation,"$1,842,150",-57.7%,-,3411,$540,"$22,845,592",6,Warner Bros.,False,False
5,5,Pixels,"$1,642,852",-48.2%,-42.6%,3723,$441,"$47,357,372",11,-,False,False
6,6,Trainwreck,"$1,330,725",-52.2%,-37.8%,2960,$449,"$80,945,710",18,Universal Pictures,False,False
7,7,Southpaw,"$1,135,334",-54.5%,-43.3%,2772,$409,"$32,810,502",11,The Weinstein Company,False,False
8,9,Paper Towns,"$944,607",-28.4%,-47.9%,3031,$311,"$24,798,940",11,Twentieth Century Fox,False,False
9,8,Inside Out,"$800,418",-42.3%,-30.5%,1904,$420,"$330,388,314",46,-,False,False
10,10,Jurassic World,"$592,720",-51.2%,-36%,1912,$310,"$632,193,750",53,Universal Pictures,False,False
11,11,Mr. Holmes,"$309,050",-57.2%,-11.1%,898,$344,"$10,638,932",18,Roadside Attractions,False,False
12,12,Terminator Genisys,"$135,383",-49.7%,-56%,736,$183,"$87,828,796",34,Paramount Pictures,False,False
13,-,Bajrangi Bhaijaan,"$106,000",-,-30.7%,257,$412,"$7,067,850",18,Eros International,False,True
14,13,Magic Mike XXL,"$98,102",-41.9%,-64.6%,565,$173,"$64,859,509",34,Warner Bros.,False,False
15,15,Spy,"$66,955",-45.3%,-30.5%,375,$178,"$108,939,844",60,Twentieth Century Fox,False,False
16,14,Ted 2,"$53,025",-58.8%,-58.8%,505,$105,"$80,591,495",39,Universal Pictures,False,False
17,18,The Gallows,"$49,652",-48.8%,-73.1%,363,$136,"$22,252,141",25,Warner Bros.,False,False
18,17,The Vatican Tapes,"$48,823",-54.8%,-53.1%,427,$114,"$1,576,660",11,Lionsgate,False,False
19,16,Mad Max: Fury Road,"$45,781",-59.1%,-24.1%,302,$151,"$152,215,426",81,Warner Bros.,False,False
20,19,Max,"$44,175",-51.1%,-63.8%,348,$126,"$40,544,879",39,Warner Bros.,False,False
21,20,San Andreas,"$35,476",-55.3%,-20.3%,206,$172,"$152,318,979",67,Warner Bros.,False,False
22,21,Home,"$25,741",-29.8%,-7.8%,180,$143,"$176,845,714",130,Twentieth Century Fox,False,False
23,22,Self/less,"$17,445",-45.2%,-63.5%,228,$76,"$12,120,949",25,Focus Features,False,False
24,23,Love & Mercy,"$12,843",-52.4%,-19%,103,$124,"$12,227,570",60,Roadside Attractions,False,False
25,35,The Cokeville Miracle,"$11,911",+662.5%,-16.8%,31,$384,"$1,138,618",60,Excel Entertainment,False,False
26,24,Dope,"$11,626",-50%,-43.9%,68,$170,"$16,575,672",46,Open Road Films (II),False,False
27,28,A Lego Brickumentary,"$9,741",-28.6%,-,93,$104,"$53,026",4,RADiUS-TWC,False,False
28,26,Insidious: Chapter 3,"$9,200",-51.7%,-34.5%,105,$87,"$52,143,494",60,Focus Features,False,False
29,27,Me and Earl and the Dying Girl,"$8,941",-42.5%,-43.4%,73,$122,"$6,575,353",53,Fox Searchlight Pictures,False,False
30,32,Island of Lemurs: Madagascar,"$8,544",+31.9%,+39%,35,$244,"$10,160,902",487,Warner Bros.,False,False
31,25,I'll See You in My Dreams,"$8,280",-60.7%,-35.2%,79,$104,"$7,215,252",81,Bleecker Street Media,False,False
32,30,The Young and Prodigious T.S. Spivet,"$6,955",-38.4%,-,100,$69,"$40,613",4,The Weinstein Company,False,False
33,31,Listen to Me Marlon,"$5,466",-44%,-,2,"$2,733","$43,546",6,-,False,False
34,33,Woman in Gold,"$1,913",-61.4%,-32.6%,16,$119,"$33,294,933",125,The Weinstein Company,False,False
35,34,Entourage,"$1,300",-46%,-68.7%,41,$31,"$32,354,447",62,Warner Bros.,False,False
36,38,Batkid Begins: The Wish Heard Around the World,$525,-40.2%,-75.9%,14,$37,"$73,527",39,Warner Bros.,False,False
37,36,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,$429,-61.8%,+832.6%,3,$143,"$132,993",104,Argot Pictures,False,False
38,41,Freetown,$298,+186.5%,-44.6%,1,$298,"$399,910",118,Purdie Distribution,False,False
39,39,When Marnie Was There,$272,-59.6%,-48.8%,6,$45,"$553,293",74,GKIDS,False,False
40,40,Beyond the Mask,$127,+14.4%,+14.4%,2,$63,"$1,233,460",120,GathrFilms,False,False
