TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Straight Outta Compton,"$3,707,560",-33.3%,-50.9%,3142,"$1,180","$134,019,735",17,Universal Pictures,False,False
2,2,War Room,"$3,423,805",-11.7%,-,1135,"$3,016","$11,351,389",3,TriStar Pictures,False,False
3,3,Mission: Impossible - Rogue Nation,"$2,247,587",-39.8%,-28.4%,3095,$726,"$170,242,111",31,Paramount Pictures,False,False
4,4,No Escape,"$2,231,112",-35.1%,-,3355,$665,"$10,172,124",5,The Weinstein Company,False,False
5,7,Hitman: Agent 47,"$1,316,256",-25.1%,-40.6%,3273,$402,"$15,645,177",10,Twentieth Century Fox,False,False
6,6,The Man from U.N.C.L.E.,"$1,206,504",-39%,-39.9%,2706,$445,"$34,142,762",17,Warner Bros.,False,False
7,5,Sinister 2,"$1,200,513",-41.5%,-46.5%,2799,$428,"$18,526,943",10,Focus Features,False,False
8,8,Ant-Man,"$879,408",-37.8%,-23.5%,1690,$520,"$169,205,642",45,-,False,False
9,11,Minions,"$879,320",-33.6%,-24%,1976,$445,"$324,755,670",52,Universal Pictures,False,False
10,9,Jurassic World,"$842,520",-38.7%,+222.4%,1239,$680,"$642,978,555",80,Universal Pictures,False,False
11,12,American Ultra,"$837,583",-29.6%,-42%,2778,$301,"$10,540,025",10,Lionsgate,False,False
12,10,The Gift,"$806,126",-40.2%,-32%,1934,$416,"$35,830,756",24,STX Entertainment,False,False
13,13,Fantastic Four,"$501,173",-40.3%,-51.5%,1675,$299,"$52,745,496",24,Twentieth Century Fox,False,False
14,16,Ricki and the Flash,"$483,923",-34.7%,-43.1%,1716,$282,"$23,484,234",24,TriStar Pictures,False,False
15,17,Pixels,"$462,557",-35.4%,-24.1%,1005,$460,"$70,971,829",38,-,False,False
16,19,We Are Your Friends,"$429,190",-30.3%,-,2333,$183,"$1,767,308",3,Warner Bros.,False,False
17,18,Inside Out,"$414,122",-33.3%,-16.5%,763,$542,"$344,519,079",73,-,False,False
18,14,Trainwreck,"$397,335",-49.1%,-35.2%,957,$415,"$105,081,865",45,Universal Pictures,False,False
19,15,Vacation,"$396,951",-48.6%,-47.2%,1555,$255,"$54,943,586",33,Warner Bros.,False,False
20,20,Shaun the Sheep Movie,"$382,063",-21.3%,-26.1%,1358,$281,"$16,339,388",26,Lionsgate,False,False
21,21,Southpaw,"$254,907",-32.5%,-23.6%,606,$420,"$49,477,754",38,The Weinstein Company,False,False
22,22,Mr. Holmes,"$131,748",-35.8%,-22%,369,$357,"$16,112,632",45,Roadside Attractions,False,False
23,23,Mistress America,"$113,176",-39.4%,+69.1%,150,$754,"$903,006",17,Fox Searchlight Pictures,False,False
24,24,Phantom,"$74,150",-33.3%,-,93,$797,"$266,756",3,UTV Motion Pictures,False,False
25,25,San Andreas,"$73,694",-33.5%,-9%,218,$338,"$154,241,930",94,Warner Bros.,False,False
26,26,Max,"$64,545",-34.3%,-12.2%,282,$228,"$41,872,130",66,Warner Bros.,False,False
27,28,Terminator Genisys,"$55,735",-33.8%,-15.1%,209,$266,"$89,383,147",61,Paramount Pictures,False,False
28,27,Paper Towns,"$48,734",-45.7%,-42.9%,254,$191,"$31,421,550",38,Twentieth Century Fox,False,False
29,29,Spy,"$35,802",-41.8%,-18%,169,$211,"$110,349,112",87,Twentieth Century Fox,False,False
30,30,Mad Max: Fury Road,"$22,812",-32.5%,+1.2%,111,$205,"$153,011,860",108,Warner Bros.,False,False
31,31,The Gallows,"$18,059",-34%,+559.8%,148,$122,"$22,644,985",52,Warner Bros.,False,False
32,35,Kahlil Gibran's The Prophet,"$17,708",-0.2%,+2.9%,37,$478,"$214,384",24,GKIDS,False,False
33,33,Z for Zachariah,"$16,382",-27.9%,-,29,$564,"$56,902",3,Roadside Attractions,False,False
34,32,Magic Mike XXL,"$14,227",-41.5%,-51.7%,156,$91,"$65,892,337",61,Warner Bros.,False,False
35,36,Home,"$10,312",-31.9%,-23.7%,79,$130,"$177,343,675",157,Twentieth Century Fox,False,False
36,38,Love & Mercy,"$9,178",-10.7%,+20.1%,39,$235,"$12,461,903",87,Roadside Attractions,False,False
37,37,Turbo Kid,"$7,081",-35.8%,-,26,$272,"$31,427",3,-,False,False
38,40,I'll See You in My Dreams,"$5,313",-28.8%,-20.5%,34,$156,"$7,425,963",108,Bleecker Street Media,False,False
39,41,Island of Lemurs: Madagascar,"$4,398",-29.6%,+22.3%,35,$125,"$10,319,030",514,Warner Bros.,False,False
40,42,Dope,"$3,368",-45%,-38.8%,11,$306,"$16,760,053",73,Open Road Films (II),False,False
41,43,Army of Shadows2015 Re-release,"$2,688",-10.3%,-,1,"$2,688","$11,988",5,Rialto Pictures,False,False
42,44,People Places Things,"$1,249",-30.3%,-57.4%,9,$138,"$61,550",17,The Film Arcade,False,False
43,39,The Cokeville Miracle,$982,-88.2%,+46.1%,19,$51,"$1,265,575",87,Excel Entertainment,False,False
44,34,Once I Was a Beehive,$896,-95.4%,+6.4%,23,$38,"$208,910",17,Purdie Distribution,False,False
45,45,The Young and Prodigious T.S. Spivet,$800,-0.6%,-78.6%,4,$200,"$99,462",31,The Weinstein Company,False,False
46,46,The Iron Ministry,$325,+74.7%,+29%,2,$162,"$2,459",10,Icarus Films,False,False
