TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Martian,"$3,454,333",-29.5%,-36.7%,3854,$896,"$117,070,711",12,Twentieth Century Fox,False,False
2,2,Hotel Transylvania 2,"$1,355,918",-64.4%,-26.7%,3768,$359,"$122,104,618",19,-,False,False
3,3,Pan,"$1,104,121",-44.9%,-,3515,$314,"$18,422,250",5,Warner Bros.,False,False
4,4,The Intern,"$1,017,323",-10.9%,-25.2%,3224,$315,"$51,750,998",19,Warner Bros.,False,False
5,5,Sicario,"$899,489",-13.1%,-31.5%,2620,$343,"$28,870,005",26,Lionsgate,False,False
6,6,Maze Runner: The Scorch Trials,"$450,698",-43.8%,-30.2%,2838,$158,"$72,017,615",26,Twentieth Century Fox,False,False
7,7,The Walk,"$427,741",-19.4%,+91.3%,2509,$170,"$7,388,939",14,TriStar Pictures,False,False
8,8,Black Mass,"$373,102",-21.8%,-38.1%,2057,$181,"$58,407,652",26,Warner Bros.,False,False
9,9,Everest,"$370,410",-17%,-39.8%,2120,$174,"$39,069,710",26,Universal Pictures,False,False
10,10,War Room,"$229,443",-23.7%,-33.9%,1395,$164,"$64,100,589",47,TriStar Pictures,False,False
11,11,The Visit,"$192,695",-35.7%,-32.6%,1759,$109,"$61,650,605",33,Universal Pictures,False,False
12,12,The Perfect Guy,"$118,049",-36.3%,-44.6%,887,$133,"$55,040,765",33,Screen Gems,False,False
13,13,Ladrones,"$103,979",-14.4%,-,375,$277,"$1,636,422",5,Lionsgate,False,False
14,14,He Named Me Malala,"$93,791",-4%,"+1,317%",446,$210,"$989,195",12,Fox Searchlight Pictures,False,False
15,17,Big Stone Gap,"$54,441",+13%,-,280,$194,"$465,038",5,-,False,False
16,16,The Green Inferno,"$44,431",-15.7%,-72.9%,515,$86,"$6,930,573",19,BH Tilt,False,False
17,15,Steve Jobs,"$38,531",-43.3%,-,4,"$9,632","$628,044",5,Universal Pictures,False,False
18,18,Mission: Impossible - Rogue Nation,"$33,474",-22.5%,-9.7%,335,$99,"$194,599,568",75,Paramount Pictures,False,False
19,21,Goodnight Mommy,"$19,108",-16.9%,+16.3%,86,$222,"$692,725",33,RADiUS-TWC,False,False
20,20,Jurassic World,"$18,105",-37%,-20.8%,213,$85,"$651,175,846",124,Universal Pictures,False,False
21,19,Minions,"$15,180",-61.2%,-11.9%,253,$60,"$334,269,775",96,Universal Pictures,False,False
22,22,Straight Outta Compton,"$13,545",-30.7%,-46.4%,170,$79,"$160,935,180",61,Universal Pictures,False,False
23,24,Freeheld,"$10,108",-19.7%,+219.1%,51,$198,"$167,118",12,Lionsgate,False,False
24,23,Pawn Sacrifice,"$9,812",-26.9%,-78.3%,125,$78,"$2,342,682",28,Bleecker Street Media,False,False
25,25,The Man from U.N.C.L.E.,"$9,271",-6%,-47.8%,158,$58,"$45,391,793",61,Warner Bros.,False,False
26,29,Trainwreck,"$7,675",-0.6%,-29.1%,103,$74,"$110,023,660",89,Universal Pictures,False,False
27,26,Vacation,"$6,894",-28%,-33.4%,131,$52,"$58,804,304",77,Warner Bros.,False,False
28,28,Sinister 2,"$6,161",-24.7%,+82.1%,103,$59,"$27,656,515",54,Focus Features,False,False
29,30,90 Minutes in Heaven,"$5,327",+11%,-52.6%,71,$75,"$4,782,410",33,The Samuel Goldwyn Company,False,False
30,31,Once I Was a Beehive,"$5,011",+16.5%,-5.6%,20,$250,"$546,774",61,Purdie Distribution,False,False
31,27,Shaun the Sheep Movie,"$3,999",-54.5%,-37.6%,142,$28,"$19,334,009",70,Lionsgate,False,False
32,35,No Escape,"$3,050",+16.5%,-54.2%,33,$92,"$27,056,885",49,The Weinstein Company,False,False
33,33,The Transporter Refueled,"$2,254",-25.2%,-69.9%,58,$38,"$15,928,395",40,EuropaCorp,False,False
34,36,Huevos: Little Rooster's Egg-cellent Adventure,"$2,184",-6.6%,-65.5%,57,$38,"$9,024,386",40,Lionsgate,False,False
35,32,San Andreas,"$2,120",-32%,-35.3%,44,$48,"$155,186,970",138,Warner Bros.,False,False
36,34,Mr. Holmes,"$1,723",-41.4%,-46.9%,24,$71,"$17,699,491",89,Roadside Attractions,False,False
37,38,Southpaw,"$1,474",-4.7%,-83.4%,42,$35,"$52,319,574",82,The Weinstein Company,False,False
38,37,Trash,"$1,459",-22.9%,-,17,$85,"$13,581",5,Focus World,False,False
39,39,Max,"$1,124",-10%,-54.8%,16,$70,"$42,654,376",110,Warner Bros.,False,False
40,41,Shanghai2015 Re-release,$462,-20.1%,-90.2%,11,$42,"$45,729",12,The Weinstein Company,False,False
41,42,Hell and Back,$402,-15.4%,-97.4%,28,$14,"$157,043",12,Freestyle Releasing,False,False
42,40,Stonewall,$338,-45.8%,-86.9%,3,$112,"$187,316",19,Roadside Attractions,False,False
