TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Furious 7,"$46,626,580",-30.8%,-,4004,"$11,645","$114,033,920",2,Universal Pictures,False,False
2,2,Home,"$9,684,180",-14.3%,-55.7%,3801,"$2,547","$89,207,898",9,Twentieth Century Fox,False,False
3,3,Get Hard,"$4,788,906",-4.3%,-63.5%,3212,"$1,490","$53,879,288",9,Warner Bros.,False,False
4,5,The Divergent Series: Insurgent,"$3,821,008",-5%,-59.7%,3442,"$1,110","$101,227,207",16,Lionsgate,False,False
5,4,Cinderella,"$3,810,790",-6.6%,-49.2%,3404,"$1,119","$164,852,616",23,-,False,False
6,6,It Follows,"$965,625",+5%,-35.2%,1655,$583,"$7,960,982",23,RADiUS-TWC,False,False
7,8,Woman in Gold,"$795,235",+29.6%,-,258,"$3,082","$1,504,595",4,The Weinstein Company,False,False
8,7,Kingsman: The Secret Service,"$673,406",+5.4%,-51%,1327,$507,"$121,869,605",51,Twentieth Century Fox,False,False
9,9,Do You Believe?,"$537,798",-5.3%,-41.6%,1218,$441,"$9,416,229",16,Pure Flix Entertainment,False,False
10,10,The Second Best Exotic Marigold Hotel,"$415,803",+15.9%,-55.5%,1060,$392,"$29,835,188",30,Fox Searchlight Pictures,False,False
11,12,American Sniper,"$261,490",+13.3%,-38.3%,623,$419,"$346,250,796",101,Warner Bros.,False,False
12,13,Run All Night,"$247,469",+11.7%,-74.5%,1015,$243,"$25,132,099",23,Warner Bros.,False,False
13,11,"McFarland, USA","$207,239",-11.6%,-57.6%,703,$294,"$41,597,258",44,-,False,False
14,14,Focus,"$165,707",+4.1%,-71.5%,625,$265,"$52,701,544",37,Warner Bros.,False,False
15,15,The Gunman,"$144,406",+9%,-83.5%,1027,$140,"$9,981,364",16,Open Road Films (II),False,False
16,17,Detective Byomkesh Bakshy!,"$139,955",+39.4%,-,82,"$1,706","$240,388",2,Yash Raj Films,False,False
17,16,Danny Collins,"$129,173",+22%,+24%,83,"$1,556","$622,617",16,Bleecker Street Media,False,False
18,18,The SpongeBob Movie: Sponge Out of Water,"$95,726",-4.4%,-65.6%,482,$198,"$160,781,505",58,Paramount Pictures,False,False
19,19,Fifty Shades of Grey,"$95,295",-2%,-61.8%,381,$250,"$165,409,785",51,Universal Pictures,False,False
20,21,Chappie,"$86,275",+7.3%,-74.9%,329,$262,"$30,728,501",30,-,False,False
21,20,Paddington,"$66,574",-17.9%,-44.3%,340,$195,"$74,982,739",79,-,False,False
22,22,The Lazarus Effect,"$58,879",+9.5%,-73.6%,284,$207,"$25,231,004",37,Relativity Media,False,False
23,23,The Imitation Game,"$52,741",-0.4%,-55%,202,$261,"$90,757,361",128,The Weinstein Company,False,False
24,24,Jupiter Ascending,"$52,020",+12.9%,-39.3%,222,$234,"$46,886,879",58,Warner Bros.,False,False
25,25,The DUFF,"$40,392",-7.6%,-77.8%,246,$164,"$33,484,914",44,Lionsgate,False,False
26,27,'71,"$33,390",+15.2%,-60.2%,95,$351,"$1,122,496",37,Roadside Attractions,False,False
27,26,Night at the Museum: Secret of the Tomb,"$32,410",-10.4%,-41.9%,160,$202,"$113,281,443",107,Twentieth Century Fox,False,False
28,28,Selma,"$23,886",+8.5%,-15.3%,135,$176,"$51,980,753",101,Paramount Pictures,False,False
29,29,Taken 3,"$22,041",+28.9%,-46%,91,$242,"$89,044,073",86,Twentieth Century Fox,False,False
30,30,The Wedding Ringer,"$18,933",+13.4%,-53.4%,107,$176,"$64,446,128",79,Screen Gems,False,False
31,32,Unfinished Business,"$12,855",+9.4%,+15.1%,76,$169,"$10,181,878",30,Twentieth Century Fox,False,False
32,31,Island of Lemurs: Madagascar,"$10,102",-26%,-19.5%,35,$288,"$9,212,268",366,Warner Bros.,False,False
33,33,Penguins of Madagascar,"$8,810",-10.6%,-46.1%,64,$137,"$83,254,365",130,Twentieth Century Fox,False,False
34,35,Birdman or (The Unexpected Virtue of Ignorance),"$8,158",+14.7%,-57.9%,39,$209,"$42,306,402",170,Fox Searchlight Pictures,False,False
35,34,The Hunting Ground,"$6,770",-8.7%,+69.8%,24,$282,"$155,483",37,RADiUS-TWC,False,False
36,37,Song of the Sea,"$3,472",+44.8%,-27.6%,20,$173,"$812,595",107,GKIDS,False,False
37,36,Black or White,"$3,013",+2.8%,-60.9%,21,$143,"$21,417,880",65,Relativity Media,False,False
38,39,Citizenfour,"$1,400",+38.3%,+31.8%,4,$350,"$2,778,492",163,RADiUS-TWC,False,False
39,41,The Tales of Hoffmann,$744,+220.7%,-,1,$744,"$68,361",23,Rialto Pictures,False,False
40,38,Zombeavers,$689,-43.2%,+556.2%,2,$344,"$14,920",16,Freestyle Releasing,False,False
41,40,After the Ball,$603,+50.4%,-76.8%,5,$120,"$152,871",37,Freestyle Releasing,False,False
