TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Minions,"$5,173,200",-35.5%,-55%,4311,"$1,200","$234,735,200",13,Universal Pictures,False,False
2,2,Ant-Man,"$5,120,474",-34.8%,-,3856,"$1,327","$76,603,090",6,-,False,False
3,3,Trainwreck,"$3,315,900",-20.8%,-,3158,"$1,050","$41,134,395",6,Universal Pictures,False,False
4,4,Inside Out,"$1,528,855",-27.7%,-40.8%,3263,$468,"$311,472,923",34,-,False,False
5,5,Jurassic World,"$1,309,140",-24.3%,-40.6%,3117,$420,"$615,640,390",41,Universal Pictures,False,False
6,7,Magic Mike XXL,"$677,651",-18.2%,-54.2%,2577,$262,"$60,694,961",22,Warner Bros.,False,False
7,6,Terminator Genisys,"$605,174",-29.6%,-60%,2814,$215,"$82,755,566",22,Paramount Pictures,False,False
8,8,The Gallows,"$508,013",-25%,-46.8%,2720,$186,"$19,786,241",13,Warner Bros.,False,False
9,9,Bajrangi Bhaijaan,"$333,000",-24%,-,257,"$1,295","$3,745,000",6,Eros International,False,True
10,11,Ted 2,"$316,400",-21.6%,-60.1%,1582,$200,"$78,427,100",27,Universal Pictures,False,False
11,10,Self/less,"$305,983",-26.1%,-52%,2353,$130,"$11,355,612",13,Focus Features,False,False
12,13,Mr. Holmes,"$280,273",-14.6%,-,361,$776,"$3,312,182",6,Roadside Attractions,False,False
13,12,Max,"$268,494",-18.9%,-49.6%,1508,$178,"$38,750,086",27,Warner Bros.,False,False
14,14,Spy,"$188,768",-17.9%,-54.2%,939,$201,"$107,197,313",48,Twentieth Century Fox,False,False
15,15,Amy,"$152,000",-14.1%,-36.1%,435,$349,"$4,662,000",20,A24,False,True
16,16,San Andreas,"$76,732",-17%,-51.1%,402,$190,"$151,485,742",55,Warner Bros.,False,False
17,17,Baahubali: The Beginning,"$58,000",-20.5%,-64.6%,210,$276,"$6,690,000",14,Blue Sky Cinema,False,True
18,18,Mad Max: Fury Road,"$51,802",-17%,-40.8%,268,$193,"$151,155,930",69,Warner Bros.,False,False
19,19,Home,"$40,325",-14.6%,-10.6%,212,$190,"$176,368,831",118,Twentieth Century Fox,False,False
20,20,Dope,"$38,571",-14%,-56.5%,221,$174,"$16,247,004",34,Open Road Films (II),False,False
21,21,Me and Earl and the Dying Girl,"$36,258",-8.1%,-65.9%,235,$154,"$6,309,519",41,Fox Searchlight Pictures,False,False
22,22,Love & Mercy,"$32,987",-11.7%,-41.4%,198,$166,"$11,891,798",48,Roadside Attractions,False,False
23,23,Pitch Perfect 2,"$30,225",-11.3%,-29%,262,$115,"$183,532,105",69,Universal Pictures,False,False
24,24,I'll See You in My Dreams,"$28,341",-16.5%,-48.7%,163,$173,"$6,938,054",69,Bleecker Street Media,False,False
25,25,Entourage,"$13,272",-10%,+53.5%,188,$70,"$32,285,146",50,Warner Bros.,False,False
26,28,Insidious: Chapter 3,"$9,161",-3.8%,-53%,87,$105,"$51,930,727",48,Focus Features,False,False
27,27,Far from the Madding Crowd,"$7,917",-27%,-40%,74,$106,"$12,130,892",83,Fox Searchlight Pictures,False,False
28,26,The Cokeville Miracle,"$7,405",-34.4%,-27.5%,28,$264,"$1,008,624",48,Excel Entertainment,False,False
29,29,Hot Pursuit,"$6,697",-19%,-12%,85,$78,"$34,529,234",76,Warner Bros.,False,False
30,30,Island of Lemurs: Madagascar,"$6,591",-11.6%,+24.5%,35,$188,"$10,073,403",475,Warner Bros.,False,False
31,32,Poltergeist,"$6,439",-0.2%,-31.8%,71,$90,"$47,356,948",62,Twentieth Century Fox,False,False
32,31,Woman in Gold,"$5,823",-18.5%,-43.7%,66,$88,"$33,239,298",113,The Weinstein Company,False,False
33,33,Faith of Our Fathers,"$4,651",+0.3%,-57.5%,52,$89,"$966,137",22,Pure Flix Entertainment,False,False
34,36,When Marnie Was There,"$2,248",+138.1%,+29.1%,16,$140,"$538,494",62,GKIDS,False,False
35,34,A Little Chaos,"$1,570",-7.3%,-82.9%,25,$62,"$556,210",27,Focus World,False,False
36,39,Batkid Begins: The Wish Heard Around the World,$871,+644.4%,-9.6%,2,$435,"$59,333",27,Warner Bros.,False,False
37,-,Mahogany Sunrise,$756,-,-,1,$756,"$3,432",474,-,False,False
38,35,Gloria,$388,-75.6%,-,3,$129,"$10,665",6,-,False,False
39,37,Freetown,$276,-32%,+278.1%,4,$69,"$396,119",106,Purdie Distribution,False,False
40,38,Beyond the Mask,$133,-23.1%,-2.9%,3,$44,"$1,231,443",108,GathrFilms,False,False
