TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Kung Fu Panda,"$17,285,274",-23.7%,-,4114,"$4,201","$60,239,130",3,DreamWorks,False,False
2,2,You Don't Mess with the Zohan,"$9,714,297",-30.4%,-,3462,"$2,805","$38,531,374",3,Sony Pictures Releasing,False,False
3,3,Indiana Jones and the Kingdom of the Crystal Skull,"$6,614,468",-30.9%,-47.9%,4190,"$1,578","$253,014,750",18,Paramount Pictures,False,False
4,4,Sex and the City,"$5,902,361",-26.3%,-53.6%,3325,"$1,775","$99,177,283",10,Warner Bros.,False,False
5,5,The Strangers,"$2,402,690",-30.5%,-56.3%,2477,$970,"$37,298,770",10,Rogue Pictures,False,False
6,6,Iron Man,"$2,125,552",-32.8%,-42.4%,2931,$725,"$288,847,640",38,Paramount Pictures,False,False
7,7,The Chronicles of Narnia: Prince Caspian,"$1,723,808",-24.3%,-53%,3065,$562,"$125,977,010",24,Walt Disney Studios Motion Pictures,False,False
8,8,What Happens in Vegas,"$889,389",-36.3%,-44.9%,2366,$375,"$72,267,894",31,Twentieth Century Fox,False,False
9,10,Baby Mama,"$207,450",-36.6%,-60.6%,922,$225,"$57,931,215",45,Universal Pictures,False,False
10,9,Made of Honor,"$187,838",-44.6%,-58.8%,740,$253,"$44,689,497",38,Sony Pictures Releasing,False,False
11,12,Forgetting Sarah Marshall,"$148,070",-23%,-50.6%,442,$335,"$61,551,440",52,Universal Pictures,False,False
12,13,Speed Racer,"$146,875",-12.3%,-79.1%,855,$171,"$42,075,228",31,Warner Bros.,False,False
13,11,The Visitor,"$139,781",-34.6%,-2.2%,260,$537,"$6,002,382",59,Overture Films,False,False
14,15,The Fall,"$80,880",-20.2%,-22.6%,111,$728,"$1,068,588",31,Roadside Attractions,False,False
15,14,Horton Hears a Who!,"$75,531",-26.1%,-25.8%,347,$217,"$153,019,114",87,Twentieth Century Fox,False,False
16,16,Nim's Island,"$55,068",-29.3%,-13.5%,289,$190,"$46,417,751",66,Twentieth Century Fox,False,False
17,18,Young@Heart,"$47,703",-23.1%,-26.1%,147,$324,"$3,111,146",61,Fox Searchlight Pictures,False,False
18,17,Harold & Kumar Escape from Guantanamo Bay,"$46,012",-36.8%,-67.1%,240,$191,"$37,401,751",45,Warner Bros.,False,False
19,19,Mongol: The Rise of Genghis Khan,"$43,462",-16.8%,-,5,"$8,692","$135,326",3,Picturehouse,False,False
20,20,Son of Rambow,"$36,192",-25.7%,-21.6%,155,$233,"$1,370,446",38,Paramount Vantage,False,False
21,21,The Forbidden Kingdom,"$27,079",-24.9%,-60.4%,160,$169,"$51,924,040",52,Lionsgate,False,False
22,23,Reprise,"$17,207",-19.4%,+26.2%,15,"$1,147","$326,397",24,Miramax,False,False
23,25,Superhero Movie,"$14,251",-22.3%,-44.9%,90,$158,"$25,726,090",73,-,False,False
24,24,The Foot Fist Way,"$14,132",-25.7%,+27.3%,17,$831,"$99,392",10,Paramount Vantage,False,False
25,29,Under the Same Moon,"$13,351",-4.2%,+89.7%,90,$148,"$12,507,834",82,The Weinstein Company,False,False
26,22,Drillbit Taylor,"$13,093",-56.3%,-35.8%,90,$145,"$32,802,516",80,Paramount Pictures,False,False
27,26,Before the Rains,"$11,877",-28.5%,-34.7%,31,$383,"$511,922",31,Roadside Attractions,False,False
28,27,"10,000 BC","$10,469",-33.4%,-51%,76,$137,"$94,720,062",94,Warner Bros.,False,False
29,28,In Bruges,"$9,983",-35.6%,+99.1%,30,$332,"$7,716,240",122,Focus Features,False,False
30,33,Deep Sea,"$9,858",-8.8%,+5.2%,10,$985,"$35,463,911",829,Warner Bros.,False,False
31,31,The Promotion,"$9,594",-21.7%,-,6,"$1,599","$30,493",3,Third Rail Releasing,False,False
32,30,Street Kings,"$8,486",-34.1%,-55.3%,54,$157,"$26,301,813",59,Fox Searchlight Pictures,False,False
33,36,Stop-Loss,"$6,869",-15.1%,"+5,143.5%",83,$82,"$10,891,554",73,Paramount Pictures,False,False
34,35,The Ruins,"$6,092",-38.3%,-66.8%,61,$99,"$17,402,425",66,DreamWorks,False,False
35,34,Shine a Light,"$5,737",-44.7%,-28%,22,$260,"$5,315,423",66,Paramount Vantage,False,False
36,37,My Blueberry Nights,"$5,096",-26.2%,-19.6%,32,$159,"$798,873",66,The Weinstein Company,False,False
37,38,Mother of Tears,"$4,966",-27.4%,-,7,$709,"$19,419",3,Myriad Pictures,False,False
38,32,Jumper,"$3,458",-69.9%,+9.4%,17,$203,"$79,883,800",116,Twentieth Century Fox,False,False
39,39,Caramel,"$1,667",-34.2%,-28.3%,6,$277,"$1,039,121",129,Roadside Attractions,False,False
40,41,Bra Boys,"$1,062",-24.9%,-,11,$96,"$141,984",59,Slowhand Cinema Releasing,False,False
41,42,A Four Letter Word,"$1,057",-16%,-0.3%,3,$352,"$62,057",73,Embrem Entertainment,False,False
42,40,Trying to Get Good: The Jazz Odyssey of Jack Sheldon,$933,-56.2%,-36.3%,1,$933,"$11,858",10,Reel Source,False,False
43,45,Bella,$101,-46.3%,-47.9%,1,$101,"$8,069,022",227,Roadside Attractions,False,False
