TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,"$3,253,205",-65.3%,-,683,"$4,763","$34,371,039",4,Walt Disney Studios Motion Pictures,False,False
2,2,The Eye,"$735,412",-59.1%,-,2436,$301,"$13,161,188",4,Lionsgate,False,False
3,4,Rambo,"$703,545",-47.8%,-48.9%,2764,$254,"$30,622,340",11,Lionsgate,False,False
4,3,27 Dresses,"$584,462",-63.1%,-33.9%,2976,$196,"$57,829,555",18,Twentieth Century Fox,False,False
5,7,The Bucket List,"$538,456",-48%,-23.3%,2915,$184,"$68,085,029",42,Warner Bros.,False,False
6,6,Juno,"$523,616",-57%,-28.1%,2475,$211,"$110,351,645",62,Fox Searchlight Pictures,False,False
7,9,Untraceable,"$450,365",-43%,-39.8%,2368,$190,"$19,577,454",11,Screen Gems,False,False
8,10,There Will Be Blood,"$441,239",-41.8%,+4.8%,1507,$292,"$21,480,194",41,Paramount Vantage,False,False
9,8,Cloverfield,"$389,258",-51.9%,-52.7%,3007,$129,"$72,304,916",18,Paramount Pictures,False,False
10,5,Meet the Spartans,"$375,054",-69.4%,-57.3%,2643,$141,"$28,918,394",11,Twentieth Century Fox,False,False
11,15,Strange Wilderness,"$345,624",-17.5%,-,1208,$286,"$3,347,343",4,Paramount Classics,False,False
12,12,Over Her Dead Body,"$268,000",-64.1%,-,1977,$135,"$4,293,000",4,New Line Cinema,False,True
13,13,Atonement,"$249,217",-56.3%,-16.3%,1367,$182,"$42,372,363",60,Focus Features,False,False
14,17,No Country for Old Men,"$226,000",-35.6%,-16.3%,1273,$177,"$55,375,000",88,Miramax,False,True
15,14,National Treasure: Book of Secrets,"$208,716",-58.6%,-33.8%,1733,$120,"$210,001,309",46,Walt Disney Studios Motion Pictures,False,False
16,16,Mad Money,"$150,490",-61.7%,-52.1%,1665,$90,"$18,677,899",18,Overture Films,False,False
17,19,Michael Clayton,"$141,413",-47.9%,-27.3%,1010,$140,"$44,267,535",123,Warner Bros.,False,False
18,11,Alvin and the Chipmunks,"$124,154",-83.6%,-41.5%,1958,$63,"$207,747,308",53,Twentieth Century Fox,False,False
19,20,First Sunday,"$106,599",-53.9%,-44.5%,1015,$105,"$36,694,003",25,Screen Gems,False,False
20,18,How She Move,"$100,208",-64.6%,-49.5%,1461,$68,"$6,183,040",11,Paramount Vantage,False,False
21,22,I Am Legend,"$84,306",-46.6%,-45%,777,$108,"$253,347,464",53,Warner Bros.,False,False
22,24,Sweeney Todd: The Demon Barber of Fleet Street,"$55,811",-47.7%,-44.9%,536,$104,"$51,583,699",46,DreamWorks,False,False
23,26,U2 3D,"$55,000",-45%,-8.3%,61,$901,"$2,203,000",13,National Geographic Entertainment,False,True
24,29,Charlie Wilson's War,"$45,320",-35.4%,-34.9%,412,$110,"$65,475,520",46,Universal Pictures,False,False
25,25,The Diving Bell and the Butterfly,"$44,000",-58.5%,+18.9%,205,$214,"$3,765,000",67,Miramax,False,True
26,21,The Pirates Who Don't Do Anything: A VeggieTales Movie,"$34,335",-81.2%,-54.9%,765,$44,"$11,251,265",25,Universal Pictures,False,False
27,27,The Savages,"$34,155",-59.3%,+2.2%,201,$169,"$4,790,906",69,Fox Searchlight Pictures,False,False
28,28,The Kite Runner,"$32,085",-54.8%,-39.5%,235,$136,"$14,454,542",53,Paramount Vantage,False,False
29,31,P.S. I Love You,"$26,295",-54.8%,-49.8%,330,$79,"$52,523,677",46,Warner Bros.,False,False
30,30,The Orphanage,"$26,055",-58.3%,-36.9%,155,$168,"$6,494,548",39,Picturehouse,False,False
31,32,The Great Debaters,"$23,615",-45.1%,-46.6%,264,$89,"$29,560,558",42,-,False,False
32,35,August Rush,"$10,991",-53.3%,-23.9%,253,$43,"$31,403,236",76,Warner Bros.,False,False
33,34,One Missed Call,"$10,918",-66.2%,-75.3%,275,$39,"$26,447,629",32,Warner Bros.,False,False
